protocol,tracker,comparison_mode,method,available,appearance_threshold,eligible_source_tracklets,accepted_total,accepted_known,accepted_unknown,all_accepted_coverage,known_link_error_rate,known_link_precision,reference_ours_coverage,reference_ours_error,selection_scope
oracle_aabb,bytetrack,fixed_threshold_0.30,geometry_reid_greedy_guard,True,0.3,12242,7242,1087,6155,0.59157000490116,0.5363385464581417,0.46366145354185834,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,nearest_ours_coverage,geometry_reid_greedy_guard,True,0.1,12242,5573,870,4703,0.45523607253716714,0.49885057471264366,0.5011494252873563,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,max_coverage_at_or_below_ours_error,geometry_reid_greedy_guard,True,0.05,12242,3272,504,2768,0.26727658879268096,0.4384920634920635,0.5615079365079365,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,fixed_threshold_0.30,geometry_reid_hungarian,True,0.3,12242,6606,885,5721,0.5396177095245875,0.5288135593220339,0.4711864406779661,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,nearest_ours_coverage,geometry_reid_hungarian,True,0.1,12242,5009,718,4291,0.409165169090018,0.49303621169916434,0.5069637883008357,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,bytetrack,max_coverage_at_or_below_ours_error,geometry_reid_hungarian,True,0.05,12242,2902,439,2463,0.23705276915536677,0.4168564920273349,0.5831435079726651,0.3660349616075805,0.4458041958041958,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,fixed_threshold_0.30,com3d_reciprocal_guard,True,0.3,3619,946,946,0,0.2613981762917933,0.39217758985200846,0.6078224101479915,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,nearest_ours_coverage,com3d_reciprocal_guard,True,0.3,3619,946,946,0,0.2613981762917933,0.39217758985200846,0.6078224101479915,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,max_coverage_at_or_below_ours_error,com3d_reciprocal_guard,True,0.3,3619,946,946,0,0.2613981762917933,0.39217758985200846,0.6078224101479915,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
oracle_aabb,deepocsort,fixed_threshold_0.30,controlled_cost_reciprocal,True,0.3,3619,991,991,0,0.27383255042829513,0.289606458123108,0.7103935418768921,0.2613981762917933,0.39217758985200846,post-hoc descriptive grid; not a submitted operating-point selection
