bootstrap_ci95_lower,bootstrap_ci95_upper,bootstrap_repeats,bootstrap_seed,improved,max_delta,mean_delta,median_delta,method,metric,min_delta,scope,sequence_count,tracker,unchanged,worsened
-41.16,-23.68,10000,20260914,46,0.0,-31.9,-20.0,geometry_reid_hungarian,IDSW,-125.0,all_sequences,50,ocsort,4,0
-0.044683446227640075,0.6821700787581266,10000,20260914,8,5.805172143173131,0.2652487284809423,0.0,aflink_official,AssA,-1.1933781365788718,confirmation38,35,bytetrack,22,5
-0.011832479195447146,0.30737026778412935,10000,20260914,8,2.5329398473702867,0.12489147304409402,0.0,aflink_official,HOTA,-0.5446577400988417,confirmation38,35,bytetrack,22,5
0.04317819422985768,0.6311602772307858,10000,20260914,8,4.465493910690128,0.2996590906859207,0.0,aflink_official,IDF1,-0.6058073950282079,confirmation38,35,bytetrack,24,3
-1.0285714285714285,-0.22857142857142856,10000,20260914,8,0.0,-0.6,0.0,aflink_official,IDSW,-4.0,confirmation38,35,bytetrack,27,0
0.92095328232245,2.1008999600413776,10000,20260914,31,6.4280899968069605,1.4838503904940068,0.9092519999231665,com3d_reciprocal_guard,AssA,-1.1415255004060896,confirmation38,38,bytetrack,0,7
0.48685836400524113,1.1217072342041283,10000,20260914,31,3.2770334325206747,0.7909290735255834,0.4057470703563659,com3d_reciprocal_guard,HOTA,-0.6102451866500402,confirmation38,38,bytetrack,0,7
1.1953515534146277,2.2630965816865665,10000,20260914,33,6.33879781420765,1.7093014151385644,1.3860253969342982,com3d_reciprocal_guard,IDF1,-0.4595780238145011,confirmation38,38,bytetrack,1,4
-44.23684210526316,-18.526315789473685,10000,20260914,37,0.0,-30.05263157894737,-17.0,com3d_reciprocal_guard,IDSW,-203.0,confirmation38,38,bytetrack,1,0
1.099533262463384,2.904539500795346,10000,20260914,28,10.019070639353636,1.9538030439324912,1.405833185362333,geometry_greedy,AssA,-2.7831388200984506,confirmation38,38,bytetrack,0,10
0.5727594510262797,1.7050090140411913,10000,20260914,28,8.786945225132603,1.0832335912076698,0.6305769774517191,geometry_greedy,HOTA,-1.549571532902327,confirmation38,38,bytetrack,0,10
1.6541671166014635,3.9461439334796315,10000,20260914,31,19.890710382513664,2.659299744486223,1.9139751748111788,geometry_greedy,IDF1,-0.6454587367450415,confirmation38,38,bytetrack,2,5
-80.00065789473685,-31.94736842105263,10000,20260914,37,0.0,-54.078947368421055,-21.5,geometry_greedy,IDSW,-311.0,confirmation38,38,bytetrack,1,0
1.2208416202492987,2.642167569942617,10000,20260914,31,7.81785982788621,1.904946036730479,1.3320679157387936,geometry_reid_hungarian,AssA,-1.2328400027103896,confirmation38,38,bytetrack,0,7
0.6346621203855566,1.4140786777785432,10000,20260914,31,4.478869730637912,1.0070189595641537,0.5844043227004914,geometry_reid_hungarian,HOTA,-0.5145135382981465,confirmation38,38,bytetrack,0,7
1.7389977256549867,3.146101691540939,10000,20260914,34,9.180327868852459,2.4159642202028335,1.8759934123594828,geometry_reid_hungarian,IDF1,-0.2117231915310711,confirmation38,38,bytetrack,2,2
-63.05328947368421,-25.446710526315798,10000,20260914,37,0.0,-42.44736842105263,-19.5,geometry_reid_hungarian,IDSW,-290.0,confirmation38,38,bytetrack,1,0
-0.057019549416751435,0.4883440274848649,10000,20260914,9,3.9257832176809444,0.19390953585915677,0.0,aflink_official,AssA,-1.596621849968713,confirmation38,38,deepocsort,22,7
-0.013608006714266967,0.26674244914830886,10000,20260914,9,2.278289329454047,0.10828434669471096,0.0,aflink_official,HOTA,-0.6122513314122742,confirmation38,38,deepocsort,22,7
0.050110056859878585,0.67138406256922,10000,20260914,9,5.364626990779534,0.3152415092995422,0.0,aflink_official,IDF1,-0.8589589417625803,confirmation38,38,deepocsort,22,7
-1.3157894736842106,-0.2631578947368421,10000,20260914,10,0.0,-0.7105263157894737,0.0,aflink_official,IDSW,-8.0,confirmation38,38,deepocsort,28,0
0.3542767500393478,1.7109168554532352,10000,20260914,26,12.604592150042507,0.9177627149441435,0.3327985107689315,com3d_reciprocal_guard,AssA,-1.3311290211720603,confirmation38,38,deepocsort,4,8
0.15478793271645686,0.8659208038187902,10000,20260914,26,6.982628205976958,0.4360043767821525,0.15910569350146275,com3d_reciprocal_guard,HOTA,-0.5134631867303128,confirmation38,38,deepocsort,4,8
0.48013071296703536,1.9985030944111708,10000,20260914,27,14.249790444258174,1.1046305867564565,0.5471392335583047,com3d_reciprocal_guard,IDF1,-0.9537853355504637,confirmation38,38,deepocsort,5,6
-10.052631578947368,-4.526315789473684,10000,20260914,32,0.0,-7.052631578947368,-4.0,com3d_reciprocal_guard,IDSW,-41.0,confirmation38,38,deepocsort,6,0
0.15432913402354193,1.5604233741431133,10000,20260914,24,12.604592150042507,0.7464689731728001,0.18225144690521944,geometry_greedy,AssA,-2.007277703443606,confirmation38,38,deepocsort,3,11
0.06835850609503348,0.7986352371576985,10000,20260914,24,6.982628205976958,0.3617554267002141,0.08168121196028011,geometry_greedy,HOTA,-0.8116510778232495,confirmation38,38,deepocsort,3,11
0.34026102257019647,1.8985593670455703,10000,20260914,25,14.249790444258174,0.9978976641905404,0.3210131496065429,geometry_greedy,IDF1,-2.0456185486148257,confirmation38,38,deepocsort,5,8
-11.631578947368421,-4.947368421052632,10000,20260914,32,0.0,-7.973684210526316,-4.5,geometry_greedy,IDSW,-51.0,confirmation38,38,deepocsort,6,0
0.45267970144442665,1.8422032894017446,10000,20260914,27,12.604592150042507,1.041362472541884,0.463321301250339,geometry_reid_hungarian,AssA,-1.9998689535805454,confirmation38,38,deepocsort,4,7
0.19847843188434777,0.9257056737501698,10000,20260914,27,6.982628205976958,0.4925532726985605,0.22734139631404915,geometry_reid_hungarian,HOTA,-0.8170630645811627,confirmation38,38,deepocsort,4,7
0.5223600916831289,2.075413241896859,10000,20260914,27,14.249790444258174,1.1836586425580942,0.5652913482796649,geometry_reid_hungarian,IDF1,-2.2087660402221445,confirmation38,38,deepocsort,4,7
-13.263157894736842,-5.631578947368421,10000,20260914,32,0.0,-9.105263157894736,-5.0,geometry_reid_hungarian,IDSW,-60.0,confirmation38,38,deepocsort,6,0
-0.10761404802361348,1.1743572413475671,10000,20260914,5,11.084395214636274,0.4073001710645954,0.0,aflink_official,AssA,-1.571244534127942,confirmation38,37,ocsort,24,8
-0.03426813598970534,0.4777036792199442,10000,20260914,5,4.936947241691826,0.15867992573104428,0.0,aflink_official,HOTA,-0.42887046536895923,confirmation38,37,ocsort,24,8
