bootstrap_ci95_lower,bootstrap_ci95_upper,bootstrap_repeats,bootstrap_seed,improved,max_delta,mean_delta,median_delta,method,metric,min_delta,scope,sequence_count,tracker,unchanged,worsened
-1.6285714285714286,-0.3142857142857143,10000,20260914,8,0.0,-0.9142857142857143,0.0,aflink_official,IDSW,-8.0,confirmation38,35,ocsort,27,0
1.2576045930155777,3.103304578784541,10000,20260914,35,14.576793041114065,2.073523601183838,1.27436785694107,com3d_reciprocal_guard,AssA,-0.8089482234064178,confirmation38,38,ocsort,0,3
0.5615255251423408,1.3503547788275896,10000,20260914,35,6.608101024846974,0.9106349291341198,0.5558472524279803,com3d_reciprocal_guard,HOTA,-0.2422460324339255,confirmation38,38,ocsort,0,3
1.5395120284475678,2.844994229747767,10000,20260914,37,9.964788732394368,2.147905599509149,1.6792786273786149,com3d_reciprocal_guard,IDF1,-0.44692737430167284,confirmation38,38,ocsort,0,1
-40.8953947368421,-22.288815789473695,10000,20260914,38,-2.0,-31.18421052631579,-19.5,com3d_reciprocal_guard,IDSW,-111.0,confirmation38,38,ocsort,0,0
1.1247838344915733,3.4250828718142174,10000,20260914,35,16.967665171895238,2.1360967347880337,1.0231274478642574,geometry_greedy,AssA,-1.232185721564747,confirmation38,38,ocsort,0,3
0.5059840798778483,1.3901609252461322,10000,20260914,35,6.611433500137082,0.9011414070306218,0.5053726981112163,geometry_greedy,HOTA,-0.76620324762807,confirmation38,38,ocsort,0,3
1.6043646479327345,2.9857387754118285,10000,20260914,36,9.964788732394368,2.2560647809168572,1.5814725118068553,geometry_greedy,IDF1,-0.8938547486033457,confirmation38,38,ocsort,0,2
-51.026973684210525,-26.157894736842106,10000,20260914,38,-2.0,-38.026315789473685,-22.5,geometry_greedy,IDSW,-152.0,confirmation38,38,ocsort,0,0
1.8664800698203217,4.126296249818335,10000,20260914,36,14.324921598988233,2.904052227319668,1.4630522373566146,geometry_reid_hungarian,AssA,-0.6773717730041682,confirmation38,38,ocsort,0,2
0.81379087816157,1.7487053799806496,10000,20260914,36,6.498766787361163,1.2435023395137041,0.7607981891393618,geometry_reid_hungarian,HOTA,-0.24042289986209653,confirmation38,38,ocsort,0,2
2.296835199393924,3.988436677804482,10000,20260914,37,9.964788732394368,3.119836096810586,2.5157208468027044,geometry_reid_hungarian,IDF1,-0.6703910614525128,confirmation38,38,ocsort,0,1
-66.8157894736842,-34.0,10000,20260914,38,-2.0,-49.526315789473685,-28.5,geometry_reid_hungarian,IDSW,-201.0,confirmation38,38,ocsort,0,0
-0.18766755861793763,0.23320189672193278,10000,20260914,2,0.7992142953163572,0.0263108869989462,0.0,aflink_official,AssA,-0.8842635260431244,legacy12,12,bytetrack,9,1
-0.12281019813598497,0.1655728859022861,10000,20260914,2,0.5408500414666548,0.02437435443397451,0.0,aflink_official,HOTA,-0.6126822946864294,legacy12,12,bytetrack,9,1
-0.05108121913843059,0.28102084949479905,10000,20260914,2,0.8515636470415515,0.09225830133606057,0.0,aflink_official,IDF1,-0.30648731483058356,legacy12,12,bytetrack,9,1
-0.25,0.0,10000,20260914,1,0.0,-0.08333333333333333,0.0,aflink_official,IDSW,-1.0,legacy12,12,bytetrack,11,0
0.41679046572588613,2.5908030525707413,10000,20260914,8,5.5013962039081825,1.447815702387671,1.3196331892418094,com3d_reciprocal_guard,AssA,-1.9088070938246773,legacy12,12,bytetrack,2,2
0.2739341945915662,1.515351852969161,10000,20260914,8,3.5894420133641347,0.833963571192871,0.7818300043074373,com3d_reciprocal_guard,HOTA,-0.8047330224314493,legacy12,12,bytetrack,2,2
0.9079986850361733,3.3088273407445254,10000,20260914,8,7.900561893410519,1.9459095291216613,1.679561222706532,com3d_reciprocal_guard,IDF1,0.0,legacy12,12,bytetrack,4,0
-56.75208333333333,-14.0,10000,20260914,8,0.0,-33.166666666666664,-24.0,com3d_reciprocal_guard,IDSW,-133.0,legacy12,12,bytetrack,4,0
0.5501868093285557,2.8398984143431787,10000,20260914,9,5.4700810534648205,1.6577008399043205,1.3312132206240719,geometry_greedy,AssA,-1.9088070938246773,legacy12,12,bytetrack,0,3
0.35207880637357525,1.6330691943768259,10000,20260914,9,3.572356835566133,0.9434372738656095,0.8092635653589966,geometry_greedy,HOTA,-0.8047330224314493,legacy12,12,bytetrack,0,3
1.228799670322738,3.979731835459302,10000,20260914,9,8.411374084794822,2.4574109919076768,1.9994970169981308,geometry_greedy,IDF1,0.0,legacy12,12,bytetrack,3,0
-87.66875,-20.664583333333365,10000,20260914,9,0.0,-50.916666666666664,-37.0,geometry_greedy,IDSW,-184.0,legacy12,12,bytetrack,3,0
