AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
71.1928507344876,28.392206260429347,422,11,9,44.824915019063276,47.7916194790487,11,31.375579598145286,225,confirmation38,0,regr_v1,236,data39-1,bytetrack,647,True
71.72083920032655,35.12611586826144,374,10,6,49.8378455797778,57.8494623655914,1,40.49459041731067,273,confirmation38,0,geometry_reid_greedy_guard,283,data39-1,deepocsort,647,True
71.21023882222438,35.12611586826144,374,10,6,49.6515400741643,56.774193548387096,3,40.1854714064915,273,confirmation38,0,no_refinement,283,data39-1,deepocsort,647,True
72.01311032226755,35.12611586826144,374,10,6,49.94426384958916,57.8494623655914,2,40.34003091190108,273,confirmation38,0,regr_t_reliable_motion_min5,283,data39-1,deepocsort,647,True
71.72083920032655,35.12611586826144,374,10,6,49.8378455797778,57.8494623655914,1,40.49459041731067,273,confirmation38,0,regr_temporal_risk_05,283,data39-1,deepocsort,647,True
72.01357269674907,35.12611586826144,374,10,6,49.94351757995767,57.41935483870968,2,40.34003091190108,273,confirmation38,0,regr_v1,283,data39-1,deepocsort,647,True
79.65632428082358,27.121578799302775,447,12,3,46.402576800994886,45.401629802095464,3,28.593508500772796,200,confirmation38,0,geometry_reid_greedy_guard,212,data39-1,ocsort,647,True
79.67905465238798,27.132132882528904,447,12,3,46.418088498238745,45.63445867287544,3,28.593508500772796,200,confirmation38,0,no_refinement,212,data39-1,ocsort,647,True
79.68283444136654,27.121578799302775,447,12,3,46.41061549392183,45.401629802095464,3,28.593508500772796,200,confirmation38,0,regr_t_reliable_motion_min5,212,data39-1,ocsort,647,True
79.68283444136654,27.121578799302775,447,12,3,46.41061549392183,45.401629802095464,3,28.593508500772796,200,confirmation38,0,regr_temporal_risk_05,212,data39-1,ocsort,647,True
79.62423936415574,27.132132882528904,447,12,3,46.40148270348915,45.401629802095464,3,28.593508500772796,200,confirmation38,0,regr_v1,212,data39-1,ocsort,647,True
6.065140678534583,10.51543379461075,394,1,23,7.899295356185069,10.922787193973635,24,9.307359307359308,68,confirmation38,0,geometry_reid_greedy_guard,69,data39-2,bytetrack,462,True
2.828952302539033,10.51543379461075,394,1,23,5.309358985569359,6.779661016949152,43,5.194805194805195,68,confirmation38,0,no_refinement,69,data39-2,bytetrack,462,True
6.065140678534583,10.51543379461075,394,1,23,7.899295356185069,10.922787193973635,24,9.307359307359308,68,confirmation38,0,regr_t_reliable_motion_min5,69,data39-2,bytetrack,462,True
6.065140678534583,10.51543379461075,394,1,23,7.899295356185069,10.922787193973635,24,9.307359307359308,68,confirmation38,0,regr_temporal_risk_05,69,data39-2,bytetrack,462,True
7.095344581497759,10.51543379461075,394,1,23,8.586392418090034,11.67608286252354,25,9.090909090909092,68,confirmation38,0,regr_v1,69,data39-2,bytetrack,462,True
66.84650547276803,64.29456991598005,51,6,10,65.42562034161993,91.92263936291239,1,87.44588744588745,411,confirmation38,0,geometry_reid_greedy_guard,417,data39-2,deepocsort,462,True
66.84650547276803,64.29456991598005,51,6,10,65.42562034161993,91.92263936291239,1,87.44588744588745,411,confirmation38,0,no_refinement,417,data39-2,deepocsort,462,True
66.84650547276803,64.29456991598005,51,6,10,65.42562034161993,91.92263936291239,1,87.44588744588745,411,confirmation38,0,regr_t_reliable_motion_min5,417,data39-2,deepocsort,462,True
66.84650547276803,64.29456991598005,51,6,10,65.42562034161993,91.92263936291239,1,87.44588744588745,411,confirmation38,0,regr_temporal_risk_05,417,data39-2,deepocsort,462,True
66.84650547276803,64.29456991598005,51,6,10,65.42562034161993,91.92263936291239,1,87.44588744588745,411,confirmation38,0,regr_v1,417,data39-2,deepocsort,462,True
13.508807840598951,9.277362729344448,405,0,6,10.877856359367154,18.11175337186898,9,10.38961038961039,57,confirmation38,0,geometry_reid_greedy_guard,57,data39-2,ocsort,462,True
11.959084410681953,9.277362729344448,405,0,6,10.170970086939327,14.258188824662813,17,8.658008658008658,57,confirmation38,0,no_refinement,57,data39-2,ocsort,462,True
13.508807840598951,9.277362729344448,405,0,6,10.877856359367154,18.11175337186898,9,10.38961038961039,57,confirmation38,0,regr_t_reliable_motion_min5,57,data39-2,ocsort,462,True
