class_name,component_guard_rejections,family,guard_and_no_guard_outputs_identical,input_duplicate_frame_identity_count,maximum_indegree,maximum_outdegree,proposal_cycle_present,protocol,reciprocal_proposal_count,sequence,strict_time_order_violations,temporal_candidate_count,tracker
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,439,bytetrack
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,433,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-11,0,460,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data36-11,0,11,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data36-11,0,27,ocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,2,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,171,data36-11,0,82015,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,134,data36-11,0,38161,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,23,data36-11,0,7133,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,3,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,3,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,3,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,0,bytetrack
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-11,0,1,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data36-11,0,24,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data36-11,0,11,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-11,0,1,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data36-12,0,371,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data36-12,0,298,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-12,0,170,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,8,data36-12,0,212,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data36-12,0,58,ocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-12,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,40,data36-12,0,1427,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,19,data36-12,0,483,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data36-12,0,184,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-12,0,10,bytetrack
van,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data36-12,0,29,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-12,0,11,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-12,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-12,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-12,0,0,deepocsort
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data36-12,0,32,bytetrack
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data36-12,0,5,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-12,0,1,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-12,0,11,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data36-12,0,9,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-12,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data36-13,0,104,bytetrack
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-13,0,55,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-13,0,14,deepocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-13,0,12,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data36-13,0,15,ocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-13,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,19,data36-13,0,720,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,14,data36-13,0,238,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data36-13,0,52,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-13,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-13,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-13,0,0,deepocsort
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-13,0,1,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-13,0,1,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-13,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data36-13,0,17,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-13,0,12,ocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data36-13,0,13,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,15,data36-4,0,1867,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,26,data36-4,0,3392,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,7,data36-4,0,789,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,29,data36-4,0,559,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,19,data36-4,0,338,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data36-4,0,7,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,360,data36-4,0,133281,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,106,data36-4,0,10465,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,43,data36-4,0,3840,deepocsort
van,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-4,0,8,bytetrack
van,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-4,0,61,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-4,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-4,0,3,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-4,0,8,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-4,0,3,deepocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-4,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-4,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-4,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-4,0,7,bytetrack
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-4,0,6,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-4,0,1,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,9,data36-4,0,89,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,7,data36-4,0,50,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-4,0,2,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-5,0,244,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,9,data36-5,0,565,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data36-5,0,274,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,9,data36-5,0,190,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,13,data36-5,0,196,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-5,0,12,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,139,data36-5,0,40526,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,57,data36-5,0,6366,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,18,data36-5,0,465,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-5,0,1,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-5,0,1,ocsort
van,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data36-5,0,7,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-5,0,1,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-5,0,1,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-5,0,1,deepocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-5,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-5,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-5,0,0,deepocsort
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-5,0,1,bytetrack
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data36-5,0,1,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-5,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,7,data36-5,0,64,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,6,data36-5,0,57,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data36-5,0,7,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,7,data37-1,0,1007,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,8,data37-1,0,935,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data37-1,0,340,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,25,data37-1,0,813,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,21,data37-1,0,601,ocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-1,0,8,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,246,data37-1,0,41373,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,114,data37-1,0,12235,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,36,data37-1,0,1109,deepocsort
van,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data37-1,0,10,bytetrack
van,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data37-1,0,6,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-1,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-1,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-1,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-1,0,0,deepocsort
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data37-1,0,2,bytetrack
tricycle,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data37-1,0,13,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-1,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data37-1,0,8,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data37-1,0,8,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-1,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data37-10,0,375,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data37-10,0,387,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data37-10,0,173,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data37-10,0,59,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data37-10,0,15,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data37-10,0,3,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,53,data37-10,0,1433,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,11,data37-10,0,140,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,9,data37-10,0,62,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-10,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-10,0,4,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-10,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-10,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-10,0,1,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-10,0,0,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,10,data37-11,0,666,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,12,data37-11,0,952,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,241,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data37-11,0,39,bytetrack
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,8,ocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,129,data37-11,0,8645,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,21,data37-11,0,297,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,14,data37-11,0,222,deepocsort
van,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data37-11,0,4,bytetrack
van,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data37-11,0,25,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,0,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,1,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-11,0,2,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data37-11,0,16,ocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data37-11,0,3,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,171,bytetrack
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,158,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,160,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data37-12,0,56,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data37-12,0,39,ocsort
pedestrian,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,10,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,5,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,5,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,5,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,0,deepocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,0,bytetrack
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,0,ocsort
awning-bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-12,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,53,bytetrack
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,57,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,53,deepocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,0,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data37-2,0,1,ocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,2,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,97,data37-2,0,14600,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,102,data37-2,0,12389,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,22,data37-2,0,926,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,0,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,0,bytetrack
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,0,ocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data37-2,0,0,deepocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data37-2,0,3,bytetrack
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data37-2,0,6,ocsort
awning-bike,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data37-2,0,9,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-1,0,4,bytetrack
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-1,0,11,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-1,0,4,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,28,data39-1,0,1600,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,8,data39-1,0,142,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data39-1,0,216,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,18,data39-2,0,505,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,9,data39-2,0,65,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data39-2,0,35,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,53,data39-3,0,5010,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,19,data39-3,0,444,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,9,data39-3,0,341,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-6,0,85,bytetrack
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-6,0,78,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-6,0,18,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,55,data39-6,0,5633,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,28,data39-6,0,778,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,3,data39-6,0,96,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-6,0,3,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-6,0,0,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-6,0,1,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-6,0,8,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-6,0,1,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data39-6,0,1,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-3,0,19,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,8,data40-3,0,61,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data40-3,0,93,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data40-3,0,8,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data40-3,0,24,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data40-3,0,12,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data40-3,0,102,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,14,data40-3,0,176,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,12,data40-3,0,114,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-3,0,2,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-3,0,2,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-3,0,2,deepocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-3,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-3,0,2,ocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-3,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-4,0,4,bytetrack
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-4,0,1,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-4,0,0,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,109,data40-4,0,40883,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,106,data40-4,0,15959,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data40-4,0,1572,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,8,data40-5,0,92,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,9,data40-5,0,84,ocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-5,0,1,deepocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-5,0,0,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data40-5,0,3,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data40-5,0,3,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,63,data40-5,0,1540,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,11,data40-5,0,191,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,19,data40-5,0,297,deepocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-5,0,1,bytetrack
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-5,0,1,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-5,0,0,deepocsort
truck,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data40-5,0,1,bytetrack
truck,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data40-5,0,1,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-5,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-5,0,2,bytetrack
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-5,0,2,ocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data40-5,0,0,deepocsort
car,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data41-1,0,73,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,8,data41-1,0,91,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data41-1,0,33,deepocsort
bike,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data41-1,0,1,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data41-1,0,3,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data41-1,0,3,deepocsort
pedestrian,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data41-1,0,1,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data41-1,0,3,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data41-1,0,3,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data41-1,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data41-1,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data41-1,0,0,deepocsort
bus,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data41-1,0,4,bytetrack
bus,0,confirmation38,True,0,1,1,False,oracle_aabb,1,data41-1,0,5,ocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data41-1,0,2,deepocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data42-1,0,1867,bytetrack
car,0,confirmation38,True,0,1,1,False,oracle_aabb,22,data42-1,0,2316,ocsort
car,0,confirmation38,True,0,1,1,False,oracle_aabb,7,data42-1,0,1108,deepocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,5,data42-1,0,104,bytetrack
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,4,data42-1,0,24,ocsort
bike,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data42-1,0,38,deepocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,52,data42-1,0,2066,bytetrack
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,28,data42-1,0,426,ocsort
pedestrian,0,confirmation38,True,0,1,1,False,oracle_aabb,39,data42-1,0,867,deepocsort
van,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data42-1,0,19,bytetrack
van,0,confirmation38,True,0,1,1,False,oracle_aabb,2,data42-1,0,19,ocsort
van,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-1,0,9,deepocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-1,0,0,bytetrack
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-1,0,0,ocsort
truck,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-1,0,0,deepocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-1,0,0,bytetrack
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-1,0,0,ocsort
bus,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-1,0,0,deepocsort
tricycle,0,confirmation38,True,0,0,0,False,oracle_aabb,0,data42-1,0,0,bytetrack
