class_name,duplicate_frame_identity_count,family,geometry_multiset_preserved,protocol,removed_or_rejected_count,rounded_scalar_values,row_delta_from_input,rows,selected_edges,sequence,stage,tracker,unscoped_cross_class_id_reuse_count
ALL_CLASS_SCOPED,0,legacy12,,official_detector,,,,1800,,data30-4,post_class_merge_audit,bytetrack,172
ALL_CLASS_SCOPED,0,legacy12,,official_detector,,,,2387,,data30-4,post_class_merge_audit,deepocsort,726
ALL_CLASS_SCOPED,0,legacy12,,official_detector,,,,1411,,data30-4,post_class_merge_audit,ocsort,184
ALL_CLASS_SCOPED,0,legacy12,,official_detector,,,,921,,data30-5,post_class_merge_audit,bytetrack,127
ALL_CLASS_SCOPED,0,legacy12,,official_detector,,,,1409,,data30-5,post_class_merge_audit,deepocsort,241
ALL_CLASS_SCOPED,0,legacy12,,official_detector,,,,859,,data30-5,post_class_merge_audit,ocsort,84
ALL_CLASS_SCOPED,0,legacy12,,official_detector,,,,1272,,data30-9,post_class_merge_audit,bytetrack,164
ALL_CLASS_SCOPED,0,legacy12,,official_detector,,,,2038,,data30-9,post_class_merge_audit,deepocsort,553
ALL_CLASS_SCOPED,0,legacy12,,official_detector,,,,1225,,data30-9,post_class_merge_audit,ocsort,130
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,896,,data23-1,post_class_merge_audit,bytetrack,7
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,864,,data23-1,post_class_merge_audit,deepocsort,19
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,849,,data23-1,post_class_merge_audit,ocsort,11
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,4745,,data24-1,post_class_merge_audit,bytetrack,142
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,6470,,data24-1,post_class_merge_audit,deepocsort,455
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,3729,,data24-1,post_class_merge_audit,ocsort,128
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,70,,data27-1,post_class_merge_audit,bytetrack,5
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,88,,data27-1,post_class_merge_audit,deepocsort,22
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,46,,data27-1,post_class_merge_audit,ocsort,4
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,78,,data31-1,post_class_merge_audit,bytetrack,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,488,,data31-1,post_class_merge_audit,deepocsort,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,31,,data31-1,post_class_merge_audit,ocsort,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,258,,data33-1,post_class_merge_audit,bytetrack,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,536,,data33-1,post_class_merge_audit,deepocsort,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,85,,data33-1,post_class_merge_audit,ocsort,0
pedestrian,0,confirmation38,True,official_detector,0,0,0,3279,31,data34-1,input,bytetrack,
pedestrian,2,confirmation38,True,official_detector,0,0,0,3279,31,data34-1,post_id_remap,bytetrack,
pedestrian,0,confirmation38,False,official_detector,2,0,-2,3277,31,data34-1,post_native_deduplicate,bytetrack,
pedestrian,0,confirmation38,False,official_detector,2,16384,-2,3277,31,data34-1,post_save_roundtrip,bytetrack,
pedestrian,0,confirmation38,True,official_detector,2,0,0,3279,31,data34-1,overlap_safe_adapter,bytetrack,
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,3919,,data34-1,post_class_merge_audit,bytetrack,7
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,7486,,data34-1,post_class_merge_audit,deepocsort,255
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,780,,data34-1,post_class_merge_audit,ocsort,7
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,941,,data34-2,post_class_merge_audit,bytetrack,83
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1553,,data34-2,post_class_merge_audit,deepocsort,384
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,826,,data34-2,post_class_merge_audit,ocsort,101
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,403,,data34-3,post_class_merge_audit,bytetrack,28
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1451,,data34-3,post_class_merge_audit,deepocsort,60
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,237,,data34-3,post_class_merge_audit,ocsort,13
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,6267,,data36-10,post_class_merge_audit,bytetrack,242
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,12635,,data36-10,post_class_merge_audit,deepocsort,1015
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,5318,,data36-10,post_class_merge_audit,ocsort,147
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,2862,,data36-11,post_class_merge_audit,bytetrack,169
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,5025,,data36-11,post_class_merge_audit,deepocsort,722
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,2780,,data36-11,post_class_merge_audit,ocsort,163
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,2571,,data36-12,post_class_merge_audit,bytetrack,80
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,2647,,data36-12,post_class_merge_audit,deepocsort,190
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,2459,,data36-12,post_class_merge_audit,ocsort,63
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1338,,data36-13,post_class_merge_audit,bytetrack,63
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1388,,data36-13,post_class_merge_audit,deepocsort,246
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1287,,data36-13,post_class_merge_audit,ocsort,75
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,7120,,data36-4,post_class_merge_audit,bytetrack,337
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,9962,,data36-4,post_class_merge_audit,deepocsort,1752
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,5526,,data36-4,post_class_merge_audit,ocsort,346
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,5288,,data36-5,post_class_merge_audit,bytetrack,792
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,6628,,data36-5,post_class_merge_audit,deepocsort,2272
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,4767,,data36-5,post_class_merge_audit,ocsort,723
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,9432,,data37-1,post_class_merge_audit,bytetrack,216
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,10649,,data37-1,post_class_merge_audit,deepocsort,2171
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,8061,,data37-1,post_class_merge_audit,ocsort,206
car,0,confirmation38,True,official_detector,0,0,0,3373,4,data37-10,input,bytetrack,
car,1,confirmation38,True,official_detector,0,0,0,3373,4,data37-10,post_id_remap,bytetrack,
car,0,confirmation38,False,official_detector,1,0,-1,3372,4,data37-10,post_native_deduplicate,bytetrack,
car,0,confirmation38,False,official_detector,1,16857,-1,3372,4,data37-10,post_save_roundtrip,bytetrack,
car,0,confirmation38,True,official_detector,1,0,0,3373,4,data37-10,overlap_safe_adapter,bytetrack,
car,0,confirmation38,True,official_detector,0,0,0,3190,2,data37-10,input,ocsort,
car,1,confirmation38,True,official_detector,0,0,0,3190,2,data37-10,post_id_remap,ocsort,
car,0,confirmation38,False,official_detector,1,0,-1,3189,2,data37-10,post_native_deduplicate,ocsort,
car,0,confirmation38,False,official_detector,1,15941,-1,3189,2,data37-10,post_save_roundtrip,ocsort,
car,0,confirmation38,True,official_detector,1,0,0,3190,2,data37-10,overlap_safe_adapter,ocsort,
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,3962,,data37-10,post_class_merge_audit,bytetrack,346
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,4201,,data37-10,post_class_merge_audit,deepocsort,606
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,3585,,data37-10,post_class_merge_audit,ocsort,253
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,8979,,data37-11,post_class_merge_audit,bytetrack,328
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,9648,,data37-11,post_class_merge_audit,deepocsort,597
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,7953,,data37-11,post_class_merge_audit,ocsort,151
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1893,,data37-12,post_class_merge_audit,bytetrack,45
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1978,,data37-12,post_class_merge_audit,deepocsort,99
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1847,,data37-12,post_class_merge_audit,ocsort,58
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,3979,,data37-2,post_class_merge_audit,bytetrack,152
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,4496,,data37-2,post_class_merge_audit,deepocsort,776
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,2972,,data37-2,post_class_merge_audit,ocsort,181
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,236,,data39-1,post_class_merge_audit,bytetrack,5
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,283,,data39-1,post_class_merge_audit,deepocsort,21
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,212,,data39-1,post_class_merge_audit,ocsort,6
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,69,,data39-2,post_class_merge_audit,bytetrack,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,417,,data39-2,post_class_merge_audit,deepocsort,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,57,,data39-2,post_class_merge_audit,ocsort,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,165,,data39-3,post_class_merge_audit,bytetrack,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,716,,data39-3,post_class_merge_audit,deepocsort,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,48,,data39-3,post_class_merge_audit,ocsort,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1159,,data39-6,post_class_merge_audit,bytetrack,1
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1563,,data39-6,post_class_merge_audit,deepocsort,162
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,996,,data39-6,post_class_merge_audit,ocsort,1
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,240,,data40-3,post_class_merge_audit,bytetrack,51
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,267,,data40-3,post_class_merge_audit,deepocsort,50
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,216,,data40-3,post_class_merge_audit,ocsort,36
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,102,,data40-4,post_class_merge_audit,bytetrack,0
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,563,,data40-4,post_class_merge_audit,deepocsort,2
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,148,,data40-4,post_class_merge_audit,ocsort,1
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,2328,,data40-5,post_class_merge_audit,bytetrack,147
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,2830,,data40-5,post_class_merge_audit,deepocsort,379
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,2120,,data40-5,post_class_merge_audit,ocsort,220
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,157,,data41-1,post_class_merge_audit,bytetrack,4
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,206,,data41-1,post_class_merge_audit,deepocsort,15
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,117,,data41-1,post_class_merge_audit,ocsort,4
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,4982,,data42-1,post_class_merge_audit,bytetrack,62
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,4550,,data42-1,post_class_merge_audit,deepocsort,98
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,4313,,data42-1,post_class_merge_audit,ocsort,62
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,970,,data42-2,post_class_merge_audit,bytetrack,40
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1413,,data42-2,post_class_merge_audit,deepocsort,183
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,815,,data42-2,post_class_merge_audit,ocsort,24
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1089,,data42-3,post_class_merge_audit,bytetrack,103
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1072,,data42-3,post_class_merge_audit,deepocsort,155
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1032,,data42-3,post_class_merge_audit,ocsort,104
bike,0,confirmation38,True,official_detector,0,0,0,365,3,data46-11,input,bytetrack,
bike,1,confirmation38,True,official_detector,0,0,0,365,3,data46-11,post_id_remap,bytetrack,
bike,0,confirmation38,False,official_detector,1,0,-1,364,3,data46-11,post_native_deduplicate,bytetrack,
bike,0,confirmation38,False,official_detector,1,1819,-1,364,3,data46-11,post_save_roundtrip,bytetrack,
bike,0,confirmation38,True,official_detector,1,0,0,365,3,data46-11,overlap_safe_adapter,bytetrack,
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,4421,,data46-11,post_class_merge_audit,bytetrack,326
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,4339,,data46-11,post_class_merge_audit,deepocsort,1363
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,3814,,data46-11,post_class_merge_audit,ocsort,225
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,3392,,data46-12,post_class_merge_audit,bytetrack,532
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,3371,,data46-12,post_class_merge_audit,deepocsort,1072
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,3130,,data46-12,post_class_merge_audit,ocsort,463
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,70,,data47-1,post_class_merge_audit,bytetrack,1
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,243,,data47-1,post_class_merge_audit,deepocsort,41
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,36,,data47-1,post_class_merge_audit,ocsort,1
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,769,,data47-2,post_class_merge_audit,bytetrack,10
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,979,,data47-2,post_class_merge_audit,deepocsort,236
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,501,,data47-2,post_class_merge_audit,ocsort,16
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1637,,data47-3,post_class_merge_audit,bytetrack,37
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1573,,data47-3,post_class_merge_audit,deepocsort,221
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1353,,data47-3,post_class_merge_audit,ocsort,31
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,411,,data47-4,post_class_merge_audit,bytetrack,4
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,576,,data47-4,post_class_merge_audit,deepocsort,63
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,308,,data47-4,post_class_merge_audit,ocsort,11
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,41,,data48-1,post_class_merge_audit,bytetrack,2
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,309,,data48-1,post_class_merge_audit,deepocsort,6
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,39,,data48-1,post_class_merge_audit,ocsort,2
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1888,,data49-2,post_class_merge_audit,bytetrack,12
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,2109,,data49-2,post_class_merge_audit,deepocsort,128
ALL_CLASS_SCOPED,0,confirmation38,,official_detector,,,,1496,,data49-2,post_class_merge_audit,ocsort,25
