aflink_model_scoring_included,aflink_selected_edge_count,candidate_build_ms,class_name,descriptor_extraction_included,family,fixed_gated_edge_count,hungarian_dense_matrix_bytes,method,protocol,repeat_count,sequence,solver_ms_max,solver_ms_mean,solver_ms_median,solver_ms_min,temporal_candidate_count,tracemalloc_peak_bytes,tracker,tracklet_count
False,0,0.191398,awning-bike,False,legacy12,3,0,controlled_cost_reciprocal,official_detector,5,data30-2,0.134625,0.131871,0.131904,0.128882,9,111368,deepocsort,10
False,0,0.191398,awning-bike,False,legacy12,3,0,aflink_cached_no_dedup,official_detector,5,data30-2,0.072713,0.0710202,0.070598,0.070462,9,80664,deepocsort,10
False,0,0.191398,awning-bike,False,legacy12,3,0,aflink_cached_overlap_safe,official_detector,5,data30-2,0.126344,0.124964,0.12536,0.123136,9,110224,deepocsort,10
False,1,43.045005,car,False,legacy12,76,0,geometry_greedy,official_detector,5,data30-3,1.421753,1.3239864000000001,1.305261,1.284383,5257,790080,bytetrack,150
False,1,43.045005,car,False,legacy12,76,0,geometry_reid_greedy_guard,official_detector,5,data30-3,1.456417,1.4170306,1.404548,1.386053,5257,781984,bytetrack,150
False,1,43.045005,car,False,legacy12,76,0,com3d_reciprocal_guard,official_detector,5,data30-3,1.450088,1.4204602,1.414928,1.401217,5257,768552,bytetrack,150
False,1,43.045005,car,False,legacy12,76,41616,geometry_reid_hungarian,official_detector,5,data30-3,1.917923,1.8510491999999998,1.838022,1.813749,5257,770952,bytetrack,150
False,1,43.045005,car,False,legacy12,76,0,controlled_cost_greedy,official_detector,5,data30-3,1.528408,1.4982282,1.491218,1.473639,5257,781864,bytetrack,150
False,1,43.045005,car,False,legacy12,76,0,controlled_cost_reciprocal,official_detector,5,data30-3,1.535458,1.5230494,1.528452,1.501498,5257,771312,bytetrack,150
False,1,43.045005,car,False,legacy12,76,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.410902,0.396088,0.395801,0.385713,5257,503576,bytetrack,150
False,1,43.045005,car,False,legacy12,76,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.88048,0.8584504000000001,0.851477,0.847382,5257,745712,bytetrack,150
False,1,52.781488,car,False,legacy12,75,0,geometry_greedy,official_detector,5,data30-3,1.165975,1.073466,1.056918,1.028939,6610,601336,ocsort,158
False,1,52.781488,car,False,legacy12,75,0,geometry_reid_greedy_guard,official_detector,5,data30-3,1.195942,1.1753104,1.181141,1.130916,6610,585088,ocsort,158
False,1,52.781488,car,False,legacy12,75,0,com3d_reciprocal_guard,official_detector,5,data30-3,1.242689,1.2119594,1.198442,1.188996,6610,571088,ocsort,158
False,1,52.781488,car,False,legacy12,75,47520,geometry_reid_hungarian,official_detector,5,data30-3,1.720726,1.6773468,1.688837,1.631996,6610,573448,ocsort,158
False,1,52.781488,car,False,legacy12,75,0,controlled_cost_greedy,official_detector,5,data30-3,1.430055,1.3196835999999998,1.296249,1.277807,6610,584528,ocsort,158
False,1,52.781488,car,False,legacy12,75,0,controlled_cost_reciprocal,official_detector,5,data30-3,1.322998,1.3040668,1.301528,1.282555,6610,570880,ocsort,158
False,1,52.781488,car,False,legacy12,75,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.263202,0.25847980000000004,0.255968,0.25499,6610,348856,ocsort,158
False,1,52.781488,car,False,legacy12,75,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.58465,0.5484302,0.548268,0.51103,6610,548304,ocsort,158
False,0,5.057602,car,False,legacy12,7,0,geometry_greedy,official_detector,5,data30-3,0.875913,0.845519,0.847156,0.819043,374,751784,deepocsort,71
False,0,5.057602,car,False,legacy12,7,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.8928,0.8831634000000002,0.88163,0.874781,374,750136,deepocsort,71
False,0,5.057602,car,False,legacy12,7,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.911801,0.8662295999999999,0.850579,0.841541,374,749464,deepocsort,71
False,0,5.057602,car,False,legacy12,7,576,geometry_reid_hungarian,official_detector,5,data30-3,0.972904,0.9414726,0.936159,0.927348,374,750056,deepocsort,71
False,0,5.057602,car,False,legacy12,7,0,controlled_cost_greedy,official_detector,5,data30-3,0.931295,0.9007607999999999,0.894432,0.883667,374,750904,deepocsort,71
False,0,5.057602,car,False,legacy12,7,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.909212,0.8958952,0.890936,0.88728,374,750232,deepocsort,71
False,0,5.057602,car,False,legacy12,7,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.395187,0.38726380000000005,0.387081,0.381952,374,528072,deepocsort,71
False,0,5.057602,car,False,legacy12,7,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.83095,0.8241897999999999,0.829919,0.80866,374,745096,deepocsort,71
False,0,3.361897,bike,False,legacy12,25,0,geometry_greedy,official_detector,5,data30-3,0.104497,0.10084800000000001,0.09999,0.098529,423,65888,bytetrack,33
False,0,3.361897,bike,False,legacy12,25,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.111928,0.1084716,0.109065,0.105964,423,66928,bytetrack,33
False,0,3.361897,bike,False,legacy12,25,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.132683,0.1291944,0.128191,0.126985,423,64448,bytetrack,33
False,0,3.361897,bike,False,legacy12,25,5776,geometry_reid_hungarian,official_detector,5,data30-3,0.175838,0.1630894,0.160566,0.155737,423,64952,bytetrack,33
False,0,3.361897,bike,False,legacy12,25,0,controlled_cost_greedy,official_detector,5,data30-3,0.140486,0.117497,0.111948,0.110022,423,66160,bytetrack,33
False,0,3.361897,bike,False,legacy12,25,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.132537,0.1299478,0.129624,0.128281,423,65320,bytetrack,33
False,0,3.361897,bike,False,legacy12,25,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.031981,0.0307382,0.030617,0.029952,423,28672,bytetrack,33
False,0,3.361897,bike,False,legacy12,25,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.066074,0.0650124,0.064854,0.06371,423,53776,bytetrack,33
False,0,1.907122,bike,False,legacy12,20,0,geometry_greedy,official_detector,5,data30-3,0.064193,0.0610156,0.059946,0.059815,254,44792,ocsort,28
False,0,1.907122,bike,False,legacy12,20,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.070605,0.06630860000000001,0.066257,0.063797,254,44280,ocsort,28
False,0,1.907122,bike,False,legacy12,20,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.087002,0.083589,0.084277,0.080517,254,44520,ocsort,28
False,0,1.907122,bike,False,legacy12,20,3600,geometry_reid_hungarian,official_detector,5,data30-3,0.116042,0.1117676,0.111206,0.109316,254,44216,ocsort,28
False,0,1.907122,bike,False,legacy12,20,0,controlled_cost_greedy,official_detector,5,data30-3,0.076398,0.07445120000000001,0.073465,0.073091,254,44280,ocsort,28
False,0,1.907122,bike,False,legacy12,20,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.093732,0.09129119999999999,0.090488,0.089689,254,44160,ocsort,28
False,0,1.907122,bike,False,legacy12,20,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.020145,0.018962200000000002,0.018976,0.01822,254,16192,ocsort,28
False,0,1.907122,bike,False,legacy12,20,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.044164,0.0427272,0.042535,0.041963,254,37576,ocsort,28
False,0,0.307283,bike,False,legacy12,1,0,geometry_greedy,official_detector,5,data30-3,0.100225,0.0969836,0.096873,0.094985,22,83888,deepocsort,12
False,0,0.307283,bike,False,legacy12,1,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.151984,0.1121032,0.098807,0.096948,22,83888,deepocsort,12
False,0,0.307283,bike,False,legacy12,1,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.110974,0.10303999999999999,0.101143,0.100716,22,84032,deepocsort,12
False,0,0.307283,bike,False,legacy12,1,16,geometry_reid_hungarian,official_detector,5,data30-3,0.116384,0.107717,0.106158,0.1023,22,83888,deepocsort,12
False,0,0.307283,bike,False,legacy12,1,0,controlled_cost_greedy,official_detector,5,data30-3,0.102303,0.0980134,0.097461,0.095817,22,83888,deepocsort,12
False,0,0.307283,bike,False,legacy12,1,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.104185,0.1017306,0.101863,0.098795,22,84032,deepocsort,12
False,0,0.307283,bike,False,legacy12,1,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.053462,0.0525242,0.051997,0.051808,22,56872,deepocsort,12
False,0,0.307283,bike,False,legacy12,1,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.095614,0.09418800000000001,0.094373,0.092858,22,83248,deepocsort,12
False,0,79.327803,pedestrian,False,legacy12,361,0,geometry_greedy,official_detector,5,data30-3,1.310144,1.11102,1.069856,1.047137,10261,327424,bytetrack,164
False,0,79.327803,pedestrian,False,legacy12,361,0,geometry_reid_greedy_guard,official_detector,5,data30-3,1.331313,1.2957518000000001,1.305679,1.257019,10261,328352,bytetrack,164
False,0,79.327803,pedestrian,False,legacy12,361,0,com3d_reciprocal_guard,official_detector,5,data30-3,1.216951,1.1943762,1.188468,1.17832,10261,213368,bytetrack,164
False,0,79.327803,pedestrian,False,legacy12,361,173840,geometry_reid_hungarian,official_detector,5,data30-3,1.941299,1.9263394000000003,1.935528,1.897288,10261,226488,bytetrack,164
False,0,79.327803,pedestrian,False,legacy12,361,0,controlled_cost_greedy,official_detector,5,data30-3,1.472911,1.4382544,1.436196,1.403049,10261,323688,bytetrack,164
False,0,79.327803,pedestrian,False,legacy12,361,0,controlled_cost_reciprocal,official_detector,5,data30-3,1.378754,1.3625197999999998,1.35838,1.349926,10261,215576,bytetrack,164
False,0,79.327803,pedestrian,False,legacy12,361,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.06625,0.064356,0.063933,0.063673,10261,78912,bytetrack,164
False,0,79.327803,pedestrian,False,legacy12,361,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.18426,0.176268,0.172613,0.169855,10261,183176,bytetrack,164
False,0,25.149193,pedestrian,False,legacy12,184,0,geometry_greedy,official_detector,5,data30-3,0.396126,0.3739346,0.371226,0.362254,3238,174736,ocsort,101
False,0,25.149193,pedestrian,False,legacy12,184,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.447408,0.440281,0.43793,0.435917,3238,171408,ocsort,101
False,0,25.149193,pedestrian,False,legacy12,184,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.458842,0.4434066,0.43911,0.429563,3238,126112,ocsort,101
False,0,25.149193,pedestrian,False,legacy12,184,59536,geometry_reid_hungarian,official_detector,5,data30-3,0.710614,0.6804686,0.678617,0.657518,3238,128912,ocsort,101
False,0,25.149193,pedestrian,False,legacy12,184,0,controlled_cost_greedy,official_detector,5,data30-3,0.498218,0.48704539999999996,0.485583,0.47624,3238,171536,ocsort,101
False,0,25.149193,pedestrian,False,legacy12,184,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.518326,0.5011272,0.499425,0.490119,3238,129184,ocsort,101
False,0,25.149193,pedestrian,False,legacy12,184,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.030786,0.0300544,0.030194,0.029364,3238,34928,ocsort,101
False,0,25.149193,pedestrian,False,legacy12,184,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.089747,0.087029,0.086869,0.085502,3238,106432,ocsort,101
False,1,2.988337,pedestrian,False,legacy12,17,0,geometry_greedy,official_detector,5,data30-3,0.587566,0.575207,0.575441,0.560994,245,516808,deepocsort,54
False,1,2.988337,pedestrian,False,legacy12,17,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.630721,0.609382,0.601645,0.590439,245,519944,deepocsort,54
False,1,2.988337,pedestrian,False,legacy12,17,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.94999,0.688312,0.625448,0.608565,245,512704,deepocsort,54
False,1,2.988337,pedestrian,False,legacy12,17,1368,geometry_reid_hungarian,official_detector,5,data30-3,0.661044,0.6437328,0.6391,0.632921,245,516320,deepocsort,54
False,1,2.988337,pedestrian,False,legacy12,17,0,controlled_cost_greedy,official_detector,5,data30-3,0.630928,0.6066056,0.603939,0.590507,245,519976,deepocsort,54
False,1,2.988337,pedestrian,False,legacy12,17,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.619092,0.6023883999999999,0.601969,0.592323,245,516136,deepocsort,54
False,1,2.988337,pedestrian,False,legacy12,17,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.268955,0.26503679999999996,0.263783,0.262707,245,354088,deepocsort,54
False,1,2.988337,pedestrian,False,legacy12,17,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.547676,0.5334222000000001,0.532653,0.522379,245,507072,deepocsort,54
False,0,0.21334,van,False,legacy12,3,0,geometry_greedy,official_detector,5,data30-3,0.026758,0.025341000000000002,0.02525,0.024464,17,16416,bytetrack,7
False,0,0.21334,van,False,legacy12,3,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.027577,0.026063999999999997,0.02588,0.025117,17,16416,bytetrack,7
False,0,0.21334,van,False,legacy12,3,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.032606,0.031159199999999998,0.030981,0.029779,17,16560,bytetrack,7
False,0,0.21334,van,False,legacy12,3,144,geometry_reid_hungarian,official_detector,5,data30-3,0.040376,0.037990800000000005,0.037702,0.03681,17,16416,bytetrack,7
False,0,0.21334,van,False,legacy12,3,0,controlled_cost_greedy,official_detector,5,data30-3,0.026308,0.025632,0.025457,0.025334,17,16416,bytetrack,7
False,0,0.21334,van,False,legacy12,3,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.032036,0.030370799999999996,0.030075,0.02938,17,16560,bytetrack,7
False,0,0.21334,van,False,legacy12,3,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.012965,0.0119898,0.011937,0.011431,17,8400,bytetrack,7
False,0,0.21334,van,False,legacy12,3,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.022318,0.0217406,0.021647,0.021263,17,14800,bytetrack,7
False,0,0.045987,van,False,legacy12,1,0,geometry_greedy,official_detector,5,data30-3,0.016305,0.0129884,0.011958,0.011712,1,7480,ocsort,2
False,0,0.045987,van,False,legacy12,1,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.013117,0.012138,0.011845,0.011686,1,7480,ocsort,2
False,0,0.045987,van,False,legacy12,1,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.016445,0.015260800000000001,0.01513,0.013912,1,7624,ocsort,2
False,0,0.045987,van,False,legacy12,1,16,geometry_reid_hungarian,official_detector,5,data30-3,0.022818,0.0199894,0.019354,0.018109,1,7480,ocsort,2
False,0,0.045987,van,False,legacy12,1,0,controlled_cost_greedy,official_detector,5,data30-3,0.013455,0.012664,0.012816,0.011855,1,7480,ocsort,2
False,0,0.045987,van,False,legacy12,1,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.022412,0.0176536,0.01536,0.014159,1,7624,ocsort,2
False,0,0.045987,van,False,legacy12,1,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.006511,0.0059922000000000005,0.005836,0.005808,1,3952,ocsort,2
False,0,0.045987,van,False,legacy12,1,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.011408,0.010645,0.010313,0.009922,1,6840,ocsort,2
False,0,0.016656,van,False,legacy12,0,0,geometry_greedy,official_detector,5,data30-3,0.020051,0.0192192,0.018931,0.018769,0,11560,deepocsort,2
False,0,0.016656,van,False,legacy12,0,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.019891,0.0191178,0.018878,0.018394,0,11560,deepocsort,2
False,0,0.016656,van,False,legacy12,0,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.021182,0.020539599999999998,0.020467,0.019994,0,11560,deepocsort,2
False,0,0.016656,van,False,legacy12,0,0,geometry_reid_hungarian,official_detector,5,data30-3,0.020114,0.0195258,0.019546,0.018908,0,11560,deepocsort,2
False,0,0.016656,van,False,legacy12,0,0,controlled_cost_greedy,official_detector,5,data30-3,0.020728,0.0193054,0.018966,0.018799,0,11560,deepocsort,2
False,0,0.016656,van,False,legacy12,0,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.020485,0.019794,0.019761,0.019446,0,11560,deepocsort,2
False,0,0.016656,van,False,legacy12,0,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.012038,0.0113996,0.011338,0.010748,0,7808,deepocsort,2
False,0,0.016656,van,False,legacy12,0,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.018757,0.0180722,0.017975,0.017617,0,11560,deepocsort,2
False,0,0.004238,truck,False,legacy12,0,0,geometry_greedy,official_detector,5,data30-3,0.002576,0.0020407999999999997,0.001939,0.00178,0,680,bytetrack,0
False,0,0.004238,truck,False,legacy12,0,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.002867,0.0021056,0.001932,0.001773,0,680,bytetrack,0
False,0,0.004238,truck,False,legacy12,0,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.003467,0.0030766,0.003025,0.002792,0,704,bytetrack,0
False,0,0.004238,truck,False,legacy12,0,0,geometry_reid_hungarian,official_detector,5,data30-3,0.00335,0.0025174000000000004,0.002372,0.002137,0,680,bytetrack,0
False,0,0.004238,truck,False,legacy12,0,0,controlled_cost_greedy,official_detector,5,data30-3,0.002234,0.0019993999999999997,0.002034,0.001805,0,680,bytetrack,0
False,0,0.004238,truck,False,legacy12,0,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.003274,0.0028715999999999998,0.002775,0.002729,0,808,bytetrack,0
False,0,0.004238,truck,False,legacy12,0,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.001263,0.0010138,0.000956,0.000866,0,304,bytetrack,0
False,0,0.004238,truck,False,legacy12,0,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.001864,0.0016150000000000001,0.001556,0.0015,0,680,bytetrack,0
False,0,0.003258,truck,False,legacy12,0,0,geometry_greedy,official_detector,5,data30-3,0.00241,0.0019931999999999997,0.001893,0.001832,0,680,ocsort,0
False,0,0.003258,truck,False,legacy12,0,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.002344,0.001997,0.001844,0.001808,0,680,ocsort,0
False,0,0.003258,truck,False,legacy12,0,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.004413,0.003293,0.003071,0.002846,0,704,ocsort,0
False,0,0.003258,truck,False,legacy12,0,0,geometry_reid_hungarian,official_detector,5,data30-3,0.003265,0.0026939999999999998,0.002518,0.002241,0,680,ocsort,0
False,0,0.003258,truck,False,legacy12,0,0,controlled_cost_greedy,official_detector,5,data30-3,0.002477,0.0020538,0.001966,0.001904,0,680,ocsort,0
False,0,0.003258,truck,False,legacy12,0,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.003982,0.003321,0.00313,0.003061,0,808,ocsort,0
False,0,0.003258,truck,False,legacy12,0,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.001545,0.0011466,0.001095,0.000945,0,304,ocsort,0
False,0,0.003258,truck,False,legacy12,0,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.001974,0.0017222000000000001,0.001692,0.001583,0,680,ocsort,0
False,0,0.002645,truck,False,legacy12,0,0,geometry_greedy,official_detector,5,data30-3,0.002406,0.0020480000000000003,0.001987,0.001845,0,680,deepocsort,0
False,0,0.002645,truck,False,legacy12,0,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.002285,0.0021034,0.002034,0.001927,0,680,deepocsort,0
False,0,0.002645,truck,False,legacy12,0,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.003525,0.0031002,0.003069,0.002826,0,704,deepocsort,0
False,0,0.002645,truck,False,legacy12,0,0,geometry_reid_hungarian,official_detector,5,data30-3,0.003566,0.0028832,0.002831,0.002495,0,680,deepocsort,0
False,0,0.002645,truck,False,legacy12,0,0,controlled_cost_greedy,official_detector,5,data30-3,0.002469,0.002029,0.001924,0.001846,0,680,deepocsort,0
False,0,0.002645,truck,False,legacy12,0,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.003078,0.0029446,0.002904,0.002829,0,808,deepocsort,0
False,0,0.002645,truck,False,legacy12,0,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.001236,0.001023,0.000969,0.000896,0,304,deepocsort,0
False,0,0.002645,truck,False,legacy12,0,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.002088,0.0017795999999999999,0.001718,0.001603,0,680,deepocsort,0
False,0,0.054338,bus,False,legacy12,1,0,geometry_greedy,official_detector,5,data30-3,0.032372,0.0314942,0.031411,0.030987,1,21328,bytetrack,2
False,0,0.054338,bus,False,legacy12,1,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.034481,0.032020599999999996,0.031532,0.030589,1,21328,bytetrack,2
False,0,0.054338,bus,False,legacy12,1,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.03337,0.0318936,0.031856,0.030861,1,21472,bytetrack,2
False,0,0.054338,bus,False,legacy12,1,16,geometry_reid_hungarian,official_detector,5,data30-3,0.041296,0.0372574,0.036584,0.034961,1,21328,bytetrack,2
False,0,0.054338,bus,False,legacy12,1,0,controlled_cost_greedy,official_detector,5,data30-3,0.030691,0.029869200000000002,0.030187,0.028583,1,21328,bytetrack,2
False,0,0.054338,bus,False,legacy12,1,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.03313,0.0320226,0.032233,0.030698,1,21472,bytetrack,2
False,0,0.054338,bus,False,legacy12,1,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.019202,0.018224200000000003,0.017995,0.017593,1,12968,bytetrack,2
False,0,0.054338,bus,False,legacy12,1,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.029913,0.028926200000000003,0.028623,0.028315,1,19152,bytetrack,2
False,0,0.042991,bus,False,legacy12,1,0,geometry_greedy,official_detector,5,data30-3,0.029787,0.0292948,0.029564,0.028654,1,19136,ocsort,2
False,0,0.042991,bus,False,legacy12,1,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.030431,0.0299206,0.029909,0.029431,1,19136,ocsort,2
False,0,0.042991,bus,False,legacy12,1,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.033653,0.032045599999999994,0.031823,0.030814,1,19280,ocsort,2
False,0,0.042991,bus,False,legacy12,1,16,geometry_reid_hungarian,official_detector,5,data30-3,0.041758,0.0379836,0.037018,0.036049,1,19136,ocsort,2
False,0,0.042991,bus,False,legacy12,1,0,controlled_cost_greedy,official_detector,5,data30-3,0.030398,0.0292638,0.028847,0.0282,1,19136,ocsort,2
False,0,0.042991,bus,False,legacy12,1,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.03311,0.0317316,0.031515,0.030464,1,19280,ocsort,2
False,0,0.042991,bus,False,legacy12,1,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.017869,0.0166242,0.016343,0.016169,1,12312,ocsort,2
False,0,0.042991,bus,False,legacy12,1,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.027159,0.0264792,0.026387,0.026035,1,16960,ocsort,2
False,0,0.018912,bus,False,legacy12,0,0,geometry_greedy,official_detector,5,data30-3,0.029487,0.028629599999999998,0.02842,0.028261,0,18992,deepocsort,1
False,0,0.018912,bus,False,legacy12,0,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.028956,0.0286728,0.028856,0.027974,0,18992,deepocsort,1
False,0,0.018912,bus,False,legacy12,0,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.032746,0.030835800000000003,0.030804,0.029531,0,18992,deepocsort,1
False,0,0.018912,bus,False,legacy12,0,0,geometry_reid_hungarian,official_detector,5,data30-3,0.029899,0.0291072,0.028994,0.028472,0,18992,deepocsort,1
False,0,0.018912,bus,False,legacy12,0,0,controlled_cost_greedy,official_detector,5,data30-3,0.029928,0.0287302,0.028661,0.027863,0,18992,deepocsort,1
False,0,0.018912,bus,False,legacy12,0,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.03094,0.029687799999999997,0.029175,0.028989,0,18992,deepocsort,1
False,0,0.018912,bus,False,legacy12,0,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.018813,0.0180698,0.017866,0.017491,0,13296,deepocsort,1
False,0,0.018912,bus,False,legacy12,0,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.028788,0.027848400000000002,0.027795,0.027071,0,18992,deepocsort,1
False,0,0.004264,tricycle,False,legacy12,0,0,geometry_greedy,official_detector,5,data30-3,0.002292,0.0019012,0.001803,0.001725,0,680,bytetrack,0
False,0,0.004264,tricycle,False,legacy12,0,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.002087,0.0019112,0.001941,0.001761,0,680,bytetrack,0
False,0,0.004264,tricycle,False,legacy12,0,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.003389,0.0029422,0.002835,0.002797,0,704,bytetrack,0
False,0,0.004264,tricycle,False,legacy12,0,0,geometry_reid_hungarian,official_detector,5,data30-3,0.002543,0.0021874,0.002148,0.002024,0,680,bytetrack,0
False,0,0.004264,tricycle,False,legacy12,0,0,controlled_cost_greedy,official_detector,5,data30-3,0.002186,0.0018834,0.001845,0.001746,0,680,bytetrack,0
False,0,0.004264,tricycle,False,legacy12,0,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.002939,0.0027397999999999997,0.002739,0.002567,0,808,bytetrack,0
False,0,0.004264,tricycle,False,legacy12,0,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.001233,0.0009677999999999999,0.000866,0.000864,0,304,bytetrack,0
False,0,0.004264,tricycle,False,legacy12,0,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.001902,0.0016634,0.001592,0.001542,0,680,bytetrack,0
False,0,0.003033,tricycle,False,legacy12,0,0,geometry_greedy,official_detector,5,data30-3,0.002331,0.001977,0.001894,0.001719,0,680,ocsort,0
False,0,0.003033,tricycle,False,legacy12,0,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.002101,0.0019264,0.001883,0.00183,0,680,ocsort,0
False,0,0.003033,tricycle,False,legacy12,0,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.003293,0.0030098,0.002964,0.002779,0,704,ocsort,0
False,0,0.003033,tricycle,False,legacy12,0,0,geometry_reid_hungarian,official_detector,5,data30-3,0.002573,0.0023532,0.002251,0.002174,0,680,ocsort,0
False,0,0.003033,tricycle,False,legacy12,0,0,controlled_cost_greedy,official_detector,5,data30-3,0.00231,0.0020310000000000003,0.001949,0.00185,0,680,ocsort,0
False,0,0.003033,tricycle,False,legacy12,0,0,controlled_cost_reciprocal,official_detector,5,data30-3,0.003217,0.0028493999999999998,0.002775,0.002704,0,808,ocsort,0
False,0,0.003033,tricycle,False,legacy12,0,0,aflink_cached_no_dedup,official_detector,5,data30-3,0.001434,0.0010904,0.001028,0.000926,0,304,ocsort,0
False,0,0.003033,tricycle,False,legacy12,0,0,aflink_cached_overlap_safe,official_detector,5,data30-3,0.002106,0.0017638,0.001709,0.001598,0,680,ocsort,0
False,0,0.002981,tricycle,False,legacy12,0,0,geometry_greedy,official_detector,5,data30-3,0.002165,0.0018721999999999999,0.001746,0.001625,0,680,deepocsort,0
False,0,0.002981,tricycle,False,legacy12,0,0,geometry_reid_greedy_guard,official_detector,5,data30-3,0.002231,0.0019304,0.001886,0.001706,0,680,deepocsort,0
False,0,0.002981,tricycle,False,legacy12,0,0,com3d_reciprocal_guard,official_detector,5,data30-3,0.003085,0.0028352000000000004,0.002791,0.002637,0,704,deepocsort,0
False,0,0.002981,tricycle,False,legacy12,0,0,geometry_reid_hungarian,official_detector,5,data30-3,0.002873,0.0023552,0.002234,0.002216,0,680,deepocsort,0
False,0,0.002981,tricycle,False,legacy12,0,0,controlled_cost_greedy,official_detector,5,data30-3,0.002008,0.001864,0.00181,0.001739,0,680,deepocsort,0
