AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,accepted_correct,accepted_false,accepted_unknown,box_preserving,class_instances,duplicate_frame_identity_count,duplicate_free,eligible_source_tracklets,family,input_rows,method,output_rows,predicted_boxes,protocol,sequence,tracker,valid_common_box_protocol,valid_gt_boxes
45.48686220513922,66.67309861811513,911,9,318,53.49906204869321,53.26594090202177,746,70.22341376228776,4684,0,3,5,False,7,0,True,292,confirmation38,4693,aflink_cached_native_saved,4693,4693,oracle_aabb,data37-2,bytetrack,False,5595
45.489681687382934,66.66876999251062,911,9,318,53.49671471474914,53.26594090202177,746,70.22341376228776,4684,0,3,5,True,7,0,True,292,confirmation38,4693,aflink_cached_no_dedup,4693,4693,oracle_aabb,data37-2,bytetrack,True,5595
45.489681687382934,66.66876999251062,911,9,318,53.49671471474914,53.26594090202177,746,70.22341376228776,4684,0,3,5,True,7,0,True,292,confirmation38,4693,aflink_cached_overlap_safe,4693,4693,oracle_aabb,data37-2,bytetrack,True,5595
46.90746356798649,66.64412725051028,911,9,318,54.40527772238502,54.99611197511665,707,70.92046470062556,4684,3,7,89,True,7,0,True,292,confirmation38,4693,com3d_reciprocal_guard,4693,4693,oracle_aabb,data37-2,bytetrack,True,5595
47.02485274762154,66.5761983079015,911,9,318,54.45144420860464,55.15163297045101,670,71.58176943699732,4684,6,21,143,True,7,0,True,292,confirmation38,4693,controlled_cost_greedy,4693,4693,oracle_aabb,data37-2,bytetrack,True,5595
47.393447842699494,66.64487954724856,911,9,318,54.717847780422424,55.11275272161742,683,71.34941912421804,4684,5,12,93,True,7,0,True,292,confirmation38,4693,controlled_cost_reciprocal,4693,4693,oracle_aabb,data37-2,bytetrack,True,5595
46.92405809731303,66.62813689685677,911,9,318,54.406964984189884,54.801710730948685,677,71.45665773011618,4684,5,13,152,True,7,0,True,292,confirmation38,4693,geometry_greedy,4693,4693,oracle_aabb,data37-2,bytetrack,True,5595
47.78188668178249,66.6334713946007,911,9,318,54.966638282241185,55.94867807153966,670,71.58176943699732,4684,9,18,148,True,7,0,True,292,confirmation38,4693,geometry_reid_greedy_guard,4693,4693,oracle_aabb,data37-2,bytetrack,True,5595
47.24064847291752,66.62886108051335,911,9,318,54.61484717979833,55.346034214618975,686,71.29579982126899,4684,6,20,138,True,7,0,True,292,confirmation38,4693,geometry_reid_hungarian,4693,4693,oracle_aabb,data37-2,bytetrack,True,5595
45.72853131613559,66.64412725051028,911,9,318,53.64480308277129,53.28538102643857,746,70.22341376228776,4684,0,0,0,True,7,0,True,292,confirmation38,4693,no_refinement,4693,4693,oracle_aabb,data37-2,bytetrack,True,5595
76.1670334419495,93.12858167809918,381,0,53,84.22189562225059,83.96706448330096,64,92.04647006255585,5214,3,2,0,True,7,0,True,81,confirmation38,5214,aflink_cached_native_dedup,5214,5214,oracle_aabb,data37-2,deepocsort,True,5595
76.1670334419495,93.12858167809918,381,0,53,84.22189562225059,83.96706448330096,64,92.04647006255585,5214,3,2,0,False,7,0,True,81,confirmation38,5214,aflink_cached_native_saved,5214,5214,oracle_aabb,data37-2,deepocsort,False,5595
76.1670334419495,93.12858167809918,381,0,53,84.22189562225059,83.96706448330096,64,92.04647006255585,5214,3,2,0,True,7,0,True,81,confirmation38,5214,aflink_cached_no_dedup,5214,5214,oracle_aabb,data37-2,deepocsort,True,5595
76.1670334419495,93.12858167809918,381,0,53,84.22189562225059,83.96706448330096,64,92.04647006255585,5214,3,2,0,True,7,0,True,81,confirmation38,5214,aflink_cached_overlap_safe,5214,5214,oracle_aabb,data37-2,deepocsort,True,5595
75.5098504979585,93.19034852546916,381,0,53,83.88557256769977,84.39263576649088,51,92.27882037533513,5214,16,10,0,True,7,0,True,81,confirmation38,5214,com3d_reciprocal_guard,5214,5214,oracle_aabb,data37-2,deepocsort,True,5595
77.47574986476519,93.19034852546916,381,0,53,84.97053684760111,85.59533721898418,50,92.29669347631814,5214,18,9,0,True,7,0,True,81,confirmation38,5214,controlled_cost_greedy,5214,5214,oracle_aabb,data37-2,deepocsort,True,5595
77.68936311563387,93.19034852546916,381,0,53,85.08759501518213,85.59533721898418,50,92.29669347631814,5214,18,7,0,True,7,0,True,81,confirmation38,5214,controlled_cost_reciprocal,5214,5214,oracle_aabb,data37-2,deepocsort,True,5595
75.86433251883363,93.19034852546916,381,0,53,84.08224300101772,84.7441946526043,51,92.27882037533513,5214,17,10,0,True,7,0,True,81,confirmation38,5214,geometry_greedy,5214,5214,oracle_aabb,data37-2,deepocsort,True,5595
77.35509518594695,93.19034852546916,381,0,53,84.90434783095175,85.55833102044592,48,92.33243967828419,5214,20,8,0,True,7,0,True,81,confirmation38,5214,geometry_reid_greedy_guard,5214,5214,oracle_aabb,data37-2,deepocsort,True,5595
77.47574986476519,93.19034852546916,381,0,53,84.97053684760111,85.59533721898418,50,92.29669347631814,5214,18,9,0,True,7,0,True,81,confirmation38,5214,geometry_reid_hungarian,5214,5214,oracle_aabb,data37-2,deepocsort,True,5595
74.41671996318057,93.19034852546916,381,0,53,83.27616747600143,82.11675455638819,67,91.9928507596068,5214,0,0,0,True,7,0,True,81,confirmation38,5214,no_refinement,5214,5214,oracle_aabb,data37-2,deepocsort,True,5595
54.243662503219724,59.267202859696155,2279,0,326,56.69982495062236,52.698911457748856,340,53.19034852546917,3316,0,3,0,False,7,0,True,277,confirmation38,3317,aflink_cached_native_dedup,3316,3316,oracle_aabb,data37-2,ocsort,False,5595
54.243662503219724,59.267202859696155,2279,0,326,56.69982495062236,52.698911457748856,340,53.19034852546917,3316,0,3,0,False,7,0,True,277,confirmation38,3317,aflink_cached_native_saved,3316,3316,oracle_aabb,data37-2,ocsort,False,5595
54.23418855935523,59.28507596067918,2278,0,326,56.70342131130337,52.698911457748856,340,53.20822162645219,3317,0,3,0,True,7,1,False,277,confirmation38,3317,aflink_cached_no_dedup,3317,3317,oracle_aabb,data37-2,ocsort,False,5595
54.23681555368813,59.28507596067918,2278,0,326,56.704794594158855,52.69299820466786,340,53.20822162645219,3317,0,2,0,True,7,0,True,277,confirmation38,3317,aflink_cached_overlap_safe,3317,3317,oracle_aabb,data37-2,ocsort,True,5595
57.711182834269856,59.28507596067918,2278,0,326,58.492835955442715,55.2064631956912,303,53.86952636282395,3317,35,72,0,True,7,0,True,277,confirmation38,3317,com3d_reciprocal_guard,3317,3317,oracle_aabb,data37-2,ocsort,True,5595
57.2964571854908,59.28507596067918,2278,0,326,58.282285615095994,54.95960502692998,280,54.280607685433424,3317,44,130,0,True,7,0,True,277,confirmation38,3317,controlled_cost_greedy,3317,3317,oracle_aabb,data37-2,ocsort,True,5595
57.86239640205611,59.28507596067918,2278,0,326,58.56941664352502,55.40843806104129,291,54.0840035746202,3317,41,73,0,True,7,0,True,277,confirmation38,3317,controlled_cost_reciprocal,3317,3317,oracle_aabb,data37-2,ocsort,True,5595
57.1650111029411,59.28507596067918,2278,0,326,58.21539337263755,54.7576301615799,299,53.94101876675603,3317,32,140,0,True,7,0,True,277,confirmation38,3317,geometry_greedy,3317,3317,oracle_aabb,data37-2,ocsort,True,5595
58.09740275542404,59.28507596067918,2278,0,326,58.688235068653114,56.395870736086174,260,54.63806970509384,3317,68,110,0,True,7,0,True,277,confirmation38,3317,geometry_reid_greedy_guard,3317,3317,oracle_aabb,data37-2,ocsort,True,5595
57.41605420520647,59.28507596067918,2278,0,326,58.343081294341495,54.95960502692998,282,54.244861483467375,3317,48,121,0,True,7,0,True,277,confirmation38,3317,geometry_reid_hungarian,3317,3317,oracle_aabb,data37-2,ocsort,True,5595
55.45858546937165,59.28507596067918,2278,0,326,57.33992023209936,53.343806104129264,340,53.20822162645219,3317,0,0,0,True,7,0,True,277,confirmation38,3317,no_refinement,3317,3317,oracle_aabb,data37-2,ocsort,True,5595
57.41314533570846,50.915650131660364,250,1,55,53.57330118006489,54.92822966507177,87,47.75888717156105,397,0,0,0,True,2,0,True,67,confirmation38,398,aflink_cached_native_dedup,398,398,oracle_aabb,data39-1,bytetrack,True,647
57.4228506760182,50.90514296003812,250,1,55,53.57111054562157,54.92822966507177,87,47.75888717156105,397,0,0,0,False,2,0,True,67,confirmation38,398,aflink_cached_native_saved,398,398,oracle_aabb,data39-1,bytetrack,False,647
57.41314533570846,50.915650131660364,250,1,55,53.57330118006489,54.92822966507177,87,47.75888717156105,397,0,0,0,True,2,0,True,67,confirmation38,398,aflink_cached_no_dedup,398,398,oracle_aabb,data39-1,bytetrack,True,647
57.41314533570846,50.915650131660364,250,1,55,53.57330118006489,54.92822966507177,87,47.75888717156105,397,0,0,0,True,2,0,True,67,confirmation38,398,aflink_cached_overlap_safe,398,398,oracle_aabb,data39-1,bytetrack,True,647
57.57813945740347,50.915650131660364,250,1,55,53.65819532555229,55.311004784689,76,49.45904173106646,397,0,0,28,True,2,0,True,67,confirmation38,398,com3d_reciprocal_guard,398,398,oracle_aabb,data39-1,bytetrack,True,647
58.57485785795223,50.915650131660364,250,1,55,54.14910086899257,57.41626794258373,68,50.695517774343124,397,1,0,40,True,2,0,True,67,confirmation38,398,controlled_cost_greedy,398,398,oracle_aabb,data39-1,bytetrack,True,647
58.09315043228184,50.915650131660364,250,1,55,53.91289998590367,56.26794258373206,73,49.92272024729521,397,0,0,30,True,2,0,True,67,confirmation38,398,controlled_cost_reciprocal,398,398,oracle_aabb,data39-1,bytetrack,True,647
58.159818628327166,50.915650131660364,250,1,55,53.9458958982983,57.0334928229665,69,50.540958268933544,397,0,0,42,True,2,0,True,67,confirmation38,398,geometry_greedy,398,398,oracle_aabb,data39-1,bytetrack,True,647
58.34349781469521,50.915650131660364,250,1,55,54.03724327499035,57.0334928229665,73,49.92272024729521,397,2,1,38,True,2,0,True,67,confirmation38,398,geometry_reid_greedy_guard,398,398,oracle_aabb,data39-1,bytetrack,True,647
58.515573050276046,50.915650131660364,250,1,55,54.12145464929146,57.224880382775126,68,50.695517774343124,397,0,0,41,True,2,0,True,67,confirmation38,398,geometry_reid_hungarian,398,398,oracle_aabb,data39-1,bytetrack,True,647
57.41314533570846,50.915650131660364,250,1,55,53.57330118006489,54.92822966507177,87,47.75888717156105,397,0,0,0,True,2,0,True,67,confirmation38,398,no_refinement,398,398,oracle_aabb,data39-1,bytetrack,True,647
75.04994449095986,73.10664605873262,174,0,13,74.0719226740344,78.39285714285714,11,71.4064914992272,473,0,0,0,True,2,0,True,26,confirmation38,473,aflink_cached_native_dedup,473,473,oracle_aabb,data39-1,deepocsort,True,647
75.04994449095986,73.10664605873262,174,0,13,74.0719226740344,78.39285714285714,11,71.4064914992272,473,0,0,0,False,2,0,True,26,confirmation38,473,aflink_cached_native_saved,473,473,oracle_aabb,data39-1,deepocsort,False,647
75.04994449095986,73.10664605873262,174,0,13,74.0719226740344,78.39285714285714,11,71.4064914992272,473,0,0,0,True,2,0,True,26,confirmation38,473,aflink_cached_no_dedup,473,473,oracle_aabb,data39-1,deepocsort,True,647
75.04994449095986,73.10664605873262,174,0,13,74.0719226740344,78.39285714285714,11,71.4064914992272,473,0,0,0,True,2,0,True,26,confirmation38,473,aflink_cached_overlap_safe,473,473,oracle_aabb,data39-1,deepocsort,True,647
74.86128980951307,73.10664605873262,174,0,13,73.97876599135917,78.03571428571429,10,71.5610510046368,473,0,4,0,True,2,0,True,26,confirmation38,473,com3d_reciprocal_guard,473,473,oracle_aabb,data39-1,deepocsort,True,647
74.26130975047606,73.10664605873262,174,0,13,73.68171610234089,76.60714285714286,8,71.87017001545595,473,2,8,0,True,2,0,True,26,confirmation38,473,controlled_cost_greedy,473,473,oracle_aabb,data39-1,deepocsort,True,647
76.12506167035266,73.10664605873262,174,0,13,74.60058940607418,79.10714285714285,8,71.87017001545595,473,2,3,0,True,2,0,True,26,confirmation38,473,controlled_cost_reciprocal,473,473,oracle_aabb,data39-1,deepocsort,True,647
73.33757246637511,73.10664605873262,174,0,13,73.22201822611788,76.78571428571429,9,71.71561051004637,473,0,10,0,True,2,0,True,26,confirmation38,473,geometry_greedy,473,473,oracle_aabb,data39-1,deepocsort,True,647
74.3440229228678,73.10664605873262,174,0,13,73.7227384895895,76.78571428571429,6,72.17928902627511,473,4,6,0,True,2,0,True,26,confirmation38,473,geometry_reid_greedy_guard,473,473,oracle_aabb,data39-1,deepocsort,True,647
75.25602236765923,73.10664605873262,174,0,13,74.17354913323567,78.39285714285714,6,72.17928902627511,473,4,5,0,True,2,0,True,26,confirmation38,473,geometry_reid_hungarian,473,473,oracle_aabb,data39-1,deepocsort,True,647
75.04994449095986,73.10664605873262,174,0,13,74.0719226740344,78.39285714285714,11,71.4064914992272,473,0,0,0,True,2,0,True,26,confirmation38,473,no_refinement,473,473,oracle_aabb,data39-1,deepocsort,True,647
81.79174276719974,38.33075734157651,399,0,10,55.9923159420485,52.513966480446925,12,36.476043276661514,248,0,0,0,True,2,0,True,20,confirmation38,248,aflink_cached_native_dedup,248,248,oracle_aabb,data39-1,ocsort,True,647
81.79174276719974,38.33075734157651,399,0,10,55.9923159420485,52.513966480446925,12,36.476043276661514,248,0,0,0,False,2,0,True,20,confirmation38,248,aflink_cached_native_saved,248,248,oracle_aabb,data39-1,ocsort,False,647
81.79174276719974,38.33075734157651,399,0,10,55.9923159420485,52.513966480446925,12,36.476043276661514,248,0,0,0,True,2,0,True,20,confirmation38,248,aflink_cached_no_dedup,248,248,oracle_aabb,data39-1,ocsort,True,647
81.79174276719974,38.33075734157651,399,0,10,55.9923159420485,52.513966480446925,12,36.476043276661514,248,0,0,0,True,2,0,True,20,confirmation38,248,aflink_cached_overlap_safe,248,248,oracle_aabb,data39-1,ocsort,True,647
81.73458182287241,38.33075734157651,399,0,10,55.972747138833135,52.06703910614525,10,36.78516228748068,248,2,6,0,True,2,0,True,20,confirmation38,248,com3d_reciprocal_guard,248,248,oracle_aabb,data39-1,ocsort,True,647
81.75410094071293,38.33075734157651,399,0,10,55.979430193931236,51.84357541899441,9,36.93972179289026,248,2,8,0,True,2,0,True,20,confirmation38,248,controlled_cost_greedy,248,248,oracle_aabb,data39-1,ocsort,True,647
81.84151244102115,38.33075734157651,399,0,10,56.00934880753744,52.513966480446925,9,36.93972179289026,248,2,6,0,True,2,0,True,20,confirmation38,248,controlled_cost_reciprocal,248,248,oracle_aabb,data39-1,ocsort,True,647
81.6801009820814,38.33075734157651,399,0,10,55.954089487539925,51.62011173184358,9,36.93972179289026,248,2,8,0,True,2,0,True,20,confirmation38,248,geometry_greedy,248,248,oracle_aabb,data39-1,ocsort,True,647
81.8579170024419,38.33075734157651,399,0,10,56.01496186830364,52.06703910614525,7,37.24884080370943,248,3,8,0,True,2,0,True,20,confirmation38,248,geometry_reid_greedy_guard,248,248,oracle_aabb,data39-1,ocsort,True,647
81.83552847200251,38.33075734157651,399,0,10,56.00730116493743,51.84357541899441,8,37.09428129829985,248,3,8,0,True,2,0,True,20,confirmation38,248,geometry_reid_hungarian,248,248,oracle_aabb,data39-1,ocsort,True,647
81.79174276719974,38.33075734157651,399,0,10,55.9923159420485,52.513966480446925,12,36.476043276661514,248,0,0,0,True,2,0,True,20,confirmation38,248,no_refinement,248,248,oracle_aabb,data39-1,ocsort,True,647
5.092752015652289,11.809821024288757,395,0,25,7.6993173504116825,8.695652173913043,40,5.844155844155844,67,0,0,0,True,1,0,True,39,confirmation38,67,aflink_cached_native_dedup,67,67,oracle_aabb,data39-2,bytetrack,True,462
5.092752015652289,11.809821024288757,395,0,25,7.6993173504116825,8.695652173913043,40,5.844155844155844,67,0,0,0,False,1,0,True,39,confirmation38,67,aflink_cached_native_saved,67,67,oracle_aabb,data39-2,bytetrack,False,462
5.092752015652289,11.809821024288757,395,0,25,7.6993173504116825,8.695652173913043,40,5.844155844155844,67,0,0,0,True,1,0,True,39,confirmation38,67,aflink_cached_no_dedup,67,67,oracle_aabb,data39-2,bytetrack,True,462
5.092752015652289,11.809821024288757,395,0,25,7.6993173504116825,8.695652173913043,40,5.844155844155844,67,0,0,0,True,1,0,True,39,confirmation38,67,aflink_cached_overlap_safe,67,67,oracle_aabb,data39-2,bytetrack,True,462
7.455893916597607,11.809821024288757,395,0,25,9.358162695427062,10.964083175803403,24,9.307359307359308,67,0,1,17,True,1,0,True,39,confirmation38,67,com3d_reciprocal_guard,67,67,oracle_aabb,data39-2,bytetrack,True,462
9.197077939716545,11.809821024288757,395,0,25,10.404032231814442,14.744801512287333,20,10.173160173160174,67,0,1,20,True,1,0,True,39,confirmation38,67,controlled_cost_greedy,67,67,oracle_aabb,data39-2,bytetrack,True,462
7.720341103671699,11.809821024288757,395,0,25,9.525271043596986,12.476370510396976,20,10.173160173160174,67,0,1,19,True,1,0,True,39,confirmation38,67,controlled_cost_reciprocal,67,67,oracle_aabb,data39-2,bytetrack,True,462
8.497053962361152,11.809821024288757,395,0,25,9.996100624560448,13.610586011342155,24,9.307359307359308,67,0,1,22,True,1,0,True,39,confirmation38,67,geometry_greedy,67,67,oracle_aabb,data39-2,bytetrack,True,462
7.818004020687348,11.809821024288757,395,0,25,9.587143047932052,13.23251417769376,21,9.956709956709958,67,0,1,20,True,1,0,True,39,confirmation38,67,geometry_reid_greedy_guard,67,67,oracle_aabb,data39-2,bytetrack,True,462
8.190647345295595,11.809821024288757,395,0,25,9.814759130291069,13.23251417769376,20,10.173160173160174,67,0,1,20,True,1,0,True,39,confirmation38,67,geometry_reid_hungarian,67,67,oracle_aabb,data39-2,bytetrack,True,462
5.092752015652289,11.809821024288757,395,0,25,7.6993173504116825,8.695652173913043,40,5.844155844155844,67,0,0,0,True,1,0,True,39,confirmation38,67,no_refinement,67,67,oracle_aabb,data39-2,bytetrack,True,462
82.81982641871348,94.5887445887446,25,0,6,88.50888886436124,87.65294771968854,7,93.07359307359307,437,0,0,0,True,1,0,True,10,confirmation38,437,aflink_cached_native_dedup,437,437,oracle_aabb,data39-2,deepocsort,True,462
82.81982641871348,94.5887445887446,25,0,6,88.50888886436124,87.65294771968854,7,93.07359307359307,437,0,0,0,True,1,0,True,10,confirmation38,437,aflink_cached_native_saved,437,437,oracle_aabb,data39-2,deepocsort,True,462
82.81982641871348,94.5887445887446,25,0,6,88.50888886436124,87.65294771968854,7,93.07359307359307,437,0,0,0,True,1,0,True,10,confirmation38,437,aflink_cached_no_dedup,437,437,oracle_aabb,data39-2,deepocsort,True,462
82.81982641871348,94.5887445887446,25,0,6,88.50888886436124,87.65294771968854,7,93.07359307359307,437,0,0,0,True,1,0,True,10,confirmation38,437,aflink_cached_overlap_safe,437,437,oracle_aabb,data39-2,deepocsort,True,462
86.43504732865811,94.5887445887446,25,0,6,90.42003436897431,90.98998887652948,4,93.72294372294373,437,3,0,0,True,1,0,True,10,confirmation38,437,com3d_reciprocal_guard,437,437,oracle_aabb,data39-2,deepocsort,True,462
86.43504732865811,94.5887445887446,25,0,6,90.42003436897431,90.98998887652948,4,93.72294372294373,437,3,0,0,True,1,0,True,10,confirmation38,437,controlled_cost_greedy,437,437,oracle_aabb,data39-2,deepocsort,True,462
86.43504732865811,94.5887445887446,25,0,6,90.42003436897431,90.98998887652948,4,93.72294372294373,437,3,0,0,True,1,0,True,10,confirmation38,437,controlled_cost_reciprocal,437,437,oracle_aabb,data39-2,deepocsort,True,462
86.43504732865811,94.5887445887446,25,0,6,90.42003436897431,90.98998887652948,4,93.72294372294373,437,3,0,0,True,1,0,True,10,confirmation38,437,geometry_greedy,437,437,oracle_aabb,data39-2,deepocsort,True,462
86.43504732865811,94.5887445887446,25,0,6,90.42003436897431,90.98998887652948,4,93.72294372294373,437,3,0,0,True,1,0,True,10,confirmation38,437,geometry_reid_greedy_guard,437,437,oracle_aabb,data39-2,deepocsort,True,462
86.43504732865811,94.5887445887446,25,0,6,90.42003436897431,90.98998887652948,4,93.72294372294373,437,3,0,0,True,1,0,True,10,confirmation38,437,geometry_reid_hungarian,437,437,oracle_aabb,data39-2,deepocsort,True,462
82.81982641871348,94.5887445887446,25,0,6,88.50888886436124,87.65294771968854,7,93.07359307359307,437,0,0,0,True,1,0,True,10,confirmation38,437,no_refinement,437,437,oracle_aabb,data39-2,deepocsort,True,462
5.883434781560239,9.956709956709958,416,0,6,7.653734622340555,11.023622047244094,16,6.493506493506493,46,0,0,0,True,1,0,True,10,confirmation38,46,aflink_cached_native_dedup,46,46,oracle_aabb,data39-2,ocsort,True,462
5.883434781560239,9.956709956709958,416,0,6,7.653734622340555,11.023622047244094,16,6.493506493506493,46,0,0,0,True,1,0,True,10,confirmation38,46,aflink_cached_native_saved,46,46,oracle_aabb,data39-2,ocsort,True,462
5.883434781560239,9.956709956709958,416,0,6,7.653734622340555,11.023622047244094,16,6.493506493506493,46,0,0,0,True,1,0,True,10,confirmation38,46,aflink_cached_no_dedup,46,46,oracle_aabb,data39-2,ocsort,True,462
5.883434781560239,9.956709956709958,416,0,6,7.653734622340555,11.023622047244094,16,6.493506493506493,46,0,0,0,True,1,0,True,10,confirmation38,46,aflink_cached_overlap_safe,46,46,oracle_aabb,data39-2,ocsort,True,462
6.882704239563106,9.956709956709958,416,0,6,8.27822987305546,12.598425196850393,10,7.792207792207792,46,7,2,0,True,1,0,True,10,confirmation38,46,com3d_reciprocal_guard,46,46,oracle_aabb,data39-2,ocsort,True,462
7.310592426611508,9.956709956709958,416,0,6,8.531673247581109,13.385826771653544,9,8.008658008658008,46,8,1,0,True,1,0,True,10,confirmation38,46,controlled_cost_greedy,46,46,oracle_aabb,data39-2,ocsort,True,462
7.310592426611508,9.956709956709958,416,0,6,8.531673247581109,13.385826771653544,9,8.008658008658008,46,8,1,0,True,1,0,True,10,confirmation38,46,controlled_cost_reciprocal,46,46,oracle_aabb,data39-2,ocsort,True,462
6.704121766930291,9.956709956709958,416,0,6,8.1701282699717,12.598425196850393,11,7.575757575757576,46,6,3,0,True,1,0,True,10,confirmation38,46,geometry_greedy,46,46,oracle_aabb,data39-2,ocsort,True,462
7.310592426611508,9.956709956709958,416,0,6,8.531673247581109,13.385826771653544,9,8.008658008658008,46,8,1,0,True,1,0,True,10,confirmation38,46,geometry_reid_greedy_guard,46,46,oracle_aabb,data39-2,ocsort,True,462
7.310592426611508,9.956709956709958,416,0,6,8.531673247581109,13.385826771653544,9,8.008658008658008,46,8,1,0,True,1,0,True,10,confirmation38,46,geometry_reid_hungarian,46,46,oracle_aabb,data39-2,ocsort,True,462
5.883434781560239,9.956709956709958,416,0,6,7.653734622340555,11.023622047244094,16,6.493506493506493,46,0,0,0,True,1,0,True,10,confirmation38,46,no_refinement,46,46,oracle_aabb,data39-2,ocsort,True,462
5.251174290570663,19.613011293427864,951,1,141,9.989224519466095,10.175879396984925,192,9.99213217938631,320,0,0,0,True,1,0,True,161,confirmation38,321,aflink_cached_native_dedup,321,321,oracle_aabb,data39-3,bytetrack,True,1271
5.251174290570663,19.613011293427864,951,1,141,9.989224519466095,10.175879396984925,192,9.99213217938631,320,0,0,0,False,1,0,True,161,confirmation38,321,aflink_cached_native_saved,321,321,oracle_aabb,data39-3,bytetrack,False,1271
5.251174290570663,19.613011293427864,951,1,141,9.989224519466095,10.175879396984925,192,9.99213217938631,320,0,0,0,True,1,0,True,161,confirmation38,321,aflink_cached_no_dedup,321,321,oracle_aabb,data39-3,bytetrack,True,1271
5.251174290570663,19.613011293427864,951,1,141,9.989224519466095,10.175879396984925,192,9.99213217938631,320,0,0,0,True,1,0,True,161,confirmation38,321,aflink_cached_overlap_safe,321,321,oracle_aabb,data39-3,bytetrack,True,1271
7.262382259827815,19.613011293427864,951,1,141,11.79335743365816,14.321608040201006,155,12.903225806451612,320,4,0,49,True,1,0,True,161,confirmation38,321,com3d_reciprocal_guard,321,321,oracle_aabb,data39-3,bytetrack,True,1271
12.535564669356544,19.613011293427864,951,1,141,15.585584033026132,20.728643216080403,130,14.870180959874116,320,5,1,71,True,1,0,True,161,confirmation38,321,controlled_cost_greedy,321,321,oracle_aabb,data39-3,bytetrack,True,1271
8.770661366191662,19.613011293427864,951,1,141,12.997204290138633,15.954773869346733,150,13.296616837136114,320,5,1,52,True,1,0,True,161,confirmation38,321,controlled_cost_reciprocal,321,321,oracle_aabb,data39-3,bytetrack,True,1271
8.724800122166817,19.613011293427864,951,1,141,12.973976962910072,16.70854271356784,134,14.555468135326516,320,4,0,83,True,1,0,True,161,confirmation38,321,geometry_greedy,321,321,oracle_aabb,data39-3,bytetrack,True,1271
12.795204529618484,19.613011293427864,951,1,141,15.751631111550568,21.105527638190953,128,15.027537372147915,320,6,1,71,True,1,0,True,161,confirmation38,321,geometry_reid_greedy_guard,321,321,oracle_aabb,data39-3,bytetrack,True,1271
10.685721337832028,19.613011293427864,951,1,141,14.358445608405953,17.713567839195978,145,13.690007867820613,320,5,0,68,True,1,0,True,161,confirmation38,321,geometry_reid_hungarian,321,321,oracle_aabb,data39-3,bytetrack,True,1271
5.251174290570663,19.613011293427864,951,1,141,9.989224519466095,10.175879396984925,192,9.99213217938631,320,0,0,0,True,1,0,True,161,confirmation38,321,no_refinement,321,321,oracle_aabb,data39-3,bytetrack,True,1271
79.35591806664395,89.3784421715185,135,0,17,84.2182185390269,83.17407561279602,16,88.1195908733281,1136,1,0,0,True,1,0,True,38,confirmation38,1136,aflink_cached_native_dedup,1136,1136,oracle_aabb,data39-3,deepocsort,True,1271
79.35591806664395,89.3784421715185,135,0,17,84.2182185390269,83.17407561279602,16,88.1195908733281,1136,1,0,0,False,1,0,True,38,confirmation38,1136,aflink_cached_native_saved,1136,1136,oracle_aabb,data39-3,deepocsort,False,1271
79.35591806664395,89.3784421715185,135,0,17,84.2182185390269,83.17407561279602,16,88.1195908733281,1136,1,0,0,True,1,0,True,38,confirmation38,1136,aflink_cached_no_dedup,1136,1136,oracle_aabb,data39-3,deepocsort,True,1271
79.35591806664395,89.3784421715185,135,0,17,84.2182185390269,83.17407561279602,16,88.1195908733281,1136,1,0,0,True,1,0,True,38,confirmation38,1136,aflink_cached_overlap_safe,1136,1136,oracle_aabb,data39-3,deepocsort,True,1271
80.50437749656307,89.3784421715185,135,0,17,84.82544340367845,84.58662235147486,9,88.67033831628639,1136,8,1,0,True,1,0,True,38,confirmation38,1136,com3d_reciprocal_guard,1136,1136,oracle_aabb,data39-3,deepocsort,True,1271
80.83342281855417,89.3784421715185,135,0,17,84.998620029469,84.58662235147486,9,88.67033831628639,1136,8,1,0,True,1,0,True,38,confirmation38,1136,controlled_cost_greedy,1136,1136,oracle_aabb,data39-3,deepocsort,True,1271
80.83342281855417,89.3784421715185,135,0,17,84.998620029469,84.58662235147486,9,88.67033831628639,1136,8,1,0,True,1,0,True,38,confirmation38,1136,controlled_cost_reciprocal,1136,1136,oracle_aabb,data39-3,deepocsort,True,1271
80.04450399824579,89.3784421715185,135,0,17,84.58281782818004,84.00498545907769,10,88.59166011014949,1136,7,2,0,True,1,0,True,38,confirmation38,1136,geometry_greedy,1136,1136,oracle_aabb,data39-3,deepocsort,True,1271
80.83342281855417,89.3784421715185,135,0,17,84.998620029469,84.58662235147486,9,88.67033831628639,1136,8,1,0,True,1,0,True,38,confirmation38,1136,geometry_reid_greedy_guard,1136,1136,oracle_aabb,data39-3,deepocsort,True,1271
80.83342281855417,89.3784421715185,135,0,17,84.998620029469,84.58662235147486,9,88.67033831628639,1136,8,1,0,True,1,0,True,38,confirmation38,1136,geometry_reid_hungarian,1136,1136,oracle_aabb,data39-3,deepocsort,True,1271
77.83802693607673,89.3784421715185,135,0,17,83.40888195660719,81.34607395097632,17,88.04091266719118,1136,0,0,0,True,1,0,True,38,confirmation38,1136,no_refinement,1136,1136,oracle_aabb,data39-3,deepocsort,True,1271
