method,model,base_model,ablation,proposed_module,model_patches,is_proposed,implementation_status,detector_family,architecture_group,model_version,yolo_version,is_yolo,model_scale,name_size_tag,param_size_group,size_group,dataset,protocol_data_yaml,protocol_imgsz,protocol_epochs,protocol_batch,protocol_deterministic,protocol_match,protocol_mismatch_reason,seed,status,run_dir,results_csv,best_weight,best_epoch,best_AP,best_AP50,best_AP75,best_APsmall,best_precision,best_recall,best_F1,final_epoch,final_AP,final_AP50,final_AP75,final_APsmall,final_precision,final_recall,final_F1,ROC-AUC,latency_ms,FPS,Params,GFLOPs
YOLOv5lu,yolov5lu.pt,yolov5lu.pt,,,,false,implemented,YOLO,yolo,v5,v5,true,large,large,large,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_235850_yolov5lu_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_235850_yolov5lu_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_235850_yolov5lu_visdrone_seed123/ultralytics/weights/best.pt,63.0,0.37021,0.58817,,,0.65618,0.57237,0.61141629823776,100.0,0.35353,0.56641,,,0.6713,0.54563,0.6019761514631079,0.8958213386375793,,,53171054,135.3
YOLOv5lu,yolov5lu.pt,yolov5lu.pt,,,,false,implemented,YOLO,yolo,v5,v5,true,large,large,large,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_235850_yolov5lu_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_235850_yolov5lu_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260617_235850_yolov5lu_visdrone_seed42/ultralytics/weights/best.pt,53.0,0.37045,0.58938,,,0.66708,0.56747,0.613256470130817,100.0,0.35237,0.56667,,,0.66296,0.55639,0.6050179430024194,0.8987292095286152,,,53171054,135.3
YOLOv8l,yolov8l.pt,yolov8l.pt,,,,false,implemented,YOLO,yolo,v8,v8,true,large,large,large,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_065651_yolov8l_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_065651_yolov8l_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_065651_yolov8l_visdrone_seed42/ultralytics/weights/best.pt,46.0,0.3766,0.5961,,,0.66698,0.57829,0.619476682486529,100.0,0.35475,0.5689,,,0.65501,0.565,0.6066846173392022,0.8975100109656069,,,43637550,165.4
YOLOv5lu,yolov5lu.pt,yolov5lu.pt,,,,false,implemented,YOLO,yolo,v5,v5,true,large,large,large,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_070021_yolov5lu_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_070021_yolov5lu_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_070021_yolov5lu_visdrone_seed2026/ultralytics/weights/best.pt,43.0,0.37215,0.59151,,,0.66098,0.57984,0.6177570367982463,100.0,0.35038,0.56433,,,0.64453,0.56665,0.6030861217985766,0.9002757110504099,,,53171054,135.3
YOLOv8l,yolov8l.pt,yolov8l.pt,,,,false,implemented,YOLO,yolo,v8,v8,true,large,large,large,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_135319_yolov8l_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_135319_yolov8l_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_135319_yolov8l_visdrone_seed2026/ultralytics/weights/best.pt,46.0,0.37624,0.59562,,,0.67567,0.57172,0.6193637152774993,100.0,0.35534,0.57256,,,0.65311,0.56846,0.6078520438452156,0.8931520114133056,,,43637550,165.4
YOLOv8l,yolov8l.pt,yolov8l.pt,,,,false,implemented,YOLO,yolo,v8,v8,true,large,large,large,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_140512_yolov8l_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_140512_yolov8l_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_140512_yolov8l_visdrone_seed123/ultralytics/weights/best.pt,51.0,0.37679,0.59716,,,0.66583,0.58088,0.6204607814166887,100.0,0.35132,0.56515,,,0.65478,0.56334,0.6056279598069156,0.895770818997686,,,43637550,165.4
yolov9c,yolov9c.pt,yolov9c.pt,,,,false,implemented,Other,non_yolo,unknown,,false,unknown,unknown,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_204816_yolov9c_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_204816_yolov9c_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_204816_yolov9c_visdrone_seed123/ultralytics/weights/best.pt,50.0,0.37465,0.59409,,,0.66332,0.58166,0.6198119025205224,100.0,0.35862,0.574,,,0.66242,0.57358,0.6148072226537217,0.8965345101897884,,,25536942,103.7
yolov9c,yolov9c.pt,yolov9c.pt,,,,false,implemented,Other,non_yolo,unknown,,false,unknown,unknown,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_210146_yolov9c_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_210146_yolov9c_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260618_210146_yolov9c_visdrone_seed42/ultralytics/weights/best.pt,63.0,0.37288,0.59231,,,0.66074,0.58646,0.6213880378447724,100.0,0.3531,0.56956,,,0.65396,0.57067,0.6094826244661654,0.8987612890355295,,,25536942,103.7
yolov9e,yolov9e.pt,yolov9e.pt,,,,false,implemented,Other,non_yolo,unknown,,false,unknown,unknown,large,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_051657_yolov9e_visdrone_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_051657_yolov9e_visdrone_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_051657_yolov9e_visdrone_seed42/ultralytics/weights/best.pt,53.0,0.38643,0.61393,,,0.68015,0.59541,0.6349652097902098,100.0,0.36447,0.58376,,,0.67536,0.58143,0.6248849287470459,0.9021784328900282,,,58152622,192.7
yolov9c,yolov9c.pt,yolov9c.pt,,,,false,implemented,Other,non_yolo,unknown,,false,unknown,unknown,medium,medium,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_052226_yolov9c_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_052226_yolov9c_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_052226_yolov9c_visdrone_seed2026/ultralytics/weights/best.pt,60.0,0.37376,0.59623,,,0.66828,0.5812,0.6217055671159202,100.0,0.35504,0.57326,,,0.65585,0.56649,0.6079036381039646,0.8979672999935765,,,25536942,103.7
yolov9e,yolov9e,yolov9e,,,,false,,Other,non_yolo,unknown,,false,unknown,unknown,large,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,123,incomplete,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_134933_yolov9e_visdrone_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_134933_yolov9e_visdrone_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_134933_yolov9e_visdrone_seed123/ultralytics/weights/best.pt,46.0,0.38926,0.61498,,,0.67396,0.60616,0.638264527700528,72.0,0.38239,0.60715,,,0.66722,0.60151,0.6326633755014858,,,,58152622,192.7
yolov9e,yolov9e,yolov9e,,,,false,,Other,non_yolo,unknown,,false,unknown,unknown,large,large,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,2,True,,,2026,incomplete,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_202922_yolov9e_visdrone_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_202922_yolov9e_visdrone_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_baselines/20260619_202922_yolov9e_visdrone_seed2026/ultralytics/weights/best.pt,27.0,0.37775,0.59929,,,0.66473,0.58174,0.6204722619878538,27.0,0.37775,0.59929,,,0.66473,0.58174,0.6204722619878538,,,,58152622,192.7
ProposedSize-P2P4BalancedSelfAttnTinyFReLU-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_selfattn_tiny_frelu,p2p4_balanced_head+lite_self_attention_neck+tiny_frelu_neck,"lite_self_attention_neck,tiny_frelu_neck",true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_073629_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_073629_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_073629_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/weights/best.pt,48.0,0.38248,0.60607,,,0.67141,0.58671,0.6262088848440529,68.0,0.37701,0.59864,,,0.66536,0.59407,0.6276973157698322,0.9016072291247264,,,,
proposed_p2p4_balanced_se_tiny_frelu_yolo11l,proposed_p2p4_balanced_se_tiny_frelu_yolo11l,proposed_p2p4_balanced_se_tiny_frelu_yolo11l,,,,false,,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,incomplete,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_073632_proposed_p2p4_balanced_se_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_073632_proposed_p2p4_balanced_se_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_073632_proposed_p2p4_balanced_se_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/weights/best.pt,54.0,0.38041,0.60189,,,0.66433,0.59149,0.6257975692376296,70.0,0.37229,0.59137,,,0.67011,0.58203,0.6229720690977048,,,,,
ProposedSize-P2P4BalancedDynFreqP2TinyFReLU-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_dynfreq_p2_tiny_frelu,p2p4_balanced_head+dynfreq_c3_p2+tiny_frelu_neck,"dynfreq_c3_p2,tiny_frelu_neck",true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_142259_proposed_p2p4_balanced_dynfreq_p2_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_142259_proposed_p2p4_balanced_dynfreq_p2_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_142259_proposed_p2p4_balanced_dynfreq_p2_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/weights/best.pt,53.0,0.38013,0.60091,,,0.67768,0.57362,0.6213231065292096,73.0,0.37297,0.59201,,,0.65327,0.58791,0.6188690853864872,0.901481754535071,,,,
ProposedSize-P2P4BalancedDynFreqSmallTinyFReLU-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_dynfreq_small_tiny_frelu,p2p4_balanced_head+dynfreq_c3_small+tiny_frelu_neck,"dynfreq_c3_small,tiny_frelu_neck",true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_160858_proposed_p2p4_balanced_dynfreq_small_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_160858_proposed_p2p4_balanced_dynfreq_small_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260610_160858_proposed_p2p4_balanced_dynfreq_small_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/weights/best.pt,46.0,0.38149,0.60335,,,0.6752,0.57877,0.6232772777658158,66.0,0.37586,0.59794,,,0.66836,0.59029,0.626903784848846,0.901239179591301,,,,
ProposedSize-P2P4BalancedSETinyFReLU-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_se_tiny_frelu,p2p4_balanced_head+se_neck+tiny_frelu_neck,"se_neck,tiny_frelu_neck",true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260611_103331_proposed_p2p4_balanced_se_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260611_103331_proposed_p2p4_balanced_se_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260611_103331_proposed_p2p4_balanced_se_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/weights/best.pt,52.0,0.38035,0.60083,,,0.66258,0.59019,0.624293509902057,72.0,0.37665,0.59716,,,0.66692,0.58509,0.6233308404884945,0.8986217699506389,,,,
ProposedSize-P2P4BalancedSelfAttnTinyFReLU-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_selfattn_tiny_frelu,p2p4_balanced_head+lite_self_attention_neck+tiny_frelu_neck,"lite_self_attention_neck,tiny_frelu_neck",true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260611_103331_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260611_103331_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260611_103331_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/weights/best.pt,41.0,0.38164,0.60512,,,0.66949,0.58714,0.6256167027685159,61.0,0.3741,0.59544,,,0.66165,0.58732,0.6222731979150821,0.9027465330599085,,,,
ProposedSize-P2P4BalancedSelfAttnTinyFReLU-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_selfattn_tiny_frelu,p2p4_balanced_head+lite_self_attention_neck+tiny_frelu_neck,"lite_self_attention_neck,tiny_frelu_neck",true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260612_065130_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260612_065130_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260612_065130_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed2026/ultralytics/weights/best.pt,51.0,0.38291,0.60636,,,0.67111,0.58917,0.6274762413114546,71.0,0.37701,0.59743,,,0.65984,0.58992,0.6229241019075663,0.9007067265649571,,,,
ProposedSize-P2P4BalancedSelfAttnTinyFReLU-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_selfattn_tiny_frelu,p2p4_balanced_head+lite_self_attention_neck+tiny_frelu_neck,"lite_self_attention_neck,tiny_frelu_neck",true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260612_065130_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260612_065130_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260612_065130_proposed_p2p4_balanced_selfattn_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed42/ultralytics/weights/best.pt,50.0,0.38194,0.60404,,,0.67895,0.58543,0.6287313916702257,70.0,0.37193,0.59328,,,0.67508,0.58258,0.625428345339758,0.9001200427543837,,,,
ProposedSize-P2P4HeadOnly-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_head_only,p2p4_balanced_head,,true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,123,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_005602_proposed_p2p4_balanced_head_only_yolo11l_visdrone_yolov11_p2_balanced_seed123,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_005602_proposed_p2p4_balanced_head_only_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_005602_proposed_p2p4_balanced_head_only_yolo11l_visdrone_yolov11_p2_balanced_seed123/ultralytics/weights/best.pt,41.0,0.38198,0.60554,,,0.65751,0.59517,0.6247888154995689,46.0,0.37984,0.60088,,,0.65333,0.59506,0.6228350912775654,0.9049114526844724,,,,
ProposedSize-P2P4HeadOnly-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_head_only,p2p4_balanced_head,,true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_005602_proposed_p2p4_balanced_head_only_yolo11l_visdrone_yolov11_p2_balanced_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_005602_proposed_p2p4_balanced_head_only_yolo11l_visdrone_yolov11_p2_balanced_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_005602_proposed_p2p4_balanced_head_only_yolo11l_visdrone_yolov11_p2_balanced_seed42/ultralytics/weights/best.pt,38.0,0.37837,0.59783,,,0.67524,0.57406,0.6205527485792044,43.0,0.3771,0.598,,,0.66833,0.58293,0.6227156736409699,0.8992762702616522,,,,
ProposedSize-P2P4HeadOnly-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_head_only,p2p4_balanced_head,,true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_062459_proposed_p2p4_balanced_head_only_yolo11l_visdrone_yolov11_p2_balanced_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_062459_proposed_p2p4_balanced_head_only_yolo11l_visdrone_yolov11_p2_balanced_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_062459_proposed_p2p4_balanced_head_only_yolo11l_visdrone_yolov11_p2_balanced_seed2026/ultralytics/weights/best.pt,51.0,0.38169,0.60502,,,0.67159,0.59137,0.6289323150376892,56.0,0.37535,0.59738,,,0.6583,0.58651,0.6203348832351925,0.9038428207967815,,,,
ProposedSize-P2P4BalancedTinyFReLU-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_tiny_frelu,p2p4_balanced_head+tiny_frelu_neck,tiny_frelu_neck,true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,42,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_062459_proposed_p2p4_balanced_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed42,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_062459_proposed_p2p4_balanced_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed42/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_062459_proposed_p2p4_balanced_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed42/ultralytics/weights/best.pt,41.0,0.37945,0.60008,,,0.66666,0.58467,0.6229789139555513,46.0,0.37825,0.59532,,,0.66829,0.57786,0.619793860129198,0.8981630910983087,,,,
ProposedSize-P2P4BalancedTinyFReLU-yolo11l,configs/detector/yolo11l-p2p4-balanced-v1.yaml,yolo11l.pt,p2p4_balanced_tiny_frelu,p2p4_balanced_head+tiny_frelu_neck,tiny_frelu_neck,true,implemented,Other,non_yolo,unknown,,false,unknown,unknown,unknown,unknown,VisDrone2019-DET,/home/oem/projects/multi-uav-marine-city/configs/detector/visdrone_yolo_data.yaml,1280,100,4,True,,,2026,completed,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_113204_proposed_p2p4_balanced_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed2026,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_113204_proposed_p2p4_balanced_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed2026/ultralytics/results.csv,/home/oem/projects/multi-uav-marine-city/outputs/detectors/server_yolov11_p2p4_balanced/20260620_113204_proposed_p2p4_balanced_tiny_frelu_yolo11l_visdrone_yolov11_p2_balanced_seed2026/ultralytics/weights/best.pt,52.0,0.37817,0.59935,,,0.64988,0.59101,0.6190485519264399,57.0,0.37467,0.5965,,,0.67438,0.57851,0.6227770575230068,0.8961657561977946,,,,
