protocol,family,sequence,tracker,method,metric,stored_value,rerun_value,absolute_difference,passed
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,HOTA,89.21059415489634,89.21059415489634,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,AssA,94.61489932301119,94.61489932301119,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,DetA,84.11497730711042,84.11497730711042,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,IDF1,90.60531361270885,90.60531361270885,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,MOTA,83.78719112455875,83.78719112455875,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,IDSW,13.0,13.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,FN,630.0,630.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,TP,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,Frag,14.0,14.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,accepted_correct,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,accepted_false,1.0,1.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,eligible_source_tracklets,47.0,47.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,input_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,output_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,com3d_reciprocal_guard,predicted_boxes,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,HOTA,89.21059415489634,89.21059415489634,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,AssA,94.61489932301119,94.61489932301119,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,DetA,84.11497730711042,84.11497730711042,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,IDF1,90.60531361270885,90.60531361270885,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,MOTA,83.78719112455875,83.78719112455875,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,IDSW,13.0,13.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,FN,630.0,630.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,TP,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,Frag,14.0,14.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,accepted_correct,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,accepted_false,1.0,1.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,eligible_source_tracklets,47.0,47.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,input_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,output_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_greedy,predicted_boxes,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,HOTA,89.21059415489634,89.21059415489634,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,AssA,94.61489932301119,94.61489932301119,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,DetA,84.11497730711042,84.11497730711042,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,IDF1,90.60531361270885,90.60531361270885,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,MOTA,83.78719112455875,83.78719112455875,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,IDSW,13.0,13.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,FN,630.0,630.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,TP,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,Frag,14.0,14.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,accepted_correct,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,accepted_false,1.0,1.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,eligible_source_tracklets,47.0,47.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,input_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,output_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,controlled_cost_reciprocal,predicted_boxes,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,HOTA,89.21033721070832,89.21033721070832,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,AssA,94.61435430448056,94.61435430448056,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,DetA,84.11497730711042,84.11497730711042,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,IDF1,90.60531361270885,90.60531361270885,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,MOTA,83.78719112455875,83.78719112455875,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,IDSW,13.0,13.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,FN,630.0,630.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,TP,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,Frag,14.0,14.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,accepted_correct,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,accepted_false,2.0,2.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,eligible_source_tracklets,47.0,47.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,input_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,output_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_greedy,predicted_boxes,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,HOTA,89.21059415489634,89.21059415489634,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,AssA,94.61489932301119,94.61489932301119,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,DetA,84.11497730711042,84.11497730711042,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,IDF1,90.60531361270885,90.60531361270885,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,MOTA,83.78719112455875,83.78719112455875,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,IDSW,13.0,13.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,FN,630.0,630.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,TP,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,Frag,14.0,14.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,accepted_correct,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,accepted_false,1.0,1.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,eligible_source_tracklets,47.0,47.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,input_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,output_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_greedy_guard,predicted_boxes,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,HOTA,89.21059415489634,89.21059415489634,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,AssA,94.61489932301119,94.61489932301119,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,DetA,84.11497730711042,84.11497730711042,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,IDF1,90.60531361270885,90.60531361270885,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,MOTA,83.78719112455875,83.78719112455875,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,IDSW,13.0,13.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,FN,630.0,630.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,TP,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,Frag,14.0,14.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,accepted_correct,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,accepted_false,1.0,1.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,eligible_source_tracklets,47.0,47.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,input_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,output_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,geometry_reid_hungarian,predicted_boxes,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,HOTA,89.21923464882158,89.21923464882158,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,AssA,94.63322806660976,94.63322806660976,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,DetA,84.11497730711042,84.11497730711042,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,IDF1,90.60531361270885,90.60531361270885,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,MOTA,83.78719112455875,83.78719112455875,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,IDSW,13.0,13.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,FN,630.0,630.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,TP,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,Frag,14.0,14.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,accepted_correct,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,accepted_false,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,eligible_source_tracklets,47.0,47.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,input_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,output_rows,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,deepocsort,no_refinement,predicted_boxes,3336.0,3336.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,HOTA,21.679130902554142,21.679130902554142,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,AssA,13.71566877404598,13.71566877404598,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,DetA,34.26626323751892,34.26626323751892,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,IDF1,23.624413145539904,23.624413145539904,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,MOTA,27.105395864851232,27.105395864851232,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,IDSW,284.0,284.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,FN,2607.0,2607.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,TP,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,Frag,295.0,295.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,accepted_correct,15.0,15.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,accepted_false,60.0,60.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,eligible_source_tracklets,197.0,197.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,input_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,output_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,com3d_reciprocal_guard,predicted_boxes,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,HOTA,22.604124268311185,22.604124268311185,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,AssA,14.911063701215246,14.911063701215246,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,DetA,34.26626323751892,34.26626323751892,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,IDF1,24.976525821596244,24.976525821596244,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,MOTA,27.55925365607665,27.55925365607665,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,IDSW,266.0,266.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,FN,2607.0,2607.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,TP,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,Frag,295.0,295.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,accepted_correct,29.0,29.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,accepted_false,79.0,79.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,eligible_source_tracklets,197.0,197.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,input_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,output_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_greedy,predicted_boxes,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,HOTA,22.69510208206728,22.69510208206728,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,AssA,15.03133431694108,15.03133431694108,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,DetA,34.26626323751892,34.26626323751892,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,IDF1,24.413145539906104,24.413145539906104,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,MOTA,27.332324760463944,27.332324760463944,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,IDSW,275.0,275.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,FN,2607.0,2607.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,TP,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,Frag,295.0,295.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,accepted_correct,22.0,22.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,accepted_false,54.0,54.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,eligible_source_tracklets,197.0,197.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,input_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,output_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,controlled_cost_reciprocal,predicted_boxes,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,HOTA,21.154726204347988,21.154726204347988,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,AssA,13.060147168043839,13.060147168043839,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,DetA,34.26626323751892,34.26626323751892,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,IDF1,23.43661971830986,23.43661971830986,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,MOTA,27.55925365607665,27.55925365607665,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,IDSW,266.0,266.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,FN,2607.0,2607.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,TP,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,Frag,295.0,295.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,accepted_correct,18.0,18.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,accepted_false,105.0,105.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,eligible_source_tracklets,197.0,197.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,input_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,output_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_greedy,predicted_boxes,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,HOTA,22.875200890105294,22.875200890105294,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,AssA,15.270845616738518,15.270845616738518,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,DetA,34.26626323751892,34.26626323751892,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,IDF1,24.826291079812208,24.826291079812208,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,MOTA,27.634896621280884,27.634896621280884,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,IDSW,263.0,263.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,FN,2607.0,2607.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,TP,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,Frag,295.0,295.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,accepted_correct,31.0,31.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,accepted_false,76.0,76.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,eligible_source_tracklets,197.0,197.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,input_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,output_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_greedy_guard,predicted_boxes,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,HOTA,22.384333142331407,22.384333142331407,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,AssA,14.6224981333318,14.6224981333318,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,DetA,34.26626323751892,34.26626323751892,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,IDF1,24.0,24.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,MOTA,27.307110438729197,27.307110438729197,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,IDSW,276.0,276.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,FN,2607.0,2607.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,TP,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,Frag,295.0,295.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,accepted_correct,24.0,24.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,accepted_false,71.0,71.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,accepted_unknown,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,eligible_source_tracklets,197.0,197.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,input_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,output_rows,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,valid_gt_boxes,3966.0,3966.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,geometry_reid_hungarian,predicted_boxes,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,no_refinement,HOTA,21.649862657428603,21.649862657428603,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,no_refinement,AssA,13.678659672826921,13.678659672826921,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,no_refinement,DetA,34.26626323751892,34.26626323751892,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,no_refinement,IDF1,22.910798122065728,22.910798122065728,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,no_refinement,MOTA,26.500252143217345,26.500252143217345,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,no_refinement,IDSW,308.0,308.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,no_refinement,FP,0.0,0.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,no_refinement,FN,2607.0,2607.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,no_refinement,TP,1359.0,1359.0,0.0,True
oracle_aabb,legacy12,data28-1,ocsort,no_refinement,Frag,295.0,295.0,0.0,True
