split,sequence,modality,tracker,historical_protocol,direct_protocol,historical_method,direct_method,historical_IDF1,direct_IDF1,direct_minus_historical_IDF1,historical_AssA,direct_AssA,direct_minus_historical_AssA,historical_IDSW,direct_IDSW,direct_minus_historical_IDSW
held_out,M3OT/1/rgb/test/1-03,rgb,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,99.3050193050193,96.06177606177606,-3.243243243243242,93.80810176939875,89.14330440788947,-4.664797361509272,0,0,0
held_out,M3OT/1/rgb/test/1-03,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,97.88566953797964,97.88566953797964,0.0,95.89923456617828,95.89923456617828,0.0,0,0,0
held_out,M3OT/1/rgb/test/1-03,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,97.88566953797964,97.88566953797964,0.0,95.89923456617828,95.89923456617828,0.0,0,0,0
held_out,M3OT/1/rgb/test/1-03,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,97.88566953797964,97.88566953797964,0.0,95.89923456617828,95.89923456617828,0.0,0,0,0
held_out,M3OT/1/rgb/test/1-03,rgb,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,97.88566953797964,97.88566953797964,0.0,95.89923456617828,95.89923456617828,0.0,0,0,0
held_out,M3OT/2/ir/test/2-03T,ir,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,90.0650759219089,90.0650759219089,0.0,78.47979932173271,78.47979932173271,0.0,3,3,0
held_out,M3OT/2/ir/test/2-03T,ir,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,historical_geometry_first_reciprocal,ace_v1,80.6941431670282,80.6941431670282,0.0,67.01376991691687,67.01376991691687,0.0,3,3,0
held_out,M3OT/2/ir/test/2-03T,ir,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_greedy,cost_g_legacy,80.6941431670282,80.6941431670282,0.0,67.01376991691687,67.01376991691687,0.0,3,3,0
held_out,M3OT/2/ir/test/2-03T,ir,bytetrack,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,controlled_cost_partial_hungarian,cost_h,80.6941431670282,80.6941431670282,0.0,67.01376991691687,67.01376991691687,0.0,3,3,0
held_out,M3OT/2/ir/test/2-03T,ir,ocsort,GT IoU>=0.9 descriptor-crop admission,all valid direct tracker-box crops; no GT admission,no_refinement,no_refinement,88.70255957634599,88.70255957634599,0.0,84.78442921071648,84.78442921071648,0.0,3,3,0
