protocol,family,sequence,class_name,tracker,input_tracklets,fixed_candidate_edges,table4_method,table4_ranking,table4_accepted_edges,d16_method,d16_ranking,d16_accepted_edges,table4_vs_d16_edge_sets_identical,table4_vs_d16_final_partitions_identical,cost_g_method,cost_g_accepted_edges,cost_g_vs_d16_edge_sets_identical,cost_g_vs_d16_final_partitions_identical
official_detector,confirmation38,data49-2,tricycle,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,confirmation38,data49-2,tricycle,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,confirmation38,data49-2,tricycle,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,confirmation38,data49-2,truck,bytetrack,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,confirmation38,data49-2,truck,deepocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,confirmation38,data49-2,truck,ocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,confirmation38,data49-2,van,bytetrack,10,5,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",5,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",5,True,True,controlled_cost_greedy,5,True,True
official_detector,confirmation38,data49-2,van,deepocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,confirmation38,data49-2,van,ocsort,6,1,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",1,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",1,True,True,controlled_cost_greedy,1,True,True
official_detector,legacy12,data28-1,awning-bike,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,awning-bike,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,awning-bike,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,bike,bytetrack,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,bike,deepocsort,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,bike,ocsort,4,1,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",1,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",1,True,True,controlled_cost_greedy,1,True,True
official_detector,legacy12,data28-1,bus,bytetrack,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,bus,deepocsort,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,bus,ocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,car,bytetrack,193,252,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",106,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",88,False,False,controlled_cost_greedy,106,False,False
official_detector,legacy12,data28-1,car,deepocsort,49,6,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,False,False,controlled_cost_greedy,2,True,True
official_detector,legacy12,data28-1,car,ocsort,179,204,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",103,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",84,False,False,controlled_cost_greedy,102,False,False
official_detector,legacy12,data28-1,pedestrian,bytetrack,6,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,pedestrian,deepocsort,7,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,pedestrian,ocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,tricycle,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,tricycle,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,tricycle,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,truck,bytetrack,5,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,truck,deepocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,truck,ocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,van,bytetrack,12,4,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",4,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",4,True,True,controlled_cost_greedy,4,True,True
official_detector,legacy12,data28-1,van,deepocsort,7,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-1,van,ocsort,12,1,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",1,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",1,True,True,controlled_cost_greedy,1,True,True
official_detector,legacy12,data28-2,awning-bike,bytetrack,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,awning-bike,deepocsort,3,1,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",1,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",1,True,True,controlled_cost_greedy,1,True,True
official_detector,legacy12,data28-2,awning-bike,ocsort,3,1,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",1,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",1,True,True,controlled_cost_greedy,1,True,True
official_detector,legacy12,data28-2,bike,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,bike,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,bike,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,bus,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,bus,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,bus,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,car,bytetrack,42,6,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",6,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",6,True,True,controlled_cost_greedy,6,True,True
official_detector,legacy12,data28-2,car,deepocsort,20,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,car,ocsort,63,68,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",31,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",29,False,False,controlled_cost_greedy,29,True,True
official_detector,legacy12,data28-2,pedestrian,bytetrack,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,pedestrian,deepocsort,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,pedestrian,ocsort,3,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
official_detector,legacy12,data28-2,tricycle,bytetrack,3,1,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",1,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",1,True,True,controlled_cost_greedy,1,True,True
official_detector,legacy12,data28-2,tricycle,deepocsort,3,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
official_detector,legacy12,data28-2,tricycle,ocsort,5,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
official_detector,legacy12,data28-2,truck,bytetrack,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,truck,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,truck,ocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,van,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,van,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-2,van,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,awning-bike,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,awning-bike,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,awning-bike,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,bike,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,bike,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,bike,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,bus,bytetrack,6,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,bus,deepocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,bus,ocsort,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,car,bytetrack,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,car,deepocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,car,ocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,pedestrian,bytetrack,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,pedestrian,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,pedestrian,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,tricycle,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,tricycle,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,tricycle,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,truck,bytetrack,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,truck,deepocsort,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,truck,ocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,van,bytetrack,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,van,deepocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-3,van,ocsort,2,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,awning-bike,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,awning-bike,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,awning-bike,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,bike,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,bike,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,bike,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,bus,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,bus,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,bus,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,car,bytetrack,6,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,car,deepocsort,7,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,car,ocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,pedestrian,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,pedestrian,deepocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,pedestrian,ocsort,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,tricycle,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,tricycle,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,tricycle,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,truck,bytetrack,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,truck,deepocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,truck,ocsort,3,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,van,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,van,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-4,van,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-5,awning-bike,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-5,awning-bike,deepocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-5,awning-bike,ocsort,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-5,bike,bytetrack,1,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
official_detector,legacy12,data28-5,bike,deepocsort,3,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
official_detector,legacy12,data28-5,bike,ocsort,3,2,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",2,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",2,True,True,controlled_cost_greedy,2,True,True
official_detector,legacy12,data28-5,bus,bytetrack,0,0,geometry_reid_greedy_guard,"cosine_distance,gap,earlier,later; component-overlap guard",0,path_g,"controlled_cost,gap,earlier,later; one predecessor/successor",0,True,True,controlled_cost_greedy,0,True,True
