protocol,family,sequence,tracker,base_solver,base_method,reassignment_method,tau_a,tau_m,audit_label,base_edges,postfilter_edges,reassigned_edges,base_correct_rejected_by_verifier,base_false_removed_by_verifier,base_unresolved_rejected_by_verifier,reassignment_added_correct,reassignment_added_false,reassignment_added_unresolved,reassignment_dropped_postfilter_correct,reassignment_dropped_postfilter_false,reassignment_dropped_postfilter_unresolved,stored_H_postfilter_exact
official_detector,legacy12,data28-5,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-5,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,8,6,7,0,1,1,0,0,1,0,0,0,True
official_detector,legacy12,data28-5,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,7,7,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-5,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,7,8,0,1,1,0,0,1,0,0,0,True
official_detector,legacy12,data28-5,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,8,8,8,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-6,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,1,1,0,0,1,0,0,0,0,0,0,True
official_detector,legacy12,data28-6,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,1,1,0,0,1,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-6,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-6,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data28-6,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
official_detector,legacy12,data28-6,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-10,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,69,65,66,0,0,4,0,0,1,0,0,0,True
official_detector,legacy12,data30-10,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,68,66,66,0,0,2,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-10,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,26,19,19,0,0,7,0,0,0,0,0,0,True
official_detector,legacy12,data30-10,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,26,19,19,0,0,7,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-10,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,95,88,90,0,0,7,0,0,2,0,0,0,True
official_detector,legacy12,data30-10,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,94,90,90,0,0,4,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,108,90,93,0,0,18,0,0,6,0,0,3,True
official_detector,legacy12,data30-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,102,93,93,0,0,9,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,24,21,21,0,0,3,0,0,0,0,0,0,True
official_detector,legacy12,data30-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,24,21,21,0,0,3,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,90,77,79,0,0,13,0,0,3,0,0,1,True
official_detector,legacy12,data30-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,88,79,79,0,0,9,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,181,144,153,0,0,37,0,0,11,0,0,2,True
official_detector,legacy12,data30-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,177,153,153,0,0,24,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,15,13,14,0,0,2,0,0,1,0,0,0,True
official_detector,legacy12,data30-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,14,14,14,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,129,117,118,1,1,10,0,0,1,0,0,0,True
official_detector,legacy12,data30-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,128,118,118,1,1,8,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-4,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,58,46,51,0,0,12,0,0,6,0,0,1,True
official_detector,legacy12,data30-4,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,55,50,51,0,0,5,0,0,1,0,0,0,N/A
official_detector,legacy12,data30-4,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,23,18,18,0,0,5,0,0,0,0,0,0,True
official_detector,legacy12,data30-4,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,23,18,18,0,0,5,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-4,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,36,35,35,0,1,0,0,1,0,0,1,0,True
official_detector,legacy12,data30-4,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,35,35,35,0,0,0,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-5,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,18,17,17,0,0,1,0,0,0,0,0,0,True
official_detector,legacy12,data30-5,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,18,17,17,0,0,1,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-5,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,1,1,0,0,1,0,0,0,0,0,0,True
official_detector,legacy12,data30-5,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,1,1,0,0,1,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-5,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,25,21,23,0,0,4,0,0,2,0,0,0,True
official_detector,legacy12,data30-5,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,25,23,23,0,0,2,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-9,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,51,38,42,0,0,13,0,0,4,0,0,0,True
official_detector,legacy12,data30-9,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,48,42,42,0,0,6,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-9,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,8,8,0,0,2,0,0,0,0,0,0,True
official_detector,legacy12,data30-9,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,8,8,0,0,2,0,0,0,0,0,0,N/A
official_detector,legacy12,data30-9,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,98,82,87,0,0,16,0,0,5,0,0,0,True
official_detector,legacy12,data30-9,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,96,87,87,0,0,9,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data23-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,31,19,24,0,0,12,0,0,7,0,0,2,True
oracle_aabb,confirmation38,data23-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,26,23,23,0,0,3,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data23-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data23-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,1,1,1,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data23-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,8,9,2,0,0,0,1,0,0,0,0,True
oracle_aabb,confirmation38,data23-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,9,9,9,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data24-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,442,382,396,1,1,58,0,1,19,0,2,4,True
oracle_aabb,confirmation38,data24-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,429,395,395,0,0,34,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data24-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,138,107,116,16,15,0,4,9,0,3,1,0,True
oracle_aabb,confirmation38,data24-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,131,114,115,7,10,0,0,1,0,0,0,0,N/A
oracle_aabb,confirmation38,data24-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,62,60,60,0,2,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data24-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,62,60,60,0,2,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data27-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,4,4,4,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data27-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,4,4,4,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data27-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data27-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,0,0,0,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data27-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,1,1,1,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data27-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,1,1,1,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data31-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,42,39,39,0,0,3,0,0,1,0,0,1,True
oracle_aabb,confirmation38,data31-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,42,39,39,0,0,3,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data31-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,2,2,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data31-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,2,2,2,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data31-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,8,5,5,3,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data31-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,8,5,5,3,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data33-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,68,55,58,0,0,13,0,0,4,0,0,1,True
oracle_aabb,confirmation38,data33-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,66,58,58,0,0,8,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data33-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,10,10,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data33-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,10,10,10,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data33-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,11,11,11,0,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data33-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,11,11,11,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data34-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,702,413,490,13,24,252,7,18,104,2,10,40,True
oracle_aabb,confirmation38,data34-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,648,470,480,6,12,160,0,1,11,0,0,2,N/A
oracle_aabb,confirmation38,data34-1,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,138,83,91,25,30,0,3,6,0,0,1,0,True
oracle_aabb,confirmation38,data34-1,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,133,87,91,21,25,0,1,3,0,0,0,0,N/A
oracle_aabb,confirmation38,data34-1,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,131,90,99,12,18,11,2,2,6,0,1,0,True
oracle_aabb,confirmation38,data34-1,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,128,99,99,9,16,4,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data34-2,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,110,72,80,0,1,37,0,1,12,1,0,4,True
oracle_aabb,confirmation38,data34-2,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,107,77,79,0,0,30,0,0,3,0,0,1,N/A
oracle_aabb,confirmation38,data34-2,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,14,9,10,3,2,0,0,3,0,1,1,0,True
oracle_aabb,confirmation38,data34-2,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,13,10,10,0,3,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data34-2,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,21,20,20,1,0,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data34-2,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,21,20,20,1,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data34-3,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,128,80,90,0,3,45,0,1,12,0,1,2,True
oracle_aabb,confirmation38,data34-3,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,121,89,90,0,2,30,0,0,1,0,0,0,N/A
oracle_aabb,confirmation38,data34-3,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,68,47,53,7,14,0,2,4,0,0,0,0,True
oracle_aabb,confirmation38,data34-3,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,66,49,53,3,14,0,1,3,0,0,0,0,N/A
oracle_aabb,confirmation38,data34-3,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,133,96,102,26,10,1,0,6,0,0,0,0,True
oracle_aabb,confirmation38,data34-3,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,130,102,102,14,13,1,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-10,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,836,497,606,2,17,320,1,12,136,0,2,38,True
oracle_aabb,confirmation38,data36-10,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,773,585,596,3,10,175,0,1,10,0,0,0,N/A
oracle_aabb,confirmation38,data36-10,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,211,109,133,6,95,1,9,21,0,3,2,1,True
oracle_aabb,confirmation38,data36-10,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,197,118,131,3,75,1,6,7,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-10,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,210,146,155,10,43,11,2,4,3,0,0,0,True
oracle_aabb,confirmation38,data36-10,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,202,154,155,9,31,8,0,0,1,0,0,0,N/A
oracle_aabb,confirmation38,data36-11,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,271,194,210,0,7,70,0,3,23,0,1,9,True
oracle_aabb,confirmation38,data36-11,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,258,208,208,0,4,46,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-11,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,28,16,16,0,11,1,1,0,0,0,1,0,True
oracle_aabb,confirmation38,data36-11,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,27,16,16,0,10,1,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-11,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,232,172,185,39,15,6,0,13,1,0,0,1,True
oracle_aabb,confirmation38,data36-11,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,229,185,185,18,21,5,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-12,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,64,50,56,0,1,13,0,0,6,0,0,0,True
oracle_aabb,confirmation38,data36-12,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,61,56,56,0,1,4,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-12,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,8,7,7,0,1,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data36-12,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,8,7,7,0,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-12,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,39,37,37,0,2,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data36-12,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,39,37,37,0,2,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-13,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,28,27,27,0,0,1,0,0,1,0,0,1,True
oracle_aabb,confirmation38,data36-13,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,27,27,27,0,0,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-13,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,5,5,1,1,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data36-13,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,7,5,5,1,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-13,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,20,18,18,1,1,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data36-13,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,20,18,18,1,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-4,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,639,465,508,1,2,171,1,2,58,0,1,17,True
oracle_aabb,confirmation38,data36-4,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,615,496,504,2,1,116,0,1,8,0,0,1,N/A
oracle_aabb,confirmation38,data36-4,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,66,51,54,3,12,0,2,1,0,0,0,0,True
oracle_aabb,confirmation38,data36-4,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,64,53,54,3,8,0,0,1,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-4,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,203,173,180,12,15,3,3,5,0,1,0,0,True
oracle_aabb,confirmation38,data36-4,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,199,180,180,5,12,2,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-5,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,252,149,174,1,6,96,1,3,24,1,0,2,True
oracle_aabb,confirmation38,data36-5,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,229,171,174,0,3,55,1,1,1,0,0,0,N/A
oracle_aabb,confirmation38,data36-5,deepocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,26,24,24,1,1,0,0,0,0,0,0,0,True
oracle_aabb,confirmation38,data36-5,deepocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,26,24,24,1,1,0,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data36-5,ocsort,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,116,99,101,8,8,1,0,2,0,0,0,0,True
oracle_aabb,confirmation38,data36-5,ocsort,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,116,101,101,5,9,1,0,0,0,0,0,0,N/A
oracle_aabb,confirmation38,data37-1,bytetrack,H,cost_h,cost_h_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,418,313,342,2,7,96,2,2,39,1,1,12,True
oracle_aabb,confirmation38,data37-1,bytetrack,P-G,path_g,path_g_full_reassign,0.1,4.0,post-hoc majority actor at IoU>=0.9; majority ties excluded,393,333,337,0,6,54,0,0,5,0,0,1,N/A
