dataset,protocol,data_role,sequence,tracker,contrast,description,baseline,treatment,tau_a,tau_m,gt_used_by_linker_or_verifier,gt_use,baseline_HOTA,treatment_HOTA,delta_HOTA,baseline_AssA,treatment_AssA,delta_AssA,baseline_IDF1,treatment_IDF1,delta_IDF1,baseline_IDSW,treatment_IDSW,delta_IDSW,baseline_accepted_links,baseline_accepted_correct,baseline_accepted_false,baseline_accepted_unknown,treatment_accepted_links,treatment_accepted_correct,treatment_accepted_false,treatment_accepted_unknown
MMOT,oracle_aabb,exposed_exploratory_retest,data46-12,deepocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,98.04890369485223,98.04890369485223,0.0,98.22719157168318,98.22719157168318,0.0,98.92401552967277,98.92401552967277,0.0,0,0,0,3,3,0,0,3,3,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data46-12,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,82.90530010410836,82.90530010410836,0.0,89.38331157560235,89.38331157560235,0.0,84.72894181863292,84.72894181863292,0.0,56,56,0,97,82,15,0,97,82,15,0
MMOT,oracle_aabb,exposed_exploratory_retest,data47-1,bytetrack,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,17.073445539370862,17.073445539370862,0.0,11.42771463300715,11.42771463300715,0.0,16.718266253869967,16.718266253869967,0.0,37,37,0,14,0,0,14,14,0,0,14
MMOT,oracle_aabb,exposed_exploratory_retest,data47-1,deepocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,94.39955209273228,94.39955209273228,0.0,93.56180952831951,93.56180952831951,0.0,96.28099173553719,96.28099173553719,0.0,5,5,0,3,3,0,0,3,3,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data47-1,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,12.628802989920073,12.628802989920073,0.0,11.8890059332487,11.8890059332487,0.0,17.921146953405017,17.921146953405017,0.0,5,5,0,13,12,1,0,13,12,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data47-2,bytetrack,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,41.00996757799757,41.036819466333355,0.026851888335784224,32.6971701217971,32.74027471936206,0.04310459756496243,47.03817463799913,47.03817463799913,0.0,150,151,1,64,4,1,59,64,4,1,59
MMOT,oracle_aabb,exposed_exploratory_retest,data47-2,deepocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,85.30030687365124,85.30030687365124,0.0,92.00629279369335,92.00629279369335,0.0,87.68,87.68,0.0,4,4,0,6,5,1,0,6,5,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data47-2,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,35.52629645652502,35.52629645652502,0.0,35.73866865971592,35.73866865971592,0.0,35.46850185283218,35.46850185283218,0.0,46,46,0,24,19,5,0,24,19,5,0
MMOT,oracle_aabb,exposed_exploratory_retest,data47-3,bytetrack,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,60.71926330774829,60.71926330774829,0.0,58.2679708561608,58.2679708561608,0.0,68.36909871244636,68.36909871244636,0.0,231,231,0,95,33,7,55,95,33,7,55
MMOT,oracle_aabb,exposed_exploratory_retest,data47-3,deepocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,89.94708812206376,89.94708812206376,0.0,96.12198786084384,96.12198786084384,0.0,91.19934506753991,91.19934506753991,0.0,4,4,0,5,4,1,0,5,4,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data47-3,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,62.670860638902184,62.670860638902184,0.0,69.3743033245973,69.3743033245973,0.0,63.4416365824308,63.4416365824308,0.0,69,69,0,44,32,12,0,44,32,12,0
MMOT,oracle_aabb,exposed_exploratory_retest,data47-4,bytetrack,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,43.460496127877605,43.460496127877605,0.0,49.38649384922367,49.38649384922367,0.0,49.664429530201346,49.664429530201346,0.0,32,32,0,19,2,0,17,19,2,0,17
MMOT,oracle_aabb,exposed_exploratory_retest,data47-4,deepocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,83.43287876534863,83.43287876534863,0.0,86.3468094923342,86.3468094923342,0.0,87.35475051264525,87.35475051264525,0.0,5,5,0,7,5,2,0,7,5,2,0
MMOT,oracle_aabb,exposed_exploratory_retest,data47-4,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,44.864224729755016,44.864224729755016,0.0,66.27507784908893,66.27507784908893,0.0,41.66666666666667,41.66666666666667,0.0,8,8,0,4,4,0,0,4,4,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data48-1,bytetrack,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,10.229197849259284,10.229197849259284,0.0,8.777833229069474,8.777833229069474,0.0,8.797653958944283,8.797653958944283,0.0,52,52,0,13,0,0,13,13,0,0,13
MMOT,oracle_aabb,exposed_exploratory_retest,data48-1,deepocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,99.48138631512624,99.48138631512624,0.0,99.63302015578576,99.63302015578576,0.0,99.66386554621849,99.66386554621849,0.0,0,0,0,0,0,0,0,0,0,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data48-1,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,12.375310370121998,12.375310370121998,0.0,16.931396135896097,16.931396135896097,0.0,15.668202764976957,15.668202764976957,0.0,2,2,0,29,29,0,0,29,29,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data49-2,bytetrack,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,50.101030534103565,50.101030534103565,0.0,41.97489147878805,41.97489147878805,0.0,59.6668349318526,59.6668349318526,0.0,397,397,0,107,23,3,81,107,23,3,81
MMOT,oracle_aabb,exposed_exploratory_retest,data49-2,deepocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,94.29237128459255,94.18598201796294,-0.10638926662960557,94.73385885428691,94.52020466793903,-0.21365418634788114,96.22212107419207,96.10074343802154,-0.12137763617053565,6,7,1,2,2,0,0,2,1,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data49-2,ocsort,motion_only,Hungarian + motion-only verifier/reassignment minus Hungarian,cost_h,cost_h_motion_reassign,0.1,4.0,False,metrics and post-hoc edge labels only,48.3110381657964,48.39737238776055,0.08633422196415097,52.4947366732313,52.682525715113314,0.18778904188201295,50.569568755085434,50.569568755085434,0.0,89,87,-2,38,25,13,0,37,24,13,0
MMOT,oracle_aabb,exposed_exploratory_retest,data23-1,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,74.13733443988501,74.05332438065902,-0.0840100592259887,74.98050963357471,74.89620378903976,-0.08430584453495271,82.63069139966274,82.29342327150084,-0.3372681281618952,71,75,4,31,0,1,30,19,0,1,18
MMOT,oracle_aabb,exposed_exploratory_retest,data23-1,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,95.12791654961109,95.12791654961109,0.0,96.15847249999845,96.15847249999845,0.0,96.2363415621206,96.2363415621206,0.0,2,2,0,1,1,0,0,1,1,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data23-1,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,75.35299173656902,75.34562809711505,-0.00736363945397045,77.38958663734778,77.37446205752663,-0.015124579821147677,75.39646579066607,75.39646579066607,0.0,36,38,2,10,8,2,0,8,6,2,0
MMOT,oracle_aabb,exposed_exploratory_retest,data24-1,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,50.476673720924495,50.44208746583404,-0.03458625509045277,52.892539107874825,52.82304268794664,-0.06949641992818556,55.061191810591325,54.83243737847421,-0.228754432117114,701,720,19,442,25,9,408,382,24,8,350
MMOT,oracle_aabb,exposed_exploratory_retest,data24-1,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,77.81363296997509,77.40012937089035,-0.4135035990847342,78.22504851723737,77.37975004181321,-0.8452984754241584,78.40082009226037,77.24243977447462,-1.1583803177857561,142,160,18,138,92,46,0,107,76,31,0
MMOT,oracle_aabb,exposed_exploratory_retest,data24-1,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,50.132202985312055,50.13191910191822,-0.00028388339383411676,61.859322607306865,61.858622028275725,-0.0007005790311396254,49.01732609257823,49.00439617274373,-0.012929919834498094,208,209,1,62,38,24,0,60,38,22,0
MMOT,oracle_aabb,exposed_exploratory_retest,data27-1,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,30.501846274238975,30.501846274238975,0.0,32.398531027449714,32.398531027449714,0.0,38.23529411764706,38.23529411764706,0.0,18,18,0,4,1,0,3,4,1,0,3
MMOT,oracle_aabb,exposed_exploratory_retest,data27-1,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,69.30162927200726,69.30162927200726,0.0,77.61188764723649,77.61188764723649,0.0,72.78287461773701,72.78287461773701,0.0,5,5,0,0,0,0,0,0,0,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data27-1,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,15.001693084244735,14.847413367988318,-0.15427971625641668,18.941775278984583,18.554178379759776,-0.3875968992248069,18.58407079646018,17.699115044247787,-0.8849557522123916,2,3,1,2,2,0,0,1,1,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-1,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,31.539087728837263,31.764080716641363,0.22499298780410015,18.109168044356135,18.37013876028577,0.26097071592963417,36.793422404933196,36.96960798707972,0.17618558214652325,564,566,2,107,15,26,66,93,15,17,61
MMOT,oracle_aabb,exposed_exploratory_retest,data28-1,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,89.21059415489634,89.21059415489634,0.0,94.61489932301119,94.61489932301119,0.0,90.60531361270885,90.60531361270885,0.0,13,13,0,1,0,1,0,1,0,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-1,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,22.384333142331407,22.58998848480168,0.20565534247027273,14.6224981333318,14.892419876840401,0.2699217435086023,24.0,23.924882629107984,-0.07511737089201631,276,277,1,95,24,71,0,72,22,50,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-2,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,65.45590535627733,65.45590535627733,0.0,68.77706658473382,68.77706658473382,0.0,83.31388564760793,83.31388564760793,0.0,31,31,0,5,2,0,3,5,2,0,3
MMOT,oracle_aabb,exposed_exploratory_retest,data28-2,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,86.30901824350221,86.30901824350221,0.0,97.57605870084122,97.57605870084122,0.0,86.46748681898066,86.46748681898066,0.0,1,1,0,3,3,0,0,3,3,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-2,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,60.83319431260497,60.17335399411067,-0.6598403184942967,59.01574710554115,57.74243640711263,-1.2733106984285243,65.52380952380953,64.88888888888889,-0.6349206349206469,16,21,5,36,33,3,0,31,28,3,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-3,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,26.433783708123944,26.433783708123944,0.0,43.67110276343757,43.67110276343757,0.0,26.997245179063363,26.997245179063363,0.0,9,9,0,0,0,0,0,0,0,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-3,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,19.607914605163508,19.607914605163508,0.0,48.539377289377285,48.539377289377285,0.0,12.844036697247708,12.844036697247708,0.0,3,3,0,0,0,0,0,0,0,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-3,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,30.643079078870965,30.643079078870965,0.0,60.53542202478375,60.53542202478375,0.0,25.142857142857146,25.142857142857146,0.0,3,3,0,0,0,0,0,0,0,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-4,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,10.22552835256771,10.22552835256771,0.0,23.784580777061972,23.784580777061972,0.0,6.557377049180328,6.557377049180328,0.0,4,4,0,1,0,0,1,1,0,0,1
MMOT,oracle_aabb,exposed_exploratory_retest,data28-4,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,9.544611939395073,9.544611939395073,0.0,14.029341029341024,14.029341029341024,0.0,5.691056910569105,5.691056910569105,0.0,8,8,0,1,0,1,0,1,0,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-4,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,8.437394910631157,8.437394910631157,0.0,23.492578849721706,23.492578849721706,0.0,4.201680672268908,4.201680672268908,0.0,2,2,0,0,0,0,0,0,0,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-5,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,9.929400740296508,9.929400740296508,0.0,9.947650539136815,9.947650539136815,0.0,13.725490196078432,13.725490196078432,0.0,8,8,0,0,0,0,0,0,0,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-5,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,56.82558012101568,56.715573823170786,-0.11000629784489746,61.5556062254651,61.31751098736985,-0.2380952380952479,60.215053763440864,59.49820788530465,-0.7168458781362119,9,10,1,12,11,1,0,11,10,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-5,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,20.375620844943672,20.074931064884485,-0.30068978005918723,25.3251214138311,24.583174292851705,-0.7419471209793933,19.718309859154928,18.779342723004692,-0.9389671361502359,9,10,1,13,11,2,0,11,10,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-6,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,64.97938200282557,64.97938200282557,0.0,76.62564683021132,76.62564683021132,0.0,74.55919395465995,74.55919395465995,0.0,1,1,0,1,0,1,0,1,0,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-6,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,55.255435327603244,55.255435327603244,0.0,86.62462843154397,86.62462843154397,0.0,50.90909090909091,50.90909090909091,0.0,2,2,0,0,0,0,0,0,0,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data28-6,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,70.64788427113061,71.08509852408457,0.43721425295396443,83.98856184033401,85.03132832080202,1.0427664804680035,73.52185089974293,73.52185089974293,0.0,1,1,0,1,0,1,0,0,0,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-10,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,59.4833146518255,59.46874228194498,-0.01457236988052557,68.44330394159762,68.40996839222812,-0.033335549369496675,67.8842177808408,67.8669882839421,-0.017229496898693242,267,269,2,111,2,2,107,98,2,2,94
MMOT,oracle_aabb,exposed_exploratory_retest,data30-10,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,93.20751564868284,93.3000472437301,0.09253159504726227,93.09719464736122,93.28213054756176,0.18493590020054285,94.63963638987086,94.84164201717049,0.20200562729962712,18,18,0,20,15,5,0,17,15,2,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-10,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,64.46211353822741,64.4571907754109,-0.004922762816519821,79.6529467371853,79.64078152445362,-0.012165212731687802,64.84704158270745,64.75544971606521,-0.09159186664223284,71,76,5,161,150,11,0,152,145,7,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-2,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,42.134291716422354,41.93212749141581,-0.2021642250065412,41.33423048844835,40.942072523005876,-0.39215796544247183,50.363266492298756,49.49142691078175,-0.8718395815170084,497,509,12,166,19,6,141,130,17,5,108
MMOT,oracle_aabb,exposed_exploratory_retest,data30-2,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,90.7076944633786,90.3520831916979,-0.3556112716807007,92.2080391687372,91.48647015652402,-0.7215690122131804,93.36314426923981,92.65709578724406,-0.7060484819957509,18,24,6,43,38,5,0,34,31,3,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-2,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,37.26109416335673,37.16010750106425,-0.10098666229247755,45.94512945797152,45.69642195707429,-0.2487075008972255,40.04103265515473,39.25457343135579,-0.7864592237989427,95,113,18,102,93,9,0,82,75,7,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-3,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,36.04714990863035,36.04286760024793,-0.004282308382421718,29.390647750891585,29.38479343345034,-0.005854317441244206,42.874169930189,42.22714115443556,-0.6470287757534408,385,402,17,218,17,12,189,177,16,9,152
MMOT,oracle_aabb,exposed_exploratory_retest,data30-3,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,90.8214476464315,90.3125607632675,-0.5088868831639957,91.58318072621408,90.5597460272147,-1.023434698999381,92.68835140394773,91.79872115651932,-0.8896302474284141,17,21,4,25,24,1,0,21,20,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-3,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,28.032120317178205,28.09273928804546,0.06061897086725665,24.499605662846093,24.605680170284693,0.10607450743859914,29.60592118423685,28.92578515703141,-0.6801360272054389,179,196,17,166,141,25,0,142,124,18,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-4,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,41.17398835963493,41.126493141820596,-0.047495217814336854,31.901320423168766,31.828920796507376,-0.07239962666139022,44.56041750301084,44.199116820553996,-0.361300682456843,266,278,12,89,7,9,73,64,7,8,49
MMOT,oracle_aabb,exposed_exploratory_retest,data30-4,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,88.44840130619879,88.27419883730737,-0.17420246889142277,88.02458381194377,87.67818977762752,-0.3463940343162477,89.54339491111885,89.15998605785988,-0.38340885325897034,27,32,5,33,30,3,0,27,25,2,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-4,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,39.83684258259661,39.69033277630833,-0.1465098062882788,33.280169594186,33.03582767801893,-0.24434191616706613,38.50267379679144,37.967914438502675,-0.5347593582887669,144,146,2,58,45,13,0,53,42,11,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-5,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,54.01316047386749,53.962122963137624,-0.051037510729862845,65.64979798751335,65.52604147564914,-0.12375651186421521,61.6822429906542,61.28873585833743,-0.3935071323167705,77,83,6,54,4,1,49,38,4,1,33
MMOT,oracle_aabb,exposed_exploratory_retest,data30-5,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,89.7110868194082,89.83468891990327,0.12360210049507714,88.6970175290371,88.94159634402884,0.2445788149917405,92.41678156391569,92.69253496159149,0.27575339767579976,9,11,2,13,9,4,0,8,7,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-5,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,59.15320702877808,59.14298608766021,-0.010220941117864868,75.87104940644839,75.84483251741146,-0.02621688903693098,57.503867973182054,57.34914904589995,-0.15471892728210435,19,22,3,39,34,5,0,34,31,3,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-9,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,46.46093183910781,46.38049954281486,-0.08043229629294757,66.47883336682538,66.25352410057961,-0.2253092662457732,48.00317901847804,47.60580170872243,-0.3973773097556119,133,140,7,110,0,2,108,85,0,1,84
MMOT,oracle_aabb,exposed_exploratory_retest,data30-9,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,90.76612241736308,90.92900395821421,0.1628815408511315,91.05434595053751,91.38143669971684,0.3270907491793338,93.35452181450448,93.61456226524126,0.2600404507367813,18,18,0,16,14,2,0,15,14,1,0
MMOT,oracle_aabb,exposed_exploratory_retest,data30-9,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,50.13113717045853,50.06677682255475,-0.06436034790377931,70.46850109172918,70.2876767117732,-0.180824379955979,49.33062880324543,48.55983772819473,-0.7707910750507025,51,70,19,157,140,17,0,131,122,9,0
MMOT,oracle_aabb,exposed_exploratory_retest,data31-1,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,6.684967994283224,6.527679617416153,-0.1572883768670712,3.699172153410609,3.531721473078838,-0.16745068033177102,10.584958217270195,10.21355617455896,-0.3714020427112352,38,40,2,42,0,0,42,39,0,0,39
MMOT,oracle_aabb,exposed_exploratory_retest,data31-1,deepocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,97.03754643153232,97.03754643153232,0.0,97.07618004953056,97.07618004953056,0.0,98.4766050054407,98.4766050054407,0.0,0,0,0,2,2,0,0,2,2,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data31-1,ocsort,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,2.380194186043615,2.111755894295958,-0.2684382917476573,1.7619158769787824,1.3869085296561472,-0.3750073473226352,3.7383177570093453,3.115264797507788,-0.6230529595015573,13,16,3,8,8,0,0,5,5,0,0
MMOT,oracle_aabb,exposed_exploratory_retest,data33-1,bytetrack,post_filter_only,Hungarian + full verifier post-filter minus Hungarian,cost_h,cost_h_full_postfilter,0.1,4.0,False,metrics and post-hoc edge labels only,19.39034051233858,18.24909704360457,-1.1412434687340074,13.611261746413058,12.39953447189478,-1.211727274518278,20.43010752688172,18.27956989247312,-2.1505376344086002,71,73,2,68,2,0,66,55,2,0,53
