atomic_context,class_name,controlled_cost,controlled_cost_in_rank,controlled_cost_out_rank,controlled_greedy_accepted,controlled_reciprocal_accepted,controlled_reciprocal_proposed,cosine_distance,destination_choice_count_across_methods,destination_conflict,destination_gt_purity,destination_majority_gt_identity,earlier,endpoint_center_distance_pixels,endpoint_top_left_distance_pixels,enters_fixed_candidate_graph,family,gap,geometry_first_in_rank,geometry_first_out_rank,historical_reciprocal_accepted,historical_reciprocal_proposed,later,partial_hungarian_selected,passes_appearance_gate,passes_geometry_gate,posthoc_gt_correctness,protocol,selected_methods,selection_count,sequence,source_choice_count_across_methods,source_conflict,source_gt_purity,source_majority_gt_identity,tracker
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.3105952084382268,2,1,False,False,False,0.01813983917236328,2,True,,,3653,38.755905544040814,39.081628772821226,True,confirmation38,5,2,2,False,False,3858,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.34889597644052056,1,1,True,True,True,0.023085832595825195,1,False,,,3665,44.16876680345126,45.00259964301042,True,confirmation38,5,2,1,False,False,3850,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.2871823408636354,2,1,False,False,False,0.020815014839172363,3,True,,,3667,34.402333521984914,35.231974618626296,True,confirmation38,5,16,2,False,False,3864,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.412163497441691,2,2,False,False,False,0.023304343223571777,1,False,,,3669,50.901180820224184,51.093782876870364,True,confirmation38,7,8,2,False,False,3927,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.4029383232423262,2,2,True,False,False,0.05016976594924927,1,False,1.0,183,3670,48.12036624428812,48.187449314694405,True,confirmation38,5,5,2,False,False,3854,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H,2,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.41727133975591785,1,1,False,True,True,0.11637818813323975,1,False,,,3671,38.34710323529916,37.95128142088754,True,confirmation38,5,1,1,True,True,3856,True,True,True,unknown,oracle_aabb,ACE-v1;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.3676637310039424,1,1,True,True,True,0.024828076362609863,2,True,1.0,180,3673,46.946034949172024,46.766793015575374,True,confirmation38,5,2,2,False,False,3871,False,True,True,unknown,oracle_aabb,Cost-G;Cost-R,2,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.45164716369572155,1,3,False,False,False,0.051322877407073975,1,False,,,3673,52.279254485163825,52.199738013499456,True,confirmation38,7,2,5,False,False,3891,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.3984318162315563,2,1,False,False,False,0.014192700386047363,2,True,,,3674,53.97258794076477,53.93421373774764,True,confirmation38,5,6,2,False,False,3868,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.3762876120675685,1,1,True,True,True,0.033075690269470215,2,True,,,3675,46.85691277507927,46.81189580002865,True,confirmation38,5,2,2,False,False,3868,False,True,True,unknown,oracle_aabb,Cost-G;Cost-R,2,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.46241046890894605,1,2,False,False,False,0.06279909610748291,1,False,,,3675,51.95122641693756,52.0024839310555,True,confirmation38,7,2,4,False,False,3917,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.31618476835631953,4,1,True,False,False,0.14128291606903076,3,True,,,3676,22.601952166137078,23.04998598846963,True,confirmation38,2,7,1,False,False,4225,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,1,False,1.0,168,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.37561093361497705,1,2,True,False,False,0.14858198165893555,2,True,,,3677,25.569107408999688,26.5427458831671,True,confirmation38,5,2,2,False,False,3848,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.40391046969871947,1,3,True,False,False,0.14829623699188232,1,False,,,3677,26.62425071844362,28.504184045274553,True,confirmation38,7,2,3,False,False,3914,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H,2,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.4786040954983059,1,5,False,False,False,0.20844626426696777,3,True,,,3677,20.58786064160971,22.10286332907191,True,confirmation38,11,1,1,True,True,4028,False,True,True,unknown,oracle_aabb,ACE-v1,1,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.43199021655482744,1,1,False,True,True,0.061158180236816406,1,False,,,3678,52.732719354796856,52.104822104727496,True,confirmation38,4,9,8,False,False,3832,True,True,True,unknown,oracle_aabb,Cost-H;Cost-R,2,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.2624138616973543,2,1,True,False,False,0.07994937896728516,2,True,1.0,184,3788,23.140901036061187,23.115276349324553,True,confirmation38,3,2,1,False,False,4039,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.26257936258039644,4,2,False,False,False,0.06436890363693237,3,True,,,3788,26.024629158994482,25.19077512549089,True,confirmation38,3,4,2,False,False,4049,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.3664135396672991,2,1,False,False,False,0.16364073753356934,2,True,,,3800,12.12409883061664,11.869859439369169,True,confirmation38,10,1,1,True,True,4656,False,True,True,unknown,oracle_aabb,ACE-v1,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.1931541032610943,1,1,True,True,True,0.05263030529022217,2,True,,,3808,16.721537734873166,16.477351444365215,True,confirmation38,3,1,4,False,False,3895,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.4108035254238631,4,6,False,False,False,0.21383142471313477,2,True,,,3808,12.0801538308627,12.488047465241634,True,confirmation38,9,1,1,True,True,4084,False,True,True,unknown,oracle_aabb,ACE-v1,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.14124797543159295,1,1,True,True,True,0.03964519500732422,1,False,1.0,122,3810,12.370963528203399,11.387152436996034,True,confirmation38,2,1,3,False,False,3889,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.2728594949903167,2,3,True,False,False,0.028783679008483887,2,True,,,3810,28.744808855180214,29.096970937698444,True,confirmation38,6,4,9,False,False,4008,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.37222736193583844,3,6,False,False,False,0.2311071753501892,2,True,,,3810,8.047865905211983,6.769250969056485,True,confirmation38,6,1,1,True,True,4030,False,True,True,unknown,oracle_aabb,ACE-v1,1,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.18458478865783068,1,1,True,True,True,0.0369260311126709,3,True,1.0,172,3821,18.18671775788573,17.079752197946885,True,confirmation38,3,4,1,False,False,4033,True,True,True,correct,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,1.0,172,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.22152889672849577,1,1,True,True,True,0.0592305064201355,1,False,,,3830,18.360008449843633,18.29697599098605,True,confirmation38,4,1,2,False,False,3938,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.3289944574778683,2,2,False,False,False,0.16618096828460693,2,True,,,3830,16.484241298336997,17.115808545244455,True,confirmation38,4,1,1,True,True,3942,False,True,True,unknown,oracle_aabb,ACE-v1,1,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.41394206337689204,1,4,True,False,False,0.036333680152893066,2,True,,,3830,30.472599095823465,29.951603015648576,True,confirmation38,17,2,4,False,False,4471,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.2225342292400806,2,1,True,False,False,0.07124203443527222,2,True,0.5,129,3832,18.157108178146725,18.647427642050378,True,confirmation38,3,2,1,False,False,3906,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H,2,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.2153515718708373,1,1,True,True,True,0.06622886657714844,2,True,,,3836,17.891050486210947,17.796114540636665,True,confirmation38,3,1,3,False,False,3916,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.31831367393044574,3,5,False,False,False,0.12643593549728394,2,True,,,3836,16.50850135735482,16.291437532468933,True,confirmation38,7,1,1,True,True,4036,False,True,True,unknown,oracle_aabb,ACE-v1,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.18631479964716588,1,1,True,True,True,0.05450439453125,1,False,,,3839,17.082802944386536,17.68807795099732,True,confirmation38,2,1,3,False,False,3898,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.2863210280194142,2,2,True,False,False,0.03435206413269043,1,False,,,3839,29.945091198876767,30.100082414783955,True,confirmation38,6,3,7,False,False,4029,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.3359030053783086,1,5,False,False,False,0.17386901378631592,2,True,,,3839,12.548010026596334,12.864233928123385,True,confirmation38,6,1,1,True,True,4045,False,True,True,unknown,oracle_aabb,ACE-v1,1,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.2331302568502488,1,1,True,True,True,0.07387769222259521,2,True,,,3846,17.588915472815263,17.858981672387866,True,confirmation38,4,2,1,False,False,3942,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.4546301856496943,1,5,True,False,False,0.13421005010604858,2,True,,,3846,19.24213811275732,18.906307177220732,True,confirmation38,17,1,2,False,False,4502,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.5626618483335014,3,2,True,False,False,0.15810513496398926,2,True,,,3848,34.51993023162971,35.41671407696996,True,confirmation38,16,2,2,False,False,4972,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.2578113258327463,1,1,True,True,True,0.037443459033966064,1,False,,,3853,24.67423460617603,24.07215028093073,True,confirmation38,6,1,2,False,False,4071,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,2,True,1.0,166,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.38619619580720826,1,2,True,False,False,0.05969303846359253,2,True,,,3853,16.111981923197405,16.69714713350193,True,confirmation38,20,1,1,True,True,4836,False,True,True,unknown,oracle_aabb,ACE-v1;Cost-G,2,data36-4,2,True,1.0,166,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.14886334125095277,1,1,True,True,True,0.028824150562286377,3,True,,,3854,13.778023703321368,14.277763245738367,True,confirmation38,3,2,1,False,False,4049,False,True,True,unknown,oracle_aabb,Cost-G;Cost-R,2,data36-4,2,True,1.0,183,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.6006376565906512,2,7,False,False,False,0.13788098096847534,2,True,,,3854,51.82703349323696,50.85100077635297,True,confirmation38,12,4,7,False,False,4422,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,2,True,1.0,183,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.282283488133104,3,3,False,False,False,0.07866841554641724,2,True,,,3855,28.487566025119005,27.44471522570941,True,confirmation38,2,3,2,False,False,4008,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.07784228329886939,1,1,True,True,True,0.02810460329055786,2,True,,,3855,4.024799474377842,5.302934614022362,True,confirmation38,2,1,1,True,True,4025,False,True,True,unknown,oracle_aabb,ACE-v1;Cost-G;Cost-R,3,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.14552028303758138,1,1,True,True,True,0.07430768013000488,4,True,,,3856,8.554438677366697,9.116606914716897,True,confirmation38,1,1,1,True,True,4613,False,True,True,unknown,oracle_aabb,ACE-v1;Cost-G;Cost-R,3,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.3886881041996478,2,4,False,False,False,0.06455588340759277,1,False,,,3856,43.13162523488321,43.15059804178297,True,confirmation38,5,3,4,False,False,4863,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.19598029474509207,1,2,False,False,False,0.04519510269165039,1,False,,,3859,20.384313139470958,20.85096802222826,True,confirmation38,2,2,4,False,False,3901,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.19328886797045,1,1,True,True,True,0.08468520641326904,2,True,0.5,129,3859,12.700375372691596,13.961968947159493,True,confirmation38,2,1,3,False,False,3906,False,True,True,unknown,oracle_aabb,Cost-G;Cost-R,2,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.27827903816114236,2,3,False,False,False,0.17429447174072266,3,True,,,3859,6.628721477456,8.376622669678277,True,confirmation38,4,1,1,True,True,3945,False,True,True,unknown,oracle_aabb,ACE-v1,1,data36-4,3,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.22999344856853673,1,1,True,True,True,0.15012198686599731,2,True,,,3860,6.75988808837572,6.191318362289885,True,confirmation38,2,2,1,False,False,3961,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.5024544418377526,2,4,True,False,False,0.21615159511566162,3,True,,,3860,35.94385713202454,35.92242994337157,True,confirmation38,4,3,4,False,False,4028,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.33140870130651173,2,1,True,False,False,0.12005031108856201,1,False,,,3866,25.3398786826714,26.656937492157567,True,confirmation38,4,2,3,False,False,4018,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H,2,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.316412845109956,2,1,False,False,False,0.1731923222541809,2,True,,,3870,13.122860363209567,12.552412726817662,True,confirmation38,4,1,1,True,True,3964,True,True,True,unknown,oracle_aabb,ACE-v1;Cost-H,2,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.12802907536903896,1,1,True,True,True,0.04065817594528198,2,True,,,3871,10.004131845923064,10.420665099532942,True,confirmation38,2,1,1,True,True,4010,False,True,True,unknown,oracle_aabb,ACE-v1;Cost-G;Cost-R,3,data36-4,2,True,1.0,180,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.43375803022829124,1,4,False,False,False,0.1367504596710205,1,False,,,3871,22.66582404798096,22.148520362633455,True,confirmation38,13,3,4,False,False,4531,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,2,True,1.0,180,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.8412559894366373,4,6,True,False,False,0.2597677707672119,2,True,,,3875,47.18314694972293,45.925098982436715,True,confirmation38,24,4,5,False,False,4949,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.13720157564796784,2,1,True,False,False,0.01743859052658081,2,True,,,3891,12.10785171870821,12.368943786477939,True,confirmation38,4,2,2,False,False,4010,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H,2,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.4653295189874705,3,3,True,False,False,0.09728634357452393,1,False,,,3895,47.94354097760325,49.083705565533855,True,confirmation38,6,7,6,False,False,4885,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H,2,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.2652672553060454,1,1,True,True,True,0.12360334396362305,2,True,,,3898,15.608484065499932,15.198081059132724,True,confirmation38,3,3,1,False,False,4656,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.28101622010836724,1,2,False,False,False,0.11493605375289917,1,False,,,3900,17.962733129849084,15.432457741841416,True,confirmation38,4,1,2,False,False,4015,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.18973667330669297,2,1,True,False,False,0.06634163856506348,3,True,,,3900,11.810584025342704,11.997686202775762,True,confirmation38,4,1,1,True,True,4049,False,True,True,unknown,oracle_aabb,ACE-v1;Cost-G,2,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.19049186328658932,1,1,True,True,True,0.03798407316207886,2,True,,,3901,18.967410695906114,20.46793256949795,True,confirmation38,3,2,1,False,False,4036,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.24175891722064716,1,2,True,False,False,0.06864356994628906,1,False,,,3905,19.972233517920454,20.415965604356817,True,confirmation38,4,1,1,True,True,4035,True,True,True,unknown,oracle_aabb,ACE-v1;Cost-G;Cost-H,3,data36-4,1,False,1.0,185,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.23467037830825632,2,1,False,False,False,0.06243818998336792,3,True,,,3906,21.77361092391151,22.82566856581099,True,confirmation38,3,6,1,False,False,4225,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,1,False,0.5,129,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.3563433482780692,4,2,False,False,False,0.22522157430648804,3,True,1.0,172,3915,12.006030509691936,11.936734548457919,True,confirmation38,3,1,1,True,True,4033,False,True,True,unknown,oracle_aabb,ACE-v1,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.18769642277428514,1,1,True,True,True,0.05846548080444336,2,True,,,3915,14.751238276942434,16.005824149648983,True,confirmation38,3,2,2,False,False,4046,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.3447883199210944,5,2,False,False,False,0.08468353748321533,3,True,,,3916,39.53142424839109,39.958995690252216,True,confirmation38,1,12,4,False,False,3945,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.16370925352170182,1,1,True,True,True,0.047673940658569336,1,False,,,3917,10.938471043676424,11.185263558329765,True,confirmation38,4,1,3,False,False,4037,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.20828207754976447,1,1,True,True,True,0.059440433979034424,1,False,,,3918,17.969129899554826,19.340881681362955,True,confirmation38,3,1,3,False,False,4022,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.298885230663183,3,3,False,False,False,0.1707964539527893,2,True,,,3918,12.503379834747161,14.160333779373143,True,confirmation38,3,1,1,True,True,4046,False,True,True,unknown,oracle_aabb,ACE-v1,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.16553321798307083,1,1,True,True,True,0.01362597942352295,1,False,1.0,120,3919,19.314884739560814,19.64366429455033,True,confirmation38,3,2,3,False,False,4024,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.22931920822804877,2,1,True,False,False,0.08882331848144531,3,True,1.0,172,3922,14.220060969363075,14.211519199125574,True,confirmation38,4,2,1,False,False,4033,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.24439878309370022,1,1,True,True,True,0.06554079055786133,2,True,1.0,184,3927,20.976654274852624,21.427830706494493,True,confirmation38,4,1,2,False,False,4039,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.19620935665534603,1,1,True,True,True,0.07786226272583008,1,False,,,3930,12.599795681729914,12.271805944096977,True,confirmation38,3,2,1,False,False,4052,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.14802612261476789,1,1,True,True,True,0.014383077621459961,1,False,,,3932,16.287412667502373,17.19919991061877,True,confirmation38,3,2,1,False,False,4011,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.24453880315180979,1,1,True,True,True,0.06606507301330566,1,False,1.0,169,3933,22.736972467609245,22.570038832042385,True,confirmation38,3,2,1,False,False,4042,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.1272918690468079,2,1,False,False,False,0.04830765724182129,2,True,,,3935,10.313421231722732,9.216697093531018,True,confirmation38,1,2,1,False,False,4025,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.20113833754443533,1,1,True,True,True,0.03758960962295532,2,True,,,3938,20.79639726395669,20.667439536440924,True,confirmation38,3,1,2,False,False,4047,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.5715389916790491,5,1,False,False,False,0.2851337194442749,3,True,,,3961,38.36275172892602,38.35375789624494,True,confirmation38,2,6,1,False,False,4028,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.4057624985707415,3,1,True,False,False,0.1204918622970581,2,True,,,4010,19.193970843045026,19.50428818845635,True,confirmation38,14,1,1,True,True,4884,False,True,True,unknown,oracle_aabb,ACE-v1;Cost-G,2,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.32419686477648785,1,1,True,True,True,0.1252439022064209,2,True,,,4011,28.697767283610002,29.366461515653874,True,confirmation38,1,5,4,False,False,4084,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.5366665294004923,1,4,True,False,False,0.1467047929763794,2,True,,,4011,50.65409863874501,49.171561258618,True,confirmation38,6,1,8,False,False,4276,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.34066639913819313,2,1,True,False,False,0.10239064693450928,4,True,,,4015,19.1050039198085,20.175746892273946,True,confirmation38,10,2,1,False,False,4613,False,True,True,unknown,oracle_aabb,Cost-G,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.40373792240706924,4,3,False,False,False,0.046231865882873535,2,True,,,4015,34.307581785306276,34.459487699458904,True,confirmation38,13,4,3,False,False,4803,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,2,True,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.5403923841752631,2,3,False,False,False,0.13989710807800293,2,True,,,4018,52.516940241284544,52.4344916716626,True,confirmation38,6,2,7,False,False,4276,True,True,True,unknown,oracle_aabb,Cost-H,1,data36-4,1,False,,,bytetrack
oracle_aabb/confirmation38/data36-4/pedestrian/bytetrack,pedestrian,0.4397611747848274,1,1,True,True,True,0.15404927730560303,1,False,,,4027,35.15155966680264,34.31313857251823,True,confirmation38,5,2,2,False,False,4218,True,True,True,unknown,oracle_aabb,Cost-G;Cost-H;Cost-R,3,data36-4,2,True,1.0,146,bytetrack
