AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,accepted_correct,accepted_false,accepted_links,accepted_unknown,box_multiset_preserved,component_rejections,duplicate_frame_identity_count,method,modality,predicted_boxes,sequence,solver_seconds,split,tau_a,tau_m,tie_ambiguous,tie_excluded_correct,tie_excluded_false,tracker,valid_gt_boxes
97.18193528883792,97.73295251695824,127,0,8,97.4570544757541,98.56459330143541,4,97.66154944662621,5475,2,2,4,0,True,0,0,cost_h_full_postfilter,ir,5475,M3OT/1/ir/val/1-08T,0.25917244888842106,development,0.05,2.0,0,2,2,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.25308315828442574,development,0.05,2.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,path_g_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.2544575063511729,development,0.05,2.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_margin_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.22306731157004833,development,0.05,4.0,0,2,3,ocsort,5602
97.51830214101534,97.73295251695824,127,0,8,97.62556833474638,98.76320303331227,2,97.69725098179222,5475,4,2,6,0,True,0,0,cost_h_motion_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.18084312975406647,development,0.05,4.0,0,4,2,ocsort,5602
97.18193528883792,97.73295251695824,127,0,8,97.4570544757541,98.56459330143541,4,97.66154944662621,5475,2,2,4,0,True,0,0,cost_h_full_postfilter,ir,5475,M3OT/1/ir/val/1-08T,0.18478661961853504,development,0.05,4.0,0,2,2,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.1755115892738104,development,0.05,4.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,path_g_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17446728236973286,development,0.05,4.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_margin_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.1749024298042059,development,0.05,8.0,0,2,3,ocsort,5602
97.51830214101534,97.73295251695824,127,0,8,97.62556833474638,98.76320303331227,2,97.69725098179222,5475,4,2,6,0,True,0,0,cost_h_motion_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17383377999067307,development,0.05,8.0,0,4,2,ocsort,5602
97.18193528883792,97.73295251695824,127,0,8,97.4570544757541,98.56459330143541,4,97.66154944662621,5475,2,2,4,0,True,0,0,cost_h_full_postfilter,ir,5475,M3OT/1/ir/val/1-08T,0.1789760710671544,development,0.05,8.0,0,2,2,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.18150620441883802,development,0.05,8.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,path_g_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.272350843064487,development,0.05,8.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_margin_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.18170783668756485,development,0.1,1.0,0,2,3,ocsort,5602
97.60390662392263,97.73295251695824,127,0,8,97.66840825745781,98.76320303331227,2,97.69725098179222,5475,4,0,4,0,True,0,0,cost_h_motion_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.18089486472308636,development,0.1,1.0,0,4,0,ocsort,5602
97.47748930310787,97.73295251695824,127,0,8,97.60513733166376,98.69098131262977,3,97.67940021420921,5475,3,0,3,0,True,0,0,cost_h_full_postfilter,ir,5475,M3OT/1/ir/val/1-08T,0.18346380069851875,development,0.1,1.0,0,3,0,ocsort,5602
97.47748930310787,97.73295251695824,127,0,8,97.60513733166376,98.69098131262977,3,97.67940021420921,5475,3,0,3,0,True,0,0,cost_h_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.1824618624523282,development,0.1,1.0,0,3,0,ocsort,5602
97.47748930310787,97.73295251695824,127,0,8,97.60513733166376,98.69098131262977,3,97.67940021420921,5475,3,0,3,0,True,0,0,path_g_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.18241764605045319,development,0.1,1.0,0,3,0,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_margin_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.18159152287989855,development,0.1,2.0,0,2,3,ocsort,5602
97.51830214101534,97.73295251695824,127,0,8,97.62556833474638,98.76320303331227,2,97.69725098179222,5475,4,2,6,0,True,0,0,cost_h_motion_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17446907795965672,development,0.1,2.0,0,4,2,ocsort,5602
97.39188482020062,97.73295251695824,127,0,8,97.5622696264787,98.69098131262977,3,97.67940021420921,5475,3,2,5,0,True,0,0,cost_h_full_postfilter,ir,5475,M3OT/1/ir/val/1-08T,0.17344685271382332,development,0.1,2.0,0,3,2,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17363100964576006,development,0.1,2.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,path_g_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17237705644220114,development,0.1,2.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_margin_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17199628427624702,development,0.1,4.0,0,2,3,ocsort,5602
97.51830214101534,97.73295251695824,127,0,8,97.62556833474638,98.76320303331227,2,97.69725098179222,5475,4,2,6,0,True,0,0,cost_h_motion_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17208391334861517,development,0.1,4.0,0,4,2,ocsort,5602
97.39188482020062,97.73295251695824,127,0,8,97.5622696264787,98.69098131262977,3,97.67940021420921,5475,3,2,5,0,True,0,0,cost_h_full_postfilter,ir,5475,M3OT/1/ir/val/1-08T,0.17502293828874826,development,0.1,4.0,0,3,2,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.260327055118978,development,0.1,4.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,path_g_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17550404369831085,development,0.1,4.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_margin_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17503061052411795,development,0.1,8.0,0,2,3,ocsort,5602
97.51830214101534,97.73295251695824,127,0,8,97.62556833474638,98.76320303331227,2,97.69725098179222,5475,4,2,6,0,True,0,0,cost_h_motion_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17422705795615911,development,0.1,8.0,0,4,2,ocsort,5602
97.39188482020062,97.73295251695824,127,0,8,97.5622696264787,98.69098131262977,3,97.67940021420921,5475,3,2,5,0,True,0,0,cost_h_full_postfilter,ir,5475,M3OT/1/ir/val/1-08T,0.1738556157797575,development,0.1,8.0,0,3,2,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,cost_h_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17381804157048464,development,0.1,8.0,0,2,3,ocsort,5602
97.13314028050411,97.73295251695824,127,0,8,97.43258483103867,98.56459330143541,4,97.66154944662621,5475,2,3,5,0,True,0,0,path_g_full_reassign,ir,5475,M3OT/1/ir/val/1-08T,0.17538256477564573,development,0.1,8.0,0,2,3,ocsort,5602
97.51830214101534,97.73295251695824,127,0,8,97.62556833474638,98.76320303331227,2,97.69725098179222,5475,4,2,6,0,True,0,0,cost_h_soft_information,ir,5475,M3OT/1/ir/val/1-08T,0.17408121097832918,development,N/A,N/A,0,4,2,ocsort,5602
92.97003547249177,92.76722630552146,39,1,7,92.84299432673467,99.0907501311418,3,99.25060996863019,5699,0,0,0,0,True,0,0,no_refinement,rgb,5700,M3OT/1/rgb/val/1-08,0.0,development,N/A,N/A,0,0,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,ace_v1,rgb,5700,M3OT/1/rgb/val/1-08,0.25769434589892626,development,N/A,N/A,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_r,rgb,5700,M3OT/1/rgb/val/1-08,0.2587626874446869,development,N/A,N/A,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_g_legacy,rgb,5700,M3OT/1/rgb/val/1-08,0.31199480686336756,development,N/A,N/A,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h,rgb,5700,M3OT/1/rgb/val/1-08,0.18179245200008154,development,N/A,N/A,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g,rgb,5700,M3OT/1/rgb/val/1-08,0.18461669143289328,development,N/A,N/A,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1806050594896078,development,0.0,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18621923122555017,development,0.0,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.18608729168772697,development,0.0,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18359837401658297,development,0.0,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18374298885464668,development,0.0,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1835749950259924,development,0.0,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1834188522771001,development,0.0,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.18490808829665184,development,0.0,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18599124904721975,development,0.0,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1852051904425025,development,0.0,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.2694516647607088,development,0.0,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18451462406665087,development,0.0,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.18419379834085703,development,0.0,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1870737923309207,development,0.0,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18248642142862082,development,0.0,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18268049508333206,development,0.0,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18326033558696508,development,0.0,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.18127675540745258,development,0.0,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18589421920478344,development,0.0,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18120152037590742,development,0.0,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18317360151559114,development,0.05,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18557143304497004,development,0.05,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.1860395846888423,development,0.05,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.2722882879897952,development,0.05,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18474175781011581,development,0.05,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.183584438636899,development,0.05,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1849808171391487,development,0.05,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.18754116632044315,development,0.05,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.184423403814435,development,0.05,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1835656864568591,development,0.05,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18019401654601097,development,0.05,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18250326439738274,development,0.05,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.1831511314958334,development,0.05,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18510394170880318,development,0.05,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18423869833350182,development,0.05,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1864706352353096,development,0.05,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18659784458577633,development,0.05,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.27243330981582403,development,0.05,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18661143351346254,development,0.05,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1873581251129508,development,0.05,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18944300804287195,development,0.1,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18752999138087034,development,0.1,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.18860998190939426,development,0.1,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1874979818239808,development,0.1,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1869462914764881,development,0.1,1.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18774783983826637,development,0.1,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18820266611874104,development,0.1,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.18720741383731365,development,0.1,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1879902658984065,development,0.1,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.1881579952314496,development,0.1,2.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.27547895908355713,development,0.1,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18839540798217058,development,0.1,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.1881115948781371,development,0.1,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18583837617188692,development,0.1,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18578059691935778,development,0.1,4.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_margin_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18723287247121334,development,0.1,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_motion_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18681267648935318,development,0.1,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_postfilter,rgb,5700,M3OT/1/rgb/val/1-08,0.18318461161106825,development,0.1,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.17968554515391588,development,0.1,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,path_g_full_reassign,rgb,5700,M3OT/1/rgb/val/1-08,0.18203087523579597,development,0.1,8.0,0,2,0,bytetrack,5738
93.65072633344991,92.76722630552146,39,1,7,93.18331179640991,99.54537506557091,1,99.28546531892646,5699,2,0,2,0,True,0,0,cost_h_soft_information,rgb,5700,M3OT/1/rgb/val/1-08,0.1839941842481494,development,N/A,N/A,0,2,0,bytetrack,5738
97.27228171910852,97.93990370671266,118,0,7,97.6055218975441,98.53847508364149,3,97.89125130707563,5620,0,0,0,0,True,0,0,no_refinement,rgb,5620,M3OT/1/rgb/val/1-08,0.0,development,N/A,N/A,0,0,0,ocsort,5738
97.77044456021233,97.93990370671266,118,0,7,97.85513745108297,98.8906497622821,1,97.9261066573719,5620,2,1,3,0,True,0,0,ace_v1,rgb,5620,M3OT/1/rgb/val/1-08,0.2663219543173909,development,N/A,N/A,0,2,1,ocsort,5738
