AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
91.67721458510171,38.207136640556996,1420,0,16,59.18381421029441,54.47103274559194,6,37.94604003481288,878,confirmation38,0,geometry_reid_greedy_guard,878,data34-2,ocsort,2298,True
90.87485561044024,38.207136640556996,1420,0,16,58.924256681768824,53.589420654911834,24,37.1627502175805,878,confirmation38,0,no_refinement,878,data34-2,ocsort,2298,True
91.67721458510171,38.207136640556996,1420,0,16,59.18381421029441,54.47103274559194,6,37.94604003481288,878,confirmation38,0,regr_t_reliable_motion_min5,878,data34-2,ocsort,2298,True
91.67721458510171,38.207136640556996,1420,0,16,59.18381421029441,54.47103274559194,6,37.94604003481288,878,confirmation38,0,regr_temporal_risk_05,878,data34-2,ocsort,2298,True
91.65685026237036,38.207136640556996,1420,0,16,59.177240574544,54.40806045340051,8,37.85900783289817,878,confirmation38,0,regr_v1,878,data34-2,ocsort,2298,True
11.53020151226252,22.905437491308987,1865,5,353,16.212808438490377,14.645858343337334,443,10.901386748844375,731,confirmation38,0,geometry_reid_greedy_guard,736,data34-3,bytetrack,2596,True
10.988044028023571,22.905437491308987,1865,5,353,15.810948032572064,13.145258103241297,491,9.052388289676424,731,confirmation38,0,no_refinement,736,data34-3,bytetrack,2596,True
11.410089694556524,22.905437491308987,1865,5,353,16.126883655539036,14.945978391356544,445,10.824345146379045,731,confirmation38,0,regr_t_reliable_motion_min5,736,data34-3,bytetrack,2596,True
11.560643655005402,22.905437491308987,1865,5,353,16.23471281125119,15.006002400960384,441,10.978428351309708,731,confirmation38,0,regr_temporal_risk_05,736,data34-3,bytetrack,2596,True
11.199348128456188,22.905437491308987,1865,5,353,15.969034713739488,13.565426170468186,470,9.861325115562405,731,confirmation38,0,regr_v1,736,data34-3,bytetrack,2596,True
70.56877226677398,77.44781996179293,582,0,92,73.92832091868486,76.1822125813449,53,75.53929121725731,2014,confirmation38,0,geometry_reid_greedy_guard,2014,data34-3,deepocsort,2596,True
67.50960364956215,77.34728850296986,582,0,92,72.26120670613466,73.27548806941432,92,74.03697996918336,2014,confirmation38,0,no_refinement,2014,data34-3,deepocsort,2596,True
70.56980178329442,77.44781996179293,582,0,92,73.92886126093995,76.13882863340564,51,75.61633281972266,2014,confirmation38,0,regr_t_reliable_motion_min5,2014,data34-3,deepocsort,2596,True
