AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,family,invalid_class_instances,method,predicted_boxes,sequence,tracker,valid_gt_boxes,valid_output
89.4921530792268,70.59531486771236,276,31,15,79.34752756363466,86.14483047300125,9,76.00607441154138,1041,confirmation38,0,no_refinement,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,partial_hungarian_u080,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,partial_hungarian_u100,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,regr_final,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,regr_final_motion_always,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,regr_final_no_gap,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,regr_final_no_motion,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,regr_final_no_reciprocal,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,regr_t,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,regr_tg_old,1072,data42-3,deepocsort,1317,True
89.7689211514475,70.59531486771236,276,31,15,79.47202366463692,86.73084972791963,3,76.46165527714503,1041,confirmation38,0,s2_h_cond_w3_endpoint_c50_r100,1072,data42-3,deepocsort,1317,True
64.59986901426973,66.89271172351013,330,45,21,65.6227930558231,72.03065134099617,42,68.3371298405467,987,confirmation38,0,geometry_greedy,1032,data42-3,ocsort,1317,True
64.7429151080297,66.88609092758168,330,45,21,65.69361160214618,72.54150702426566,35,68.86864085041762,987,confirmation38,0,geometry_reid_greedy,1032,data42-3,ocsort,1317,True
63.2147333930411,66.90450746138355,330,45,21,64.9115506754073,70.07237122179652,58,67.12224753227031,987,confirmation38,0,no_refinement,1032,data42-3,ocsort,1317,True
64.84979795715749,66.88609092758168,330,45,21,65.74481662124123,72.37122179650916,37,68.71678056188307,987,confirmation38,0,partial_hungarian_u080,1032,data42-3,ocsort,1317,True
64.85774007485358,66.88609092758168,330,45,21,65.7489392307062,72.4563644103874,38,68.6408504176158,987,confirmation38,0,partial_hungarian_u100,1032,data42-3,ocsort,1317,True
64.7429151080297,66.88609092758168,330,45,21,65.69361160214618,72.54150702426566,35,68.86864085041762,987,confirmation38,0,regr_final,1032,data42-3,ocsort,1317,True
64.7429151080297,66.88609092758168,330,45,21,65.69361160214618,72.54150702426566,35,68.86864085041762,987,confirmation38,0,regr_final_motion_always,1032,data42-3,ocsort,1317,True
64.7429151080297,66.88609092758168,330,45,21,65.69361160214618,72.54150702426566,35,68.86864085041762,987,confirmation38,0,regr_final_no_gap,1032,data42-3,ocsort,1317,True
64.7429151080297,66.88609092758168,330,45,21,65.69361160214618,72.54150702426566,35,68.86864085041762,987,confirmation38,0,regr_final_no_motion,1032,data42-3,ocsort,1317,True
64.7429151080297,66.88609092758168,330,45,21,65.69361160214618,72.54150702426566,35,68.86864085041762,987,confirmation38,0,regr_final_no_reciprocal,1032,data42-3,ocsort,1317,True
64.7429151080297,66.88609092758168,330,45,21,65.69361160214618,72.54150702426566,35,68.86864085041762,987,confirmation38,0,regr_t,1032,data42-3,ocsort,1317,True
