AssA,DetA,FN,FP,Frag,HOTA,IDF1,IDSW,MOTA,TP,accepted_correct,accepted_false,accepted_unknown,box_preserving,class_instances,duplicate_frame_identity_count,duplicate_free,eligible_source_tracklets,family,input_rows,method,output_rows,predicted_boxes,protocol,sequence,tie_ambiguous,tie_excluded_correct,tie_excluded_false,tracker,valid_common_box_protocol,valid_gt_boxes
35.73866865971592,35.315186246418335,903,0,56,35.52629645652502,35.46850185283218,46,32.02005730659026,493,19,5,0,True,5,0,True,53,confirmation38,493,cost_h,493,493,oracle_aabb,data47-2,1,19,4,ocsort,True,1396
35.66349463555022,35.315186246418335,903,0,56,35.488913131463995,35.150873478030704,48,31.876790830945556,493,17,7,0,True,5,0,True,53,confirmation38,493,path_g,493,493,oracle_aabb,data47-2,1,17,6,ocsort,True,1396
35.73866865971592,35.315186246418335,903,0,56,35.52629645652502,35.46850185283218,46,32.02005730659026,493,19,5,0,True,5,0,True,53,confirmation38,493,cost_h_margin_reassign,493,493,oracle_aabb,data47-2,1,19,4,ocsort,True,1396
35.73866865971592,35.315186246418335,903,0,56,35.52629645652502,35.46850185283218,46,32.02005730659026,493,19,5,0,True,5,0,True,53,confirmation38,493,cost_h_motion_reassign,493,493,oracle_aabb,data47-2,1,19,4,ocsort,True,1396
35.6519452985358,35.315186246418335,903,0,56,35.48316626606073,35.150873478030704,50,31.733524355300858,493,15,5,0,True,5,0,True,53,confirmation38,493,cost_h_full_postfilter,493,493,oracle_aabb,data47-2,1,15,4,ocsort,True,1396
35.65161013655481,35.315186246418335,903,0,56,35.48299947801946,35.150873478030704,50,31.733524355300858,493,15,6,0,True,5,0,True,53,confirmation38,493,cost_h_full_reassign,493,493,oracle_aabb,data47-2,1,15,5,ocsort,True,1396
35.73866865971592,35.315186246418335,903,0,56,35.52629645652502,35.46850185283218,46,32.02005730659026,493,19,5,0,True,5,0,True,53,confirmation38,493,cost_h_soft_information,493,493,oracle_aabb,data47-2,1,19,4,ocsort,True,1396
35.65161013655481,35.315186246418335,903,0,56,35.48299947801946,35.150873478030704,50,31.733524355300858,493,15,6,0,True,5,0,True,53,confirmation38,493,path_g_full_reassign,493,493,oracle_aabb,data47-2,1,15,5,ocsort,True,1396
88.59546718272779,79.08309455587391,292,0,10,83.70426338265864,84.88,9,78.43839541547278,1104,0,0,0,True,5,0,True,11,confirmation38,1104,no_refinement,1104,1104,oracle_aabb,data47-2,0,0,0,deepocsort,True,1396
89.94820298613811,79.08309455587391,292,0,10,84.34086934507908,86.0,5,78.72492836676219,1104,4,1,0,True,5,0,True,11,confirmation38,1104,ace_v1,1104,1104,oracle_aabb,data47-2,0,4,1,deepocsort,True,1396
92.00629279369335,79.08309455587391,292,0,10,85.30030687365124,87.68,4,78.79656160458453,1104,5,1,0,True,5,0,True,11,confirmation38,1104,cost_r,1104,1104,oracle_aabb,data47-2,0,5,1,deepocsort,True,1396
92.00629279369335,79.08309455587391,292,0,10,85.30030687365124,87.68,4,78.79656160458453,1104,5,1,0,True,5,0,True,11,confirmation38,1104,cost_g_legacy,1104,1104,oracle_aabb,data47-2,0,5,1,deepocsort,True,1396
92.00629279369335,79.08309455587391,292,0,10,85.30030687365124,87.68,4,78.79656160458453,1104,5,1,0,True,5,0,True,11,confirmation38,1104,cost_h,1104,1104,oracle_aabb,data47-2,0,5,1,deepocsort,True,1396
92.00629279369335,79.08309455587391,292,0,10,85.30030687365124,87.68,4,78.79656160458453,1104,5,1,0,True,5,0,True,11,confirmation38,1104,path_g,1104,1104,oracle_aabb,data47-2,0,5,1,deepocsort,True,1396
92.00629279369335,79.08309455587391,292,0,10,85.30030687365124,87.68,4,78.79656160458453,1104,5,1,0,True,5,0,True,11,confirmation38,1104,cost_h_margin_reassign,1104,1104,oracle_aabb,data47-2,0,5,1,deepocsort,True,1396
92.00629279369335,79.08309455587391,292,0,10,85.30030687365124,87.68,4,78.79656160458453,1104,5,1,0,True,5,0,True,11,confirmation38,1104,cost_h_motion_reassign,1104,1104,oracle_aabb,data47-2,0,5,1,deepocsort,True,1396
92.00629279369335,79.08309455587391,292,0,10,85.30030687365124,87.68,4,78.79656160458453,1104,5,1,0,True,5,0,True,11,confirmation38,1104,cost_h_full_postfilter,1104,1104,oracle_aabb,data47-2,0,5,1,deepocsort,True,1396
92.00629279369335,79.08309455587391,292,0,10,85.30030687365124,87.68,4,78.79656160458453,1104,5,1,0,True,5,0,True,11,confirmation38,1104,cost_h_full_reassign,1104,1104,oracle_aabb,data47-2,0,5,1,deepocsort,True,1396
92.00629279369335,79.08309455587391,292,0,10,85.30030687365124,87.68,4,78.79656160458453,1104,5,1,0,True,5,0,True,11,confirmation38,1104,cost_h_soft_information,1104,1104,oracle_aabb,data47-2,0,5,1,deepocsort,True,1396
92.00629279369335,79.08309455587391,292,0,10,85.30030687365124,87.68,4,78.79656160458453,1104,5,1,0,True,5,0,True,11,confirmation38,1104,path_g_full_reassign,1104,1104,oracle_aabb,data47-2,0,5,1,deepocsort,True,1396
51.003836224172346,63.49929246821636,647,1,167,56.81721589454294,60.72961373390557,297,64.37994722955145,2006,0,0,0,True,6,0,True,175,confirmation38,2007,no_refinement,2007,2007,oracle_aabb,data47-3,0,0,0,bytetrack,True,2653
56.60380979459521,63.49929246821636,647,1,167,59.87988092664146,65.36480686695279,259,65.81228797587637,2006,24,6,33,True,6,0,True,175,confirmation38,2007,ace_v1,2007,2007,oracle_aabb,data47-3,0,24,6,bytetrack,True,2653
57.80891397518418,63.457759558818225,647,1,167,60.499763153190734,67.29613733905579,240,66.52845834903883,2006,31,5,41,True,6,0,True,175,confirmation38,2007,cost_r,2007,2007,oracle_aabb,data47-3,1,31,4,bytetrack,True,2653
58.15466638395744,63.457759558818225,647,1,167,60.682426440063644,68.19742489270386,223,67.16924236713156,2006,34,10,59,True,6,0,True,175,confirmation38,2007,cost_g_legacy,2007,2007,oracle_aabb,data47-3,3,34,7,bytetrack,True,2653
58.2679708561608,63.41115812987111,647,1,167,60.71926330774829,68.36909871244636,231,66.86769694685262,2006,33,7,55,True,6,0,True,175,confirmation38,2007,cost_h,2007,2007,oracle_aabb,data47-3,2,33,5,bytetrack,True,2653
57.95625517751121,63.457759558818225,647,1,167,60.578148444843464,67.8969957081545,238,66.60384470410857,2006,31,8,51,True,6,0,True,175,confirmation38,2007,path_g,2007,2007,oracle_aabb,data47-3,2,31,6,bytetrack,True,2653
58.031099451078475,63.457759558818225,647,1,167,60.616861367330245,67.93991416309014,233,66.7923105917829,2006,32,7,48,True,6,0,True,175,confirmation38,2007,cost_h_margin_reassign,2007,2007,oracle_aabb,data47-3,2,32,5,bytetrack,True,2653
58.2679708561608,63.41115812987111,647,1,167,60.71926330774829,68.36909871244636,231,66.86769694685262,2006,33,7,55,True,6,0,True,175,confirmation38,2007,cost_h_motion_reassign,2007,2007,oracle_aabb,data47-3,2,33,5,bytetrack,True,2653
57.59397399396606,63.41115812987111,647,1,167,60.36527455400964,67.63948497854078,238,66.60384470410857,2006,33,5,39,True,6,0,True,175,confirmation38,2007,cost_h_full_postfilter,2007,2007,oracle_aabb,data47-3,2,33,3,bytetrack,True,2653
57.89657350898389,63.457759558818225,647,1,167,60.54612296797019,67.59656652360515,239,66.56615152657369,2006,32,6,44,True,6,0,True,175,confirmation38,2007,cost_h_full_reassign,2007,2007,oracle_aabb,data47-3,2,32,4,bytetrack,True,2653
58.00327902205263,63.457759558818225,647,1,167,60.602509252659466,68.02575107296137,233,66.7923105917829,2006,33,7,53,True,6,0,True,175,confirmation38,2007,cost_h_soft_information,2007,2007,oracle_aabb,data47-3,2,33,5,bytetrack,True,2653
57.89109406550317,63.457759558818225,647,1,167,60.54325996630601,67.59656652360515,239,66.56615152657369,2006,31,7,44,True,6,0,True,175,confirmation38,2007,path_g_full_reassign,2007,2007,oracle_aabb,data47-3,2,31,5,bytetrack,True,2653
66.551805029987,56.61515265736903,1151,0,83,61.38273862737124,60.89049338146811,102,52.770448548812666,1502,0,0,0,True,6,0,True,89,confirmation38,1502,no_refinement,1502,1502,oracle_aabb,data47-3,0,0,0,ocsort,True,2653
69.18525711586624,56.61515265736903,1151,0,83,62.585412783284355,62.62334536702768,83,53.48661892197513,1502,20,14,0,True,6,0,True,89,confirmation38,1502,ace_v1,1502,1502,oracle_aabb,data47-3,1,20,13,ocsort,True,2653
69.36863614107261,56.61515265736903,1151,0,83,62.66830079681681,63.39350180505415,71,53.93893705239352,1502,31,11,0,True,6,0,True,89,confirmation38,1502,cost_r,1502,1502,oracle_aabb,data47-3,2,30,10,ocsort,True,2653
69.57013895049134,56.61515265736903,1151,0,83,62.759254593059346,63.682310469314075,64,54.20278929513758,1502,34,13,0,True,6,0,True,89,confirmation38,1502,cost_g_legacy,1502,1502,oracle_aabb,data47-3,3,33,11,ocsort,True,2653
69.3743033245973,56.61515265736903,1151,0,83,62.670860638902184,63.4416365824308,69,54.01432340746325,1502,32,12,0,True,6,0,True,89,confirmation38,1502,cost_h,1502,1502,oracle_aabb,data47-3,3,31,10,ocsort,True,2653
69.368385289385,56.61515265736903,1151,0,83,62.66818748578679,63.39350180505415,71,53.93893705239352,1502,31,12,0,True,6,0,True,89,confirmation38,1502,path_g,1502,1502,oracle_aabb,data47-3,3,30,10,ocsort,True,2653
69.37455417628492,56.61515265736903,1151,0,83,62.670973945099085,63.4416365824308,69,54.01432340746325,1502,32,11,0,True,6,0,True,89,confirmation38,1502,cost_h_margin_reassign,1502,1502,oracle_aabb,data47-3,2,31,10,ocsort,True,2653
69.3743033245973,56.61515265736903,1151,0,83,62.670860638902184,63.4416365824308,69,54.01432340746325,1502,32,12,0,True,6,0,True,89,confirmation38,1502,cost_h_motion_reassign,1502,1502,oracle_aabb,data47-3,3,31,10,ocsort,True,2653
69.36567712346647,56.61515265736903,1151,0,83,62.66696417991559,63.39350180505415,71,53.93893705239352,1502,30,11,0,True,6,0,True,89,confirmation38,1502,cost_h_full_postfilter,1502,1502,oracle_aabb,data47-3,2,29,10,ocsort,True,2653
69.36863614107261,56.61515265736903,1151,0,83,62.66830079681681,63.39350180505415,71,53.93893705239352,1502,31,11,0,True,6,0,True,89,confirmation38,1502,cost_h_full_reassign,1502,1502,oracle_aabb,data47-3,2,30,10,ocsort,True,2653
69.60176560731276,56.61515265736903,1151,0,83,62.77351818307167,63.58604091456077,68,54.05201658499812,1502,33,11,0,True,6,0,True,89,confirmation38,1502,cost_h_soft_information,1502,1502,oracle_aabb,data47-3,3,32,9,ocsort,True,2653
69.36863614107261,56.61515265736903,1151,0,83,62.66830079681681,63.39350180505415,71,53.93893705239352,1502,31,11,0,True,6,0,True,89,confirmation38,1502,path_g_full_reassign,1502,1502,oracle_aabb,data47-3,2,30,10,ocsort,True,2653
93.91738414809815,84.16886543535618,420,0,6,88.90961516282661,89.52108063855914,8,83.86732001507727,2233,0,0,0,True,6,0,True,19,confirmation38,2233,no_refinement,2233,2233,oracle_aabb,data47-3,0,0,0,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,ace_v1,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,cost_r,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,cost_g_legacy,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,cost_h,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,path_g,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,cost_h_margin_reassign,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,cost_h_motion_reassign,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,cost_h_full_postfilter,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,cost_h_full_reassign,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,cost_h_soft_information,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
96.12198786084384,84.16886543535618,420,0,6,89.94708812206376,91.19934506753991,4,84.01809272521673,2233,4,1,0,True,6,0,True,19,confirmation38,2233,path_g_full_reassign,2233,2233,oracle_aabb,data47-3,0,4,1,deepocsort,True,2653
47.68899228575389,38.29383182476162,428,0,32,42.70306874234911,46.308724832214764,49,41.11111111111111,382,0,0,0,True,5,0,True,48,confirmation38,382,no_refinement,382,382,oracle_aabb,data47-4,0,0,0,bytetrack,True,810
48.473413883053475,38.29383182476162,428,0,32,43.054965407681536,47.98657718120805,40,42.22222222222222,382,2,0,11,True,5,0,True,48,confirmation38,382,ace_v1,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
48.588743741693094,38.29383182476162,428,0,32,43.10611456558618,48.322147651006716,36,42.71604938271605,382,2,0,13,True,5,0,True,48,confirmation38,382,cost_r,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
50.235220007203985,38.29383182476162,428,0,32,43.83377756227754,50.83892617449665,33,43.08641975308642,382,2,0,17,True,5,0,True,48,confirmation38,382,cost_g_legacy,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
49.38649384922367,38.29383182476162,428,0,32,43.460496127877605,49.664429530201346,32,43.20987654320987,382,2,0,17,True,5,0,True,48,confirmation38,382,cost_h,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
49.32436352413315,38.29383182476162,428,0,32,43.43299229700552,49.328859060402685,34,42.96296296296296,382,2,0,16,True,5,0,True,48,confirmation38,382,path_g,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
49.38649384922367,38.29383182476162,428,0,32,43.460496127877605,49.664429530201346,32,43.20987654320987,382,2,0,17,True,5,0,True,48,confirmation38,382,cost_h_margin_reassign,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
49.38649384922367,38.29383182476162,428,0,32,43.460496127877605,49.664429530201346,32,43.20987654320987,382,2,0,17,True,5,0,True,48,confirmation38,382,cost_h_motion_reassign,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
48.82370836971982,38.29383182476162,428,0,32,43.21074952471506,48.8255033557047,35,42.839506172839506,382,2,0,13,True,5,0,True,48,confirmation38,382,cost_h_full_postfilter,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
48.84218761128685,38.29383182476162,428,0,32,43.21898351743611,48.8255033557047,35,42.839506172839506,382,2,0,14,True,5,0,True,48,confirmation38,382,cost_h_full_reassign,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
49.38649384922367,38.29383182476162,428,0,32,43.460496127877605,49.664429530201346,32,43.20987654320987,382,2,0,17,True,5,0,True,48,confirmation38,382,cost_h_soft_information,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
48.84218761128685,38.29383182476162,428,0,32,43.21898351743611,48.8255033557047,35,42.839506172839506,382,2,0,14,True,5,0,True,48,confirmation38,382,path_g_full_reassign,382,382,oracle_aabb,data47-4,0,2,0,bytetrack,True,810
64.77613101942697,30.37037037037037,564,0,8,44.35397490890341,41.09848484848485,12,28.888888888888886,246,0,0,0,True,5,0,True,15,confirmation38,246,no_refinement,246,246,oracle_aabb,data47-4,0,0,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,ace_v1,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,cost_r,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,cost_g_legacy,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,cost_h,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,path_g,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,cost_h_margin_reassign,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,cost_h_motion_reassign,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,cost_h_full_postfilter,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,cost_h_full_reassign,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,cost_h_soft_information,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
66.27507784908893,30.37037037037037,564,0,8,44.864224729755016,41.66666666666667,8,29.38271604938272,246,4,0,0,True,5,0,True,15,confirmation38,246,path_g_full_reassign,246,246,oracle_aabb,data47-4,0,4,0,ocsort,True,810
81.61148927204108,80.61728395061728,157,0,11,81.11286337121192,81.3397129186603,11,79.25925925925927,653,0,0,0,True,5,0,True,14,confirmation38,653,no_refinement,653,653,oracle_aabb,data47-4,0,0,0,deepocsort,True,810
86.3468094923342,80.61728395061728,157,0,11,83.43287876534863,87.35475051264525,5,80.0,653,5,2,0,True,5,0,True,14,confirmation38,653,ace_v1,653,653,oracle_aabb,data47-4,0,5,2,deepocsort,True,810
85.24942872624563,80.61728395061728,157,0,11,82.90100965761306,86.26110731373889,6,79.87654320987654,653,5,1,0,True,5,0,True,14,confirmation38,653,cost_r,653,653,oracle_aabb,data47-4,0,5,1,deepocsort,True,810
86.3468094923342,80.61728395061728,157,0,11,83.43287876534863,87.35475051264525,5,80.0,653,6,1,0,True,5,0,True,14,confirmation38,653,cost_g_legacy,653,653,oracle_aabb,data47-4,0,6,1,deepocsort,True,810
86.3468094923342,80.61728395061728,157,0,11,83.43287876534863,87.35475051264525,5,80.0,653,5,2,0,True,5,0,True,14,confirmation38,653,cost_h,653,653,oracle_aabb,data47-4,0,5,2,deepocsort,True,810
86.3468094923342,80.61728395061728,157,0,11,83.43287876534863,87.35475051264525,5,80.0,653,5,2,0,True,5,0,True,14,confirmation38,653,path_g,653,653,oracle_aabb,data47-4,0,5,2,deepocsort,True,810
86.3468094923342,80.61728395061728,157,0,11,83.43287876534863,87.35475051264525,5,80.0,653,5,2,0,True,5,0,True,14,confirmation38,653,cost_h_margin_reassign,653,653,oracle_aabb,data47-4,0,5,2,deepocsort,True,810
86.3468094923342,80.61728395061728,157,0,11,83.43287876534863,87.35475051264525,5,80.0,653,5,2,0,True,5,0,True,14,confirmation38,653,cost_h_motion_reassign,653,653,oracle_aabb,data47-4,0,5,2,deepocsort,True,810
86.3468094923342,80.61728395061728,157,0,11,83.43287876534863,87.35475051264525,5,80.0,653,5,2,0,True,5,0,True,14,confirmation38,653,cost_h_full_postfilter,653,653,oracle_aabb,data47-4,0,5,2,deepocsort,True,810
86.3468094923342,80.61728395061728,157,0,11,83.43287876534863,87.35475051264525,5,80.0,653,5,2,0,True,5,0,True,14,confirmation38,653,cost_h_full_reassign,653,653,oracle_aabb,data47-4,0,5,2,deepocsort,True,810
86.3468094923342,80.61728395061728,157,0,11,83.43287876534863,87.35475051264525,5,80.0,653,5,2,0,True,5,0,True,14,confirmation38,653,cost_h_soft_information,653,653,oracle_aabb,data47-4,0,5,2,deepocsort,True,810
86.3468094923342,80.61728395061728,157,0,11,83.43287876534863,87.35475051264525,5,80.0,653,5,2,0,True,5,0,True,14,confirmation38,653,path_g_full_reassign,653,653,oracle_aabb,data47-4,0,5,2,deepocsort,True,810
8.064293741612698,12.165488293544144,512,0,43,9.811664136682785,6.744868035190615,61,4.0201005025125625,85,0,0,0,True,2,0,True,54,confirmation38,85,no_refinement,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.591567097684466,12.095275156501959,512,0,43,10.116135755362706,8.504398826979472,53,5.360134003350084,85,0,0,12,True,2,0,True,54,confirmation38,85,ace_v1,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.777833229069474,12.095275156501959,512,0,43,10.229197849259284,8.797653958944283,52,5.527638190954774,85,0,0,13,True,2,0,True,54,confirmation38,85,cost_r,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.777833229069474,12.095275156501959,512,0,43,10.229197849259284,8.797653958944283,52,5.527638190954774,85,0,0,13,True,2,0,True,54,confirmation38,85,cost_g_legacy,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.777833229069474,12.095275156501959,512,0,43,10.229197849259284,8.797653958944283,52,5.527638190954774,85,0,0,13,True,2,0,True,54,confirmation38,85,cost_h,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.777833229069474,12.095275156501959,512,0,43,10.229197849259284,8.797653958944283,52,5.527638190954774,85,0,0,13,True,2,0,True,54,confirmation38,85,path_g,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.777833229069474,12.095275156501959,512,0,43,10.229197849259284,8.797653958944283,52,5.527638190954774,85,0,0,13,True,2,0,True,54,confirmation38,85,cost_h_margin_reassign,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.777833229069474,12.095275156501959,512,0,43,10.229197849259284,8.797653958944283,52,5.527638190954774,85,0,0,13,True,2,0,True,54,confirmation38,85,cost_h_motion_reassign,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.777833229069474,12.095275156501959,512,0,43,10.229197849259284,8.797653958944283,52,5.527638190954774,85,0,0,13,True,2,0,True,54,confirmation38,85,cost_h_full_postfilter,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.777833229069474,12.095275156501959,512,0,43,10.229197849259284,8.797653958944283,52,5.527638190954774,85,0,0,13,True,2,0,True,54,confirmation38,85,cost_h_full_reassign,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.777833229069474,12.095275156501959,512,0,43,10.229197849259284,8.797653958944283,52,5.527638190954774,85,0,0,13,True,2,0,True,54,confirmation38,85,cost_h_soft_information,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
8.777833229069474,12.095275156501959,512,0,43,10.229197849259284,8.797653958944283,52,5.527638190954774,85,0,0,13,True,2,0,True,54,confirmation38,85,path_g_full_reassign,85,85,oracle_aabb,data48-1,0,0,0,bytetrack,True,597
12.088537101148198,9.045226130653266,543,0,0,10.456746705772172,6.7588325652841785,31,3.8525963149078724,54,0,0,0,True,2,0,True,29,confirmation38,54,no_refinement,54,54,oracle_aabb,data48-1,0,0,0,ocsort,True,597
14.691788234263244,9.045226130653266,543,0,0,11.52781622175606,10.75268817204301,18,6.030150753768844,54,13,7,0,True,2,0,True,29,confirmation38,54,ace_v1,54,54,oracle_aabb,data48-1,0,13,7,ocsort,True,597
16.648280940500193,9.045226130653266,543,0,0,12.27140846820238,15.053763440860216,4,8.375209380234507,54,27,0,0,True,2,0,True,29,confirmation38,54,cost_r,54,54,oracle_aabb,data48-1,0,27,0,ocsort,True,597
16.931396135896097,9.045226130653266,543,0,0,12.375310370121998,15.668202764976957,2,8.710217755443885,54,29,0,0,True,2,0,True,29,confirmation38,54,cost_g_legacy,54,54,oracle_aabb,data48-1,0,29,0,ocsort,True,597
16.931396135896097,9.045226130653266,543,0,0,12.375310370121998,15.668202764976957,2,8.710217755443885,54,29,0,0,True,2,0,True,29,confirmation38,54,cost_h,54,54,oracle_aabb,data48-1,0,29,0,ocsort,True,597
16.931396135896097,9.045226130653266,543,0,0,12.375310370121998,15.668202764976957,2,8.710217755443885,54,29,0,0,True,2,0,True,29,confirmation38,54,path_g,54,54,oracle_aabb,data48-1,0,29,0,ocsort,True,597
16.931396135896097,9.045226130653266,543,0,0,12.375310370121998,15.668202764976957,2,8.710217755443885,54,29,0,0,True,2,0,True,29,confirmation38,54,cost_h_margin_reassign,54,54,oracle_aabb,data48-1,0,29,0,ocsort,True,597
16.931396135896097,9.045226130653266,543,0,0,12.375310370121998,15.668202764976957,2,8.710217755443885,54,29,0,0,True,2,0,True,29,confirmation38,54,cost_h_motion_reassign,54,54,oracle_aabb,data48-1,0,29,0,ocsort,True,597
16.648280940500193,9.045226130653266,543,0,0,12.27140846820238,15.053763440860216,4,8.375209380234507,54,27,0,0,True,2,0,True,29,confirmation38,54,cost_h_full_postfilter,54,54,oracle_aabb,data48-1,0,27,0,ocsort,True,597
16.648280940500193,9.045226130653266,543,0,0,12.27140846820238,15.053763440860216,4,8.375209380234507,54,27,0,0,True,2,0,True,29,confirmation38,54,cost_h_full_reassign,54,54,oracle_aabb,data48-1,0,27,0,ocsort,True,597
16.931396135896097,9.045226130653266,543,0,0,12.375310370121998,15.668202764976957,2,8.710217755443885,54,29,0,0,True,2,0,True,29,confirmation38,54,cost_h_soft_information,54,54,oracle_aabb,data48-1,0,29,0,ocsort,True,597
16.648280940500193,9.045226130653266,543,0,0,12.27140846820238,15.053763440860216,4,8.375209380234507,54,27,0,0,True,2,0,True,29,confirmation38,54,path_g_full_reassign,54,54,oracle_aabb,data48-1,0,27,0,ocsort,True,597
99.63302015578576,99.32998324958122,4,0,1,99.48138631512624,99.66386554621849,0,99.32998324958125,593,0,0,0,True,2,0,True,10,confirmation38,593,no_refinement,593,593,oracle_aabb,data48-1,0,0,0,deepocsort,True,597
99.63302015578576,99.32998324958122,4,0,1,99.48138631512624,99.66386554621849,0,99.32998324958125,593,0,0,0,True,2,0,True,10,confirmation38,593,ace_v1,593,593,oracle_aabb,data48-1,0,0,0,deepocsort,True,597
